##	TAG	<div1>
##	TAG	<head>
1	TOK	Sharp	BOS	sharp\JA
---	DLD	-		=\DELIM
2795	TOK	the		the\AT---6
##	TAG	<name>
2796	TOK	MFA		MFA\N46
##	TAG	</name>
---	DLE	,		=\DELIM
2797	TOK	which		which\RW63N-
2798	TOK	covers		cover\VMFDRS3
2799	TOK	virtually		virtually\DGA7
2800	TOK	all		all\AG---6
2801	TOK	fabrics		fabric\N5P
2802	TOK	and		and\CC
2803	TOK	all		all\AG---6
2804	TOK	significant		significant\JA
2805	TOK	developing		developing\JA
2806	TOK	country		country\N5S
2807	TOK	exporters		exporter\N5P
---	DLD	,		=\DELIM
2808	TOK	continues		continue\VMFDRS3
2809	TOK	to		to\P
2810	TOK	represent		represent\VMI----
2811	TOK	a		a\AI---S
2812	TOK	major		major\JA
2813	TOK	distortion		distortion\N5S
2814	TOK	to		to\P
2815	TOK	world		world\N5S
2816	TOK	trade		trade\VMF6R66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
2817	TOK	Broad	BOS	broad\JA
2818	TOK	estimates		estimate\N5P
2819	TOK	suggest		suggest\VMF6R66
2820	TOK	that		that\CS
2821	TOK	the		the\AT---6
2822	TOK	export		export\N5S
2823	TOK	tax		tax\N5S
2824	TOK	equivalents		equivalent\N5P
2825	TOK	are		be\V6FDR66
2826	TOK	enormous		enormous\JA
---	DLD	,		=\DELIM
2827	TOK	ranging		range\VMG----
2828	TOK	from		from\P
##	TAG	<na type="function">
2829	TOK	16 - 48		noanat\W
##	TAG	</na>
2830	TOK	percent		percent\N56
2831	TOK	and		and\CC
2832	TOK	affecting		affect\VMG----
2833	TOK	exporting		export\VMG----
2834	TOK	countries		country\N5P
2835	TOK	differently		differently\DGA7
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
2836	TOK	The	BOS	the\AT---6
2837	TOK	protection		protection\N5S
2838	TOK	provided		provide\VMC----
2839	TOK	by		by\P
2840	TOK	the		the\AT---6
##	TAG	<name>
2841	TOK	MFA		MFA\N46
##	TAG	</name>
2842	TOK	quotas		quota\N5P
2843	TOK	is		be\V6FDRS3
2844	TOK	all		all\AG---6
2845	TOK	the		the\AT---6
2846	TOK	more		more\DDC7
2847	TOK	remarkable		remarkable\JA
2848	TOK	given		give\VMC----
2849	TOK	that		that\CS
2850	TOK	they		they\RPP3NN
2851	TOK	are		be\V6FDR66
2852	TOK	imposed		impose\VMC----
2853	TOK	on		on\P
2854	TOK	top		top\N5S
2855	TOK	of		of\P
2856	TOK	some		some\AG---6
2857	TOK	of		of\P
2858	TOK	the		the\AT---6
2859	TOK	highest		high\JS
2860	TOK	tariffs		tariff\N5P
2861	TOK	on		on\P
2862	TOK	manufactured		manufacture\VMC----
2863	TOK	goods		good\N5P
---	DLI	-		=\DELIM
---	DLI	-		=\DELIM
---	DLI	-		=\DELIM
2864	TOK	about		about\P
##	TAG	<num>
2865	TOK	13		13\X
##	TAG	</num>
2866	TOK	percent		percent\N56
2867	TOK	on		on\P
2868	TOK	textiles		textile\N5P
2869	TOK	and		and\CC
2870	TOK	clothing		clothing\N5S
2871	TOK	imports		import\N5P
2872	TOK	from		from\P
2873	TOK	developing		developing\JA
2874	TOK	countries		country\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
2875	TOK	Among	BOS	among\P
2876	TOK	exporters		exporter\N5P
---	DLD	,		=\DELIM
2877	TOK	the		the\AT---6
2878	TOK	greatest		great\JS
2879	TOK	gains		gain\N5P
2880	TOK	from		from\P
2881	TOK	the		the\AT---6
##	TAG	<name>
2882	TOK	MFA		MFA\N46
##	TAG	</name>
2883	TOK	phaseout		phaseout\N5S
2884	TOK	will		will\VOFDR66
2885	TOK	likely		likely\DGA7
2886	TOK	go		go\VMI----
2887	TOK	to		to\P
2888	TOK	highly		highly\DGA7
2889	TOK	efficient		efficient\JA
2890	TOK	producers		producer\N5P
2891	TOK	whose		whose\AW---6
2892	TOK	current		current\JA
2893	TOK	exports		export\N5P
2894	TOK	to		to\P
2895	TOK	industrial		industrial\JA
2896	TOK	country		country\N5S
2897	TOK	markets		market\N5P
2898	TOK	are		be\V6FDR66
2899	TOK	tightly		tightly\DGA7
2900	TOK	constrained		constrain\VMC----
2901	TOK	by		by\P
2902	TOK	quotas		quota\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
2903	TOK	Thus	BOS	thus\DGA7
##	TAG	<name>
2904	TOK	China		China\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
2905	TOK	Indonesia		Indonesia\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
2906	TOK	Thailand		Thailand\N46
##	TAG	</name>
---	DLE	,		=\DELIM
2907	TOK	and		and\CC
##	TAG	<name>
2908	TOK	South Asia		South_Asia\N46
##	TAG	</name>
2909	TOK	should		shall\VOFDA66
2910	TOK	gain		gain\VMI----
2911	TOK	from		from\P
2912	TOK	the		the\AT---6
2913	TOK	abolition		abolition\N5S
2914	TOK	of		of\P
2915	TOK	the		the\AT---6
##	TAG	<name>
2916	TOK	MFA		MFA\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
2917	TOK	Also	BOS	also\DGA7
2918	TOK	gaining		gain\VMG----
2919	TOK	will		will\VOFDR66
2920	TOK	be		be\VMI----
2921	TOK	countries		country\N5P
2922	TOK	such		such\RIS3N-
2923	TOK	as		as\P
##	TAG	<name>
2924	TOK	Kenya		Kenya\N46
##	TAG	</name>
2925	TOK	that		that\RW63N6
2926	TOK	have		have\V6F6R66
2927	TOK	demonstrated		demonstrate\VMC----
2928	TOK	the		the\AT---6
2929	TOK	capacity		capacity\N5S
2930	TOK	to		to\P
2931	TOK	develop		develop\VMI----
2932	TOK	clothing		clothing\N5S
2933	TOK	exports		export\N5P
---	DLD	,		=\DELIM
2934	TOK	only		only\DGA7
2935	TOK	to		to\P
2936	TOK	be		be\VMI----
2937	TOK	faced		face\VMC----
2938	TOK	with		with\P
2939	TOK	a		a\AI---S
2940	TOK	newly		newly\DGA7
2941	TOK	imposed		impose\VMC----
2942	TOK	quota		quota\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
2943	TOK	Integration	BOS	integration\N5S
2944	TOK	and		and\CC
2945	TOK	successful		successful\JA
2946	TOK	commodity		commodity\N5S
2947	TOK	producers	EOS	producer\N5P
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
2949	TOK	Most	BOS	most\AG---6
2950	TOK	of		of\P
2951	TOK	the		the\AT---6
2952	TOK	countries		country\N5P
2953	TOK	that		that\RW63N6
2954	TOK	have		have\V6F6R66
2955	TOK	been		be\VMC----
2956	TOK	the		the\AT---6
2957	TOK	slowest		slow\JS
2958	TOK	to		to\P
2959	TOK	integrate		integrate\VMI----
2960	TOK	with		with\P
2961	TOK	the		the\AT---6
2962	TOK	global		global\JA
2963	TOK	economy		economy\N5S
2964	TOK	are		be\V6FDR66
2965	TOK	primary		primary\JA
2966	TOK	commodity		commodity\N5S
---	DLE	-		=\DELIM
2967	TOK	dependent		dependent\JA
2968	TOK	countries		country\N5P
---	DLI	-		=\DELIM
---	DLI	-		=\DELIM
---	DLI	-		=\DELIM
2969	TOK	primary		primary\JA
2970	TOK	commodities		commodity\N5P
2971	TOK	account		account\VMF6R66
2972	TOK	for		for\P
2973	TOK	more		more\DDC7
2974	TOK	than		than\CS
2975	TOK	half		half\N5S
2976	TOK	of		of\P
2977	TOK	their		their\APP3N6
2978	TOK	exports		export\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
2979	TOK	Although	BOS	although\CS
2980	TOK	many		many\AI---P
2981	TOK	commodity		commodity\N5S
2982	TOK	exporters		exporter\N5P
---	DLE	-		=\DELIM
---	DLE	-		=\DELIM
---	DLE	-		=\DELIM
2983	TOK	notably		notably\DGA7
2984	TOK	in		in\P
##	TAG	<name>
2985	TOK	Sub-Saharan Africa		Sub-Saharan_Africa\N46
##	TAG	</name>
---	DLE	,		=\DELIM
2986	TOK	the		the\AT---6
##	TAG	<name>
2987	TOK	Middle East		Middle_East\N46
##	TAG	</name>
2988	TOK	and		and\CC
##	TAG	<name>
2989	TOK	North Africa		North_Africa\N46
##	TAG	</name>
---	DLE	,		=\DELIM
2990	TOK	and		and\CC
##	TAG	<name>
2991	TOK	Central America		Central_America\N46
##	TAG	</name>
---	DLE	-		=\DELIM
---	DLE	-		=\DELIM
---	DLD	-		=\DELIM
2992	TOK	suffer		suffer\VMF6R66
2993	TOK	from		from\P
2994	TOK	low		low\JA
2995	TOK	productivity		productivity\N5S
2996	TOK	in		in\P
2997	TOK	the		the\AT---6
2998	TOK	primary		primary\JA
2999	TOK	sector		sector\N5S
3000	TOK	and		and\CC
3001	TOK	an		an\AI---S
3002	TOK	inability		inability\N5S
3003	TOK	to		to\P
3004	TOK	diversify		diversify\VMI----
3005	TOK	their		their\APP3N6
3006	TOK	production		production\N5S
3007	TOK	and		and\CC
3008	TOK	export		export\N5S
3009	TOK	structures		structure\N5P
---	DLD	,		=\DELIM
3010	TOK	others		other\RIP3N-
3011	TOK	are		be\V6FDR66
3012	TOK	among		among\P
3013	TOK	the		the\AT---6
3014	TOK	fast		fast\JA
3015	TOK	growing		grow\VMG----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3016	TOK	Indeed	BOS	indeed\DGA7
---	DLD	,		=\DELIM
3017	TOK	the		the\AT---6
3018	TOK	commodity		commodity\N5S
---	DLI	-		=\DELIM
3019	TOK	dependent		dependent\JA
3020	TOK	fast		fast\JA
---	DLI	-		=\DELIM
3021	TOK	growing		growing\JA
3022	TOK	countries		country\N5P
---	DLD	,		=\DELIM
3023	TOK	which		which\RW63N-
3024	TOK	included		include\VMF6A66
##	TAG	<name>
3025	TOK	Chile		Chile\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
3026	TOK	Indonesia		Indonesia\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
3027	TOK	Malaysia		Malaysia\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
3028	TOK	Mauritius		Mauritius\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
3029	TOK	Mexico		Mexico\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
3030	TOK	Morocco		Morocco\N46
##	TAG	</name>
---	DLE	,		=\DELIM
3031	TOK	the		the\AT---6
##	TAG	<name>
3032	TOK	Philippines		Philippines\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
3033	TOK	Thailand		Thailand\N46
##	TAG	</name>
---	DLE	,		=\DELIM
3034	TOK	and		and\CC
##	TAG	<name>
3035	TOK	Turkey		Turkey\N46
##	TAG	</name>
---	DLE	,		=\DELIM
3036	TOK	have		have\V6F6R66
3037	TOK	actually		actually\DGA7
3038	TOK	grown		grow\VMC----
3039	TOK	faster		fast\JC
3040	TOK	in		in\P
##	TAG	<foreign lang="LA" pos="JA">
3041	TOK	per capita		per_capita\JA
##	TAG	</foreign>
3042	TOK	terms		term\N5P
3043	TOK	than		than\CS
3044	TOK	the		the\AT---6
##	TAG	<num>
3045	TOK	fifteen		fifteen\X
##	TAG	</num>
3046	TOK	developing		developing\JA
3047	TOK	countries		country\N5P
3048	TOK	that		that\RW63N6
3049	TOK	are		be\V6FDR66
3050	TOK	primarily		primarily\DGA7
3051	TOK	manufactures		manufacture\N5P
3052	TOK	exporters		exporter\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3053	TOK	Successful	BOS	successful\JA
3054	TOK	commodity		commodity\N5S
3055	TOK	producers		producer\N5P
3056	TOK	shared		share\VMF6A66
3057	TOK	the		the\AT---6
3058	TOK	following		following\JA
3059	TOK	characteristics		characteristic\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3060	TOK	High	BOS	high\JA
3061	TOK	productivity		productivity\N5S
3062	TOK	in		in\P
3063	TOK	existing		existing\JA
3064	TOK	commodities		commodity\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3065	TOK	Successful	BOS	successful\JA
3066	TOK	and		and\CC
3067	TOK	unsuccessful		unsuccessful\JA
3068	TOK	commodity		commodity\N5S
---	DLI	-		=\DELIM
3069	TOK	dependent		dependent\JA
3070	TOK	exporters		exporter\N5P
3071	TOK	exhibited		exhibit\VMF6A66
3072	TOK	a		a\AI---S
3073	TOK	pronounced		pronounce\VMC----
3074	TOK	difference		difference\N5S
3075	TOK	in		in\P
##	TAG	<foreign lang="LA" pos="JA">
3076	TOK	per capita		per_capita\JA
##	TAG	</foreign>
3077	TOK	growth		growth\N5S
3078	TOK	in		in\P
3079	TOK	capital		capital\JA
3080	TOK	stock		stock\N5S
3081	TOK	and		and\CC
3082	TOK	income		income\N5S
3083	TOK	during		during\P
##	TAG	<num>
3084	TOK	1980		1980\X
##	TAG	</num>
---	DLE	-		=\DELIM
##	TAG	<num>
3085	TOK	90		90\X
##	TAG	</num>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3086	TOK	Countries	BOS	country\N5P
3087	TOK	that		that\RW63N6
3088	TOK	invested		invest\VMF6A66
3089	TOK	more		more\DDC7
3090	TOK	tended		tend\VMC----
3091	TOK	to		to\P
3092	TOK	grow		grow\VMI----
3093	TOK	much		much\DGA7
3094	TOK	faster		fast\JC
---	DLE	-		=\DELIM
---	DLE	-		=\DELIM
---	DLE	-		=\DELIM
3095	TOK	nearly		nearly\DGA7
##	TAG	<num>
3096	TOK	3		3\X
##	TAG	</num>
3097	TOK	percentage		percentage\N5S
3098	TOK	points		point\VMFDRS3
3099	TOK	a		a\AI---S
3100	TOK	year		year\N5S
---	DLD	-		=\DELIM
---	DLD	-		=\DELIM
---	DLD	-		=\DELIM
3101	TOK	and		and\CC
3102	TOK	have		have\V6F6R66
3103	TOK	been		be\VMC----
3104	TOK	fast		fast\JA
3105	TOK	integrators		integrator\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3106	TOK	Diversification	BOS	diversification\N5S
3107	TOK	into		into\P
3108	TOK	nontraditional		nontraditional\JA
3109	TOK	commodities		commodity\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3110	TOK	Commodity	BOS	commodity\N5S
---	DLI	-		=\DELIM
3111	TOK	dependent		dependent\JA
3112	TOK	countries		country\N5P
3113	TOK	have		have\V6F6R66
3114	TOK	varied		vary\VMC----
3115	TOK	widely		widely\DGA7
3116	TOK	in		in\P
3117	TOK	their		their\APP3N6
3118	TOK	capacity		capacity\N5S
3119	TOK	to		to\P
3120	TOK	increase		increase\VMI----
3121	TOK	diversification		diversification\N5S
3122	TOK	and		and\CC
3123	TOK	productivity		productivity\N5S
---	DLD	,		=\DELIM
3124	TOK	as		as\DGA7
3125	TOK	evidenced		evidence\VMC----
3126	TOK	by		by\P
3127	TOK	the		the\AT---6
3128	TOK	composition		composition\N5S
3129	TOK	of		of\P
3130	TOK	their		their\APP3N6
3131	TOK	export		export\N5S
3132	TOK	growth		growth\N5S
3133	TOK	in		in\P
3134	TOK	real		real\JA
3135	TOK	terms		term\N5P
3136	TOK	over		over\P
##	TAG	<num>
3137	TOK	1972		1972\X
##	TAG	</num>
---	DLE	-		=\DELIM
##	TAG	<num>
3138	TOK	92		92\X
##	TAG	</num>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3139	TOK	The	BOS	the\AT---6
##	TAG	<num>
3140	TOK	four		four\X
##	TAG	</num>
3141	TOK	successful		successful\JA
3142	TOK	producers		producer\N5P
3143	TOK	chosen		choose\VMC----
---	DLD	-		=\DELIM
---	DLD	-		=\DELIM
---	DLD	-		=\DELIM
##	TAG	<name>
3144	TOK	Chile		Chile\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
3145	TOK	Indonesia		Indonesia\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
3146	TOK	Malaysia		Malaysia\N46
##	TAG	</name>
---	DLE	,		=\DELIM
3147	TOK	and		and\CC
##	TAG	<name>
3148	TOK	Thailand---experienced		Thailand---experienced\N46
##	TAG	</name>
3149	TOK	spectacular		spectacular\JA
3150	TOK	growth		growth\N5S
3151	TOK	in		in\P
3152	TOK	nontraditional		nontraditional\JA
3153	TOK	exports		export\N5P
3154	TOK	such		such\RIS3N-
3155	TOK	as		as\P
3156	TOK	fruits		fruit\N5P
3157	TOK	and		and\CC
3158	TOK	vegetables		vegetable\N5P
3159	TOK	and		and\CC
3160	TOK	shrimp		shrimp\N56
---	DLD	,		=\DELIM
3161	TOK	and		and\CC
3162	TOK	steady		steady\JA
3163	TOK	growth		growth\N5S
3164	TOK	in		in\P
3165	TOK	other		other\JA
3166	TOK	agricultural		agricultural\JA
3167	TOK	categories		category\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3168	TOK	Fostering	BOS	foster\VMG----
3169	TOK	productivity		productivity\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3170	TOK	Successful	BOS	successful\JA
3171	TOK	commodity		commodity\N5S
3172	TOK	producers		producer\N5P
3173	TOK	have		have\V6F6R66
3174	TOK	established		establish\VMC----
3175	TOK	climates		climate\N5P
3176	TOK	that		that\RW63N6
3177	TOK	are		be\V6FDR66
3178	TOK	conducive		conducive\JA
3179	TOK	to		to\P
3180	TOK	foreign		foreign\JA
3181	TOK	and		and\CC
3182	TOK	domestic		domestic\JA
3183	TOK	investment		investment\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<list>
##	TAG	<item label="-">
##	TAG	<s>
3184	TOK	Strengthening	BOS	strengthen\VMG----
3185	TOK	the		the\AT---6
3186	TOK	private		private\JA
3187	TOK	sector		sector\N5S
3188	TOK	and		and\CC
3189	TOK	achieving		achieve\VMG----
3190	TOK	large		large\JA
3191	TOK	gains		gain\N5P
3192	TOK	in		in\P
3193	TOK	efficiency		efficiency\N5S
3194	TOK	by		by\P
3195	TOK	abolishing		abolish\VMG----
3196	TOK	public		public\JA
3197	TOK	sector		sector\N5S
3198	TOK	monopolies		monopoly\N5P
3199	TOK	in		in\P
3200	TOK	production		production\N5S
3201	TOK	and		and\CC
3202	TOK	marketing		market\VMG----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</item>
##	TAG	<item label="-">
##	TAG	<s>
3203	TOK	Attracting	BOS	attract\VMG----
3204	TOK	foreign		foreign\JA
3205	TOK	capital		capital\N5S
3206	TOK	and		and\CC
3207	TOK	technology		technology\N5S
3208	TOK	by		by\P
3209	TOK	fostering		foster\VMG----
3210	TOK	market		market\N5S
3211	TOK	incentives		incentive\N5P
3212	TOK	in		in\P
3213	TOK	the		the\AT---6
3214	TOK	private		private\JA
3215	TOK	sector		sector\N5S
3216	TOK	and		and\CC
3217	TOK	by		by\P
3218	TOK	removing		remove\VMG----
3219	TOK	regulatory		regulatory\JA
3220	TOK	barriers		barrier\N5P
---	DLD	,		=\DELIM
3221	TOK	especially		especially\DGA7
3222	TOK	to		to\P
3223	TOK	foreign		foreign\JA
3224	TOK	firms		firm\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</item>
##	TAG	<item label="-">
##	TAG	<s>
3225	TOK	Enhancing	BOS	enhance\VMG----
3226	TOK	research		research\N5S
3227	TOK	and		and\CC
3228	TOK	development		development\N5S
3229	TOK	and		and\CC
3230	TOK	infrastructure		infrastructure\N5S
3231	TOK	capacities		capacity\N5P
3232	TOK	to		to\P
3233	TOK	maintain		maintain\VMI----
3234	TOK	competitiveness		competitiveness\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</item>
##	TAG	<item label="-">
##	TAG	<s>
3235	TOK	Promoting	BOS	promote\VMG----
3236	TOK	financial		financial\JA
3237	TOK	flexibility		flexibility\N5S
3238	TOK	to		to\P
3239	TOK	strengthen		strengthen\VMI----
3240	TOK	export		export\N5S
3241	TOK	and		and\CC
3242	TOK	inventory		inventory\N5S
3243	TOK	financing		financing\N5S
3244	TOK	of		of\P
3245	TOK	commodities		commodity\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</item>
##	TAG	</list>
##	TAG	<p>
##	TAG	<s>
3246	TOK	Consider	BOS	consider\VMF6R66
3247	TOK	these		this\AD---P
3248	TOK	examples		example\N5P
---	DLD	:	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
##	TAG	<name>
3249	TOK	Ghana	BOS	Ghana\N46
##	TAG	</name>
3250	PGR	's		genmark\GENMARK
3251	TOK	gold		gold\N5S
3252	TOK	production		production\N5S
3253	TOK	soared		soar\VMF6A66
3254	TOK	once		once\CS
3255	TOK	mines		mine\N5P
3256	TOK	were		be\V6F-A66
3257	TOK	privatized		privatize\VMC----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3258	TOK	Production	BOS	production\N5S
3259	TOK	had		have\V6F6A66
3260	TOK	dropped		drop\VMC----
3261	TOK	to		to\P
##	TAG	<num>
3262	TOK	8.6		8.6\X
##	TAG	</num>
3263	TOK	tons		ton\N5P
3264	TOK	by		by\P
##	TAG	<num>
3265	TOK	1983		1983\X
##	TAG	</num>
##	TAG	<loc pos="P">
3266	TOK	because of		because_of\P
##	TAG	</loc>
3267	TOK	inadequate		inadequate\JA
3268	TOK	investment		investment\N5S
3269	TOK	in		in\P
3270	TOK	exploration		exploration\N5S
3271	TOK	and		and\CC
3272	TOK	extraction		extraction\N5S
3273	TOK	technologies		technology\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3274	TOK	Once	BOS	once\DGA7
3275	TOK	the		the\AT---6
3276	TOK	state		state\N5S
---	DLI	-		=\DELIM
3277	TOK	owned		own\VMC----
3278	TOK	mines		mine\N5P
3279	TOK	were		be\V6F-A66
3280	TOK	sold		sell\VMC----
3281	TOK	and		and\CC
3282	TOK	a		a\AI---S
3283	TOK	public		public\JA
3284	TOK	offering		offering\N5S
3285	TOK	was		be\V6F-A66
3286	TOK	held		hold\VMC----
3287	TOK	for		for\P
3288	TOK	the		the\AT---6
3289	TOK	largest		large\JS
3290	TOK	producer		producer\N5S
---	DLD	,		=\DELIM
##	TAG	<name>
3291	TOK	Ashanti		Ashanti\N46
##	TAG	</name>
---	DLE	,		=\DELIM
3292	TOK	production		production\N5S
3293	TOK	soared		soar\VMF6A66
3294	TOK	to		to\P
3295	TOK	nearly		nearly\DGA7
##	TAG	<num>
3296	TOK	45		45\X
##	TAG	</num>
3297	TOK	tons		ton\N5P
3298	TOK	in		in\P
##	TAG	<num>
3299	TOK	1994		1994\X
##	TAG	</num>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3300	TOK	Yields	BOS	yield\N5P
3301	TOK	and		and\CC
3302	TOK	profits		profit\N5P
3303	TOK	have		have\V6F6R66
3304	TOK	been		be\VMC----
3305	TOK	much		much\DGA7
3306	TOK	higher		high\JC
3307	TOK	on		on\P
##	TAG	<name>
3308	TOK	Sri Lanka		Sri_Lanka\N46
##	TAG	</name>
3309	PGR	's		genmark\GENMARK
3310	TOK	private		private\JA
3311	TOK	tea		tea\N5S
3312	TOK	estates		estate\N5P
3313	TOK	than		than\CS
3314	TOK	on		on\P
3315	TOK	the		the\AT---6
3316	TOK	state		state\N5S
---	DLI	-		=\DELIM
3317	TOK	owned		own\VMC----
3318	TOK	estates		estate\N5P
---	DLE	(		=\DELIM
3319	TOK	which		which\RW63N-
3320	TOK	were		be\V6F-A66
3321	TOK	recently		recently\DGA7
3322	TOK	partially		partially\DGA7
3323	TOK	privatized		privatize\VMF6A66
---	DLD	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3324	TOK	In	BOS	in\P
##	TAG	<num>
3325	TOK	1991		1991\X
##	TAG	</num>
3326	TOK	yields		yield\N5P
3327	TOK	were		be\V6F-A66
##	TAG	<num>
3328	TOK	2,442		2,442\X
##	TAG	</num>
3329	TOK	kilograms		kilogram\N5P
3330	TOK	per		per\P
3331	TOK	hectare		hectare\N5S
3332	TOK	for		for\P
3333	TOK	the		the\AT---6
3334	TOK	private		private\JA
3335	TOK	estates		estate\N5P
3336	TOK	and		and\CC
##	TAG	<num>
3337	TOK	1,268		1,268\X
##	TAG	</num>
3338	TOK	for		for\P
3339	TOK	the		the\AT---6
3340	TOK	state		state\N5S
---	DLI	-		=\DELIM
3341	TOK	owned		own\VMF6A66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3342	TOK	The	BOS	the\AT---6
3343	TOK	difference		difference\N5S
3344	TOK	in		in\P
3345	TOK	gross		gross\JA
3346	TOK	profits		profit\N5P
3347	TOK	was		be\V6F-A66
3348	TOK	even		even\DGA7
3349	TOK	more		more\DDC7
3350	TOK	telling		tell\VMG----
---	DLD	:		=\DELIM
3351	TOK	$		$\N5P
##	TAG	<num>
3352	TOK	1,196		1,196\X
##	TAG	</num>
3353	TOK	per		per\P
3354	TOK	hectare		hectare\N5S
3355	TOK	for		for\P
3356	TOK	the		the\AT---6
3357	TOK	private		private\JA
3358	TOK	estates		estate\N5P
3359	TOK	and		and\CC
3360	TOK	$		$\N5P
##	TAG	<num>
3361	TOK	203		203\X
##	TAG	</num>
3362	TOK	for		for\P
3363	TOK	the		the\AT---6
3364	TOK	state		state\N5S
---	DLI	-		=\DELIM
3365	TOK	owned		own\VMF6A66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3366	TOK	When	BOS	when\CS
##	TAG	<name>
3367	TOK	Turkey		Turkey\N46
##	TAG	</name>
3368	TOK	liberalized		liberalize\VMF6A66
3369	TOK	the		the\AT---6
3370	TOK	seed		seed\JA
3371	TOK	trade		trade\N5S
3372	TOK	in		in\P
3373	TOK	the		the\AT---6
3374	TOK	mid		mid\JA
---	DLD	-		=\DELIM
##	TAG	<na type="code">
3375	TOK	1980s		noanat\W
##	TAG	</na>
---	DLE	,		=\DELIM
3376	TOK	private		private\JA
3377	TOK	companies		company\N5P
3378	TOK	rushed		rush\VMF6A66
3379	TOK	to		to\P
3380	TOK	introduce		introduce\VMI----
3381	TOK	hybrid		hybrid\N5S
3382	TOK	varieties		variety\N5P
3383	TOK	of		of\P
3384	TOK	maize		maize\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3385	TOK	Within	BOS	within\P
##	TAG	<num>
3386	TOK	four		four\X
##	TAG	</num>
3387	TOK	years		year\N5P
3388	TOK	private		private\JA
3389	TOK	hybrids		hybrid\N5P
3390	TOK	had		have\V6F6A66
3391	TOK	spread		spread\VMC----
3392	TOK	to		to\P
3393	TOK	roughly		roughly\DGA7
3394	TOK	a		a\AI---S
3395	TOK	third		third\MOS
3396	TOK	of		of\P
3397	TOK	maize		maize\N5S
---	DLI	-		=\DELIM
3398	TOK	planted		plant\VMC----
