##	TAG	<div1>
##	TAG	<head>
1	TOK	INTRODUCTION	BOS	introduction\N5S
8769	TOK	viruses		virus\N5P
---	DLD	,		=\DELIM
8770	TOK	eventually		eventually\DGA7
8771	TOK	killing		kill\VMG----
8772	TOK	the		the\AT---6
8773	TOK	bacterial		bacterial\JA
8774	TOK	cells		cell\N5P
8775	TOK	thus		thus\DGA7
8776	TOK	infected		infect\VMC----
8777	TOK	and		and\CC
8778	TOK	releasing		release\VMG----
##	TAG	<num>
8779	TOK	1 million		1_million\X
##	TAG	</num>
8780	TOK	or		or\CC
8781	TOK	so		so\RI-3N-
8782	TOK	bacteriophages		bacteriophage\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8783	TOK	During	BOS	during\P
8784	TOK	this		this\AD---S
8785	TOK	infectious		infectious\JA
8786	TOK	phase		phase\N5S
8787	TOK	of		of\P
8788	TOK	growth		growth\N5S
---	DLD	,		=\DELIM
8789	TOK	approximately		approximately\DGA7
8790	TOK	one		one\MCS
8791	TOK	third		third\MOS
8792	TOK	of		of\P
8793	TOK	the		the\AT---6
8794	TOK	bacteriophage		bacteriophage\N5S
8795	TOK	genome		genome\N5S
8796	TOK	is		be\V6FDRS3
8797	TOK	nonessential		nonessential\JA
---	DLE	(		=\DELIM
8798	TOK	labeled		label\VMF6A66
---	DLE	"		=\DELIM
8799	TOK	internal		internal\JA
8800	TOK	fragments		fragment\N5P
---	DLD	"		=\DELIM
8801	TOK	in		in\P
##	TAG	<abbr pos="N5S" expansion="figure">
8802	TOK	Fig.		Fig.\N5S
##	TAG	</abbr>
---	DLE	,		=\DELIM
##	TAG	<na type="function">
8803	TOK	5-3		noanat\W
##	TAG	</na>
---	DLE	)		=\DELIM
8804	TOK	and		and\CC
8805	TOK	can		can\VOFDR66
8806	TOK	be		be\VMI----
8807	TOK	replaced		replace\VMC----
8808	TOK	by		by\P
8809	TOK	other		other\JA
##	TAG	<name>
8810	TOK	DNA		DNA\N46
##	TAG	</name>
8811	TOK	sequences		sequence\N5P
---	DLD	;		=\DELIM
8812	TOK	thus		thus\DGA7
8813	TOK	it		it\RPS3N6
8814	TOK	is		be\V6FDRS3
8815	TOK	highly		highly\DGA7
8816	TOK	suitable		suitable\JA
8817	TOK	for		for\P
8818	TOK	cloning		clone\VMG----
8819	TOK	fairly		fairly\DGA7
8820	TOK	large		large\JA
---	DLE	(		=\DELIM
8821	TOK	up		up\N5S
8822	TOK	to		to\P
8823	TOK	about		about\DGA7
##	TAG	<num>
8824	TOK	20		20\X
##	TAG	</num>
8825	TOK	kb		kb\N5P
---	DLD	)		=\DELIM
8826	TOK	pieces		piece\N5P
8827	TOK	of		of\P
8828	TOK	human		human\JA
##	TAG	<name>
8829	TOK	DNA		DNA\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
8830	TOK	Table	BOS	table\N5S
##	TAG	<na type="function">
8831	TOK	5-2		noanat\W
##	TAG	</na>
tf	TOK		EOS	=\DELS
##	TAG	</head>
##	TAG	<head>
8833	TOK	Example	BOS	example\N5S
8834	TOK	of		of\P
##	TAG	<name>
8835	TOK	Vectors Commonly Used		Vectors_Commonly_Used\N46
##	TAG	</name>
8836	TOK	in		in\P
##	TAG	<name>
8837	TOK	Molecular Cloning	EOS	Molecular_Cloning\N46
##	TAG	</name>
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
8839	TOK	Vector	BOS	vector\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8840	TOK	Host	BOS	host\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8841	TOK	Type	BOS	type\N5S
8842	TOK	of		of\P
##	TAG	<name>
8843	TOK	Cloning		Cloning\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
8844	TOK	Plasmids	BOS	plasmid\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8845	TOK	Bacterial	BOS	bacterial\JA
---	DLD	,		=\DELIM
8846	TOK	yeast		yeast\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8847	TOK	Genomic	BOS	genomic\JA
---	DLD	,		=\DELIM
8848	TOK	cDNA		cDNA\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
8849	TOK	Bacteriophage	BOS	bacteriophage\N5S
8850	TOK	lambda		lambda\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8851	TOK	Bacterial	BOS	bacterial\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8852	TOK	Genomic	BOS	genomic\JA
---	DLD	,		=\DELIM
8853	TOK	cDNA		cDNA\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
8854	TOK	Cosmids	BOS	cosmid\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8855	TOK	Bacterial	BOS	bacterial\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8856	TOK	Genomic	BOS	genomic\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
---	DLE	"	BOS	=\DELIM
8857	TOK	Artificial		artificial\JA
8858	TOK	chromosomes		chromosome\N5P
---	DLD	"		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8859	TOK	Yeast	BOS	yeast\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8860	TOK	Genomic	BOS	genomic\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
8862	TOK	Figure	BOS	figure\N5S
##	TAG	<na type="function">
8863	TOK	5-3		noanat\W
##	TAG	</na>
tf	TOK		EOS	=\DELS
##	TAG	</head>
##	TAG	<head>
8865	TOK	Construction	BOS	construction\N5S
8866	TOK	of		of\P
8867	TOK	a		a\AI---S
---	DLE	"		=\DELIM
8868	TOK	library		library\N5S
---	DLD	"		=\DELIM
8869	TOK	of		of\P
##	TAG	<name>
8870	TOK	DNA		DNA\N46
##	TAG	</name>
8871	TOK	from		from\P
8872	TOK	the		the\AT---6
8873	TOK	human		human\JA
8874	TOK	genome		genome\N5S
8875	TOK	in		in\P
8876	TOK	a		a\AI---S
8877	TOK	bacteriophage		bacteriophage\N5S
8878	TOK	vector	EOS	vector\N5S
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
8879	TOK	Each	BOS	each\RIS3N-
8880	TOK	of		of\P
8881	TOK	the		the\AT---6
8882	TOK	recombinant		recombinant\N5S
8883	TOK	phage		phage\N5S
8884	TOK	particles		particle\N5P
8885	TOK	at		at\P
8886	TOK	the		the\AT---6
8887	TOK	bottom		bottom\N5S
8888	TOK	contains		contain\VMFDRS3
8889	TOK	a		a\AI---S
8890	TOK	different		different\JA
8891	TOK	fragment		fragment\N5S
8892	TOK	of		of\P
8893	TOK	human		human\JA
##	TAG	<name>
8894	TOK	DNA		DNA\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8895	TOK	A	BOS	a\AI---S
8896	TOK	collection		collection\N5S
8897	TOK	of		of\P
8898	TOK	several		several\JA
8899	TOK	hundred		hundred\MCP
8900	TOK	thousand		thousand\MCP
8901	TOK	such		such\JA
8902	TOK	phages		phage\N5P
8903	TOK	would		will\VOFDA66
8904	TOK	represent		represent\VMI----
8905	TOK	all		all\AG---6
8906	TOK	the		the\AT---6
##	TAG	<name>
8907	TOK	DNA		DNA\N46
##	TAG	</name>
8908	TOK	from		from\P
8909	TOK	the		the\AT---6
8910	TOK	human		human\JA
8911	TOK	genome		genome\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
8912	TOK	COSMIDS	BOS	cosmid\N5P
tf	TOK		EOS	=\DELS
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
8914	TOK	Even	BOS	even\DGA7
8915	TOK	larger		large\JC
8916	TOK	fragments		fragment\N5P
8917	TOK	of		of\P
8918	TOK	foreign		foreign\JA
##	TAG	<name>
8919	TOK	DNA		DNA\N46
##	TAG	</name>
---	DLE	(		=\DELIM
8920	TOK	up		up\N5S
8921	TOK	to		to\P
8922	TOK	about		about\DGA7
##	TAG	<num>
8923	TOK	50		50\X
##	TAG	</num>
8924	TOK	kb		kb\N5P
---	DLD	)		=\DELIM
8925	TOK	can		can\VOFDR66
8926	TOK	be		be\VMI----
8927	TOK	cloned		clone\VMC----
8928	TOK	in		in\P
8929	TOK	cosmid		cosmid\N5S
8930	TOK	vectors		vector\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
8931	TOK	Cosmids	BOS	cosmid\N5P
8932	TOK	are		be\V6FDR66
8933	TOK	basically		basically\DGA7
8934	TOK	plasmids		plasmid\N5P
8935	TOK	that		that\RW63N6
8936	TOK	use		use\VMF6R66
8937	TOK	the		the\AT---6
8938	TOK	ability		ability\N5S
8939	TOK	of		of\P
8940	TOK	bacteriophage		bacteriophage\N5S
8941	TOK	lambda		lambda\N5S
8942	TOK	infectious		infectious\JA
8943	TOK	particles		particle\N5P
8944	TOK	to		to\P
8945	TOK	efficiently		efficiently\DGA7
---	DLE	"		=\DELIM
8946	TOK	package		package\VMF6R66
---	DLD	"		=\DELIM
8947	TOK	large		large\JA
8948	TOK	linear		linear\JA
8949	TOK	pieces		piece\N5P
8950	TOK	of		of\P
##	TAG	<name>
8951	TOK	DNA		DNA\N46
##	TAG	</name>
8952	TOK	and		and\CC
8953	TOK	introduce		introduce\VMI----
8954	TOK	them		them\RPP3NA
8955	TOK	into		into\P
8956	TOK	bacterial		bacterial\JA
8957	TOK	cells		cell\N5P
---	DLD	,		=\DELIM
8958	TOK	After		after\N5S
8959	TOK	infection		infection\N5S
8960	TOK	of		of\P
8961	TOK	bacteria		bacteria\N5P
8962	TOK	in		in\P
8963	TOK	a		a\AI---S
8964	TOK	manner		manner\N5S
8965	TOK	similar		similar\JA
8966	TOK	to		to\P
8967	TOK	that		that\RDS3N-
8968	TOK	of		of\P
8969	TOK	a		a\AI---S
8970	TOK	lambda		lambda\N5S
8971	TOK	virus		virus\N5S
---	DLD	,		=\DELIM
8972	TOK	the		the\AT---6
8973	TOK	cosmid		cosmid\N5S
8974	TOK	recircularizes		recircularizes\N5P
8975	TOK	and		and\CC
8976	TOK	replicates		replicate\VMFDRS3
8977	TOK	as		as\CS
8978	TOK	a		a\AI---S
8979	TOK	large		large\JA
8980	TOK	plasmid		plasmid\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
8981	TOK	YEAST	BOS	yeast\N5S
---	DLE	"		=\DELIM
8982	TOK	ARTIFICIAL		ARTIFICIAL\N5S
8983	TOK	CHROMOSOMES		chromosome\N5P
---	DLD	"	EOS	=\DELIM
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
8984	TOK	For	BOS	for\P
8985	TOK	many		many\AI---P
8986	TOK	approaches		approach\N5P
8987	TOK	to		to\P
8988	TOK	gene		gene\N5S
8989	TOK	cloning		clone\VMG----
8990	TOK	and		and\CC
8991	TOK	gene		gene\N5S
8992	TOK	mapping		map\VMG----
---	DLD	,		=\DELIM
8993	TOK	illustrated		illustrate\VMC----
8994	TOK	in		in\P
##	TAG	<name>
8995	TOK	Chapter		Chapter\N46
##	TAG	</name>
##	TAG	<num>
8996	TOK	8		8\X
##	TAG	</num>
---	DLE	,		=\DELIM
8997	TOK	it		it\RPS3N6
8998	TOK	is		be\V6FDRS3
8999	TOK	advantageous		advantageous\JA
9000	TOK	to		to\P
9001	TOK	isolate		isolate\VMI----
9002	TOK	the		the\AT---6
9003	TOK	largest		large\JS
9004	TOK	piece		piece\N5S
9005	TOK	of		of\P
9006	TOK	human		human\JA
9007	TOK	chromosomal		chromosomal\JA
##	TAG	<name>
9008	TOK	DNA		DNA\N46
##	TAG	</name>
9009	TOK	possible		possible\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
9010	TOK	Until	BOS	until\CS
9011	TOK	the		the\AT---6
9012	TOK	mid		mid\JA
---	DLD	-		=\DELIM
##	TAG	<na type="code">
9013	TOK	1980s		noanat\W
##	TAG	</na>
---	DLE	,		=\DELIM
9014	TOK	cosmid		cosmid\N5S
9015	TOK	vectors		vector\N5P
9016	TOK	represented		represent\VMF6A66
9017	TOK	the		the\AT---6
9018	TOK	largest		large\JS
9019	TOK	cloning		clone\VMG----
9020	TOK	vehicle		vehicle\N5S
9021	TOK	available		available\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
9022	TOK	In	BOS	in\P
##	TAG	<num>
9023	TOK	1987		1987\X
##	TAG	</num>
---	DLE	,		=\DELIM
9024	TOK	however		however\DGA7
---	DLD	,		=\DELIM
##	TAG	<name>
9025	TOK	Olson		Olson\N46
##	TAG	</name>
9026	TOK	and		and\CC
9027	TOK	colleagues		colleague\N5P
9028	TOK	developed		develop\VMF6A66
9029	TOK	a		a\AI---S
9030	TOK	technique		technique\N5S
9031	TOK	to		to\P
9032	TOK	clone		clone\VMI----
9033	TOK	much		much\DGA7
9034	TOK	larger		large\JC
9035	TOK	pieces		piece\N5P
9036	TOK	of		of\P
##	TAG	<name>
9037	TOK	DNA		DNA\N46
##	TAG	</name>
9038	TOK	into		into\P
9039	TOK	vectors		vector\N5P
9040	TOK	that		that\RW63N6
9041	TOK	replicate		replicate\VMF6R66
9042	TOK	and		and\CC
9043	TOK	segregate		segregate\VMF6R66
9044	TOK	in		in\P
9045	TOK	the		the\AT---6
9046	TOK	host		host\N5S
##	TAG	<name>
9047	TOK	Saccharomyces		Saccharomyces\N46
##	TAG	</name>
9048	TOK	cerevisiae		cerevisiae\N5P
---	DLE	(		=\DELIM
9049	TOK	common		common\JA
9050	TOK	baker		baker\N5S
9051	PGR	's		genmark\GENMARK
9052	TOK	yeast		yeast\N5S
---	DLD	)		=\DELIM
---	DLD	,		=\DELIM
9053	TOK	as		as\DGA7
9054	TOK	in		in\P
9055	TOK	normal		normal\JA
9056	TOK	linear		linear\JA
9057	TOK	yeast		yeast\N5S
9058	TOK	chromosomes		chromosome\N5P
---	DLE	(		=\DELIM
##	TAG	<name>
9059	TOK	Burke		Burke\N46
##	TAG	</name>
##	TAG	<foreign lang="LA" pos="N5P">
9060	TOK	et al.		et_al.\N5P
##	TAG	</foreign>
---	DLE	,		=\DELIM
##	TAG	<num>
9061	TOK	1987		1987\X
##	TAG	</num>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
9062	TOK	These	BOS	this\AD---P
9063	TOK	yeast		yeast\N5S
---	DLE	"		=\DELIM
9064	TOK	artificial		artificial\JA
9065	TOK	chromosomes		chromosome\N5P
---	DLD	"		=\DELIM
---	DLE	(		=\DELIM
##	TAG	<name>
9066	TOK	YACs		YACs\N46
##	TAG	</name>
---	DLE	)		=\DELIM
9067	TOK	have		have\VMI----
9068	TOK	centromeres		centromere\N5P
9069	TOK	and		and\CC
9070	TOK	telomeres		telomere\N5P
---	DLD	,		=\DELIM
9071	TOK	just		just\DGA7
9072	TOK	like		like\P
9073	TOK	normal		normal\JA
9074	TOK	yeast		yeast\N5S
9075	TOK	chromosomes		chromosome\N5P
---	DLD	,		=\DELIM
9076	TOK	and		and\CC
9077	TOK	allow		allow\VMF6R66
9078	TOK	cloning		clone\VMG----
9079	TOK	and		and\CC
9080	TOK	isolation		isolation\N5S
9081	TOK	of		of\P
9082	TOK	fragments		fragment\N5P
9083	TOK	of		of\P
##	TAG	<name>
9084	TOK	DNA		DNA\N46
##	TAG	</name>
9085	TOK	up		up\P
9086	TOK	to		to\P
##	TAG	<num>
9087	TOK	1000		1000\X
##	TAG	</num>
9088	TOK	kb		kb\N5S
9089	TOK	in		in\P
9090	TOK	length		length\N5S
---	DLD	,		=\DELIM
9091	TOK	much		much\DGA7
9092	TOK	smaller		small\JC
9093	TOK	than		than\CS
9094	TOK	a		a\AI---S
9095	TOK	normal		normal\JA
9096	TOK	human		human\JA
9097	TOK	chromosome		chromosome\N5S
9098	TOK	but		but\CC
9099	TOK	approximately		approximately\DGA7
9100	TOK	the		the\AT---6
9101	TOK	same		same\JA
9102	TOK	size		size\N5S
9103	TOK	as		as\P
9104	TOK	a		a\AI---S
9105	TOK	normal		normal\JA
9106	TOK	yeast		yeast\N5S
9107	TOK	chromosome		chromosome\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
9108	TOK	Construction	BOS	construction\N5S
9109	TOK	of		of\P
##	TAG	<name>
9110	TOK	Libraries	EOS	Libraries\N46
##	TAG	</name>
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
9112	TOK	The	BOS	the\AT---6
9113	TOK	purpose		purpose\N5S
9114	TOK	of		of\P
9115	TOK	molecular		molecular\JA
9116	TOK	cloning		clone\VMG----
---	DLD	,		=\DELIM
##	TAG	<loc pos="DGA7">
9117	TOK	of course		of_course\DGA7
##	TAG	</loc>
---	DLE	,		=\DELIM
9118	TOK	is		be\V6FDRS3
9119	TOK	to		to\P
9120	TOK	isolate		isolate\VMI----
9121	TOK	a		a\AI---S
9122	TOK	particular		particular\JA
9123	TOK	gene		gene\N5S
9124	TOK	or		or\CC
9125	TOK	other		other\JA
##	TAG	<name>
9126	TOK	DNA		DNA\N46
##	TAG	</name>
9127	TOK	sequence		sequence\N5S
9128	TOK	in		in\P
9129	TOK	large		large\JA
9130	TOK	quantities		quantity\N5P
9131	TOK	for		for\P
9132	TOK	further		further\JA
9133	TOK	study		study\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
9134	TOK	A	BOS	a\AI---S
9135	TOK	common		common\JA
9136	TOK	approach		approach\N5S
9137	TOK	for		for\P
9138	TOK	achieving		achieve\VMG----
9139	TOK	this		this\RDS3N-
9140	TOK	is		be\V6FDRS3
9141	TOK	to		to\P
9142	TOK	construct		construct\VMI----
9143	TOK	a		a\AI---S
9144	TOK	set		set\N5S
9145	TOK	of		of\P
9146	TOK	recombinant		recombinant\N5S
##	TAG	<name>
9147	TOK	DNA		DNA\N46
##	TAG	</name>
9148	TOK	clones		clone\N5P
9149	TOK	from		from\P
9150	TOK	a		a\AI---S
9151	TOK	source		source\N5S
---	DLE	(		=\DELIM
9152	TOK	genomic		genomic\JA
##	TAG	<name>
9153	TOK	DNA		DNA\N46
##	TAG	</name>
9154	TOK	or		or\CC
9155	TOK	mRNA		mRNA\N5P
---	DLD	)		=\DELIM
9156	TOK	that		that\CS
9157	TOK	contains		contain\VMFDRS3
9158	TOK	the		the\AT---6
9159	TOK	gene		gene\N5S
9160	TOK	or		or\CC
9161	TOK	sequence		sequence\N5S
9162	TOK	of		of\P
9163	TOK	interest		interest\VMI----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
9164	TOK	Such	BOS	such\JA
9165	TOK	a		a\AI---S
9166	TOK	collection		collection\N5S
9167	TOK	of		of\P
9168	TOK	clones		clone\N5P
9169	TOK	is		be\V6FDRS3
9170	TOK	called		call\VMC----
9171	TOK	a		a\AI---S
9172	TOK	library		library\N5S
---	DLE	,		=\DELIM
9173	TOK	which		which\RW63N-
##	TAG	<loc pos="DGA7">
9174	TOK	at least		at_least\DGA7
##	TAG	</loc>
9175	TOK	theoretically		theoretically\DGA7
9176	TOK	contains		contain\VMFDRS3
9177	TOK	all		all\AG---6
9178	TOK	of		of\P
9179	TOK	the		the\AT---6
9180	TOK	sequences		sequence\N5P
9181	TOK	found		find\VMC----
9182	TOK	in		in\P
9183	TOK	the		the\AT---6
9184	TOK	original		original\JA
9185	TOK	source		source\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
9186	TOK	Having	BOS	have\VMG----
9187	TOK	a		a\AI---S
9188	TOK	library		library\N5S
---	DLD	,		=\DELIM
9189	TOK	however		however\DGA7
---	DLD	,		=\DELIM
9190	TOK	is		be\V6FDRS3
9191	TOK	only		only\DGA7
9192	TOK	the		the\AT---6
9193	TOK	first		first\MOS
9194	TOK	step		step\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
9195	TOK	One	BOS	one\RIS3N-
9196	TOK	then		then\DGA7
9197	TOK	has		have\V6FDRS3
9198	TOK	to		to\P
9199	TOK	identify		identify\VMI----
9200	TOK	the		the\AT---6
9201	TOK	clone		clone\N5S
9202	TOK	or		or\CC
9203	TOK	clones		clone\N5P
9204	TOK	of		of\P
9205	TOK	interest		interest\N5S
9206	TOK	from		from\P
9207	TOK	the		the\AT---6
9208	TOK	library		library\N5S
9209	TOK	by		by\P
9210	TOK	using		use\VMG----
9211	TOK	sensitive		sensitive\JA
9212	TOK	screening		screening\N5S
9213	TOK	methods		method\N5P
9214	TOK	that		that\RW63N6
9215	TOK	are		be\V6FDR66
9216	TOK	capable		capable\JA
9217	TOK	of		of\P
9218	TOK	finding		find\VMG----
---	DLD	,		=\DELIM
9219	TOK	in		in\P
9220	TOK	some		some\AG---6
9221	TOK	cases		case\N5P
---	DLD	,		=\DELIM
9222	TOK	even		even\DGA7
9223	TOK	a		a\AI---S
9224	TOK	single		single\JA
9225	TOK	copy		copy\N5S
9226	TOK	of		of\P
9227	TOK	the		the\AT---6
9228	TOK	clone		clone\N5S
9229	TOK	of		of\P
9230	TOK	interest		interest\N5S
9231	TOK	in		in\P
9232	TOK	a		a\AI---S
9233	TOK	collection		collection\N5S
9234	TOK	of		of\P
9235	TOK	up		up\VMI----
9236	TOK	to		to\P
##	TAG	<num>
9237	TOK	10 million		10_million\X
##	TAG	</num>
9238	TOK	starting		start\VMG----
9239	TOK	clones		clone\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
9240	TOK	GENOMIC	BOS	genomic\JA
9241	TOK	LIBRARIES	EOS	library\N5P
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
9243	TOK	One	BOS	one\MCS
9244	TOK	approach		approach\N5S
9245	TOK	to		to\P
9246	TOK	constructing		construct\VMG----
9247	TOK	a		a\AI---S
9248	TOK	library		library\N5S
9249	TOK	of		of\P
9250	TOK	genomic		genomic\JA
##	TAG	<name>
9251	TOK	DNA		DNA\N46
##	TAG	</name>
9252	TOK	is		be\V6FDRS3
9253	TOK	shown		show\VMC----
9254	TOK	in		in\P
##	TAG	<name>
9255	TOK	Figure		Figure\N46
##	TAG	</name>
##	TAG	<num>
9256	TOK	5-3		5-3\X
##	TAG	</num>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
9257	TOK	In	BOS	in\P
9258	TOK	this		this\AD---S
9259	TOK	technique		technique\N5S
---	DLD	,		=\DELIM
9260	TOK	first		first\MOS
9261	TOK	applied		apply\VMC----
9262	TOK	in		in\P
9263	TOK	the		the\AT---6
9264	TOK	late		late\JA
##	TAG	<na type="code">
9265	TOK	1970s		noanat\W
##	TAG	</na>
---	DLE	,		=\DELIM
9266	TOK	human		human\JA
9267	TOK	genomic		genomic\JA
##	TAG	<name>
9268	TOK	DNA		DNA\N46
##	TAG	</name>
9269	TOK	is		be\V6FDRS3
9270	TOK	partially		partially\DGA7
9271	TOK	digested		digest\VMC----
9272	TOK	with		with\P
9273	TOK	a		a\AI---S
9274	TOK	restriction		restriction\N5S
9275	TOK	enzyme		enzyme\N5S
9276	TOK	like		like\P
##	TAG	<name>
9277	TOK	Sau		Sau\N46
##	TAG	</name>
##	TAG	<na type="code">
9278	TOK	3A		noanat\W
##	TAG	</na>
9279	TOK	in		in\P
9280	TOK	such		such\JA
9281	TOK	a		a\AI---S
9282	TOK	way		way\N5S
9283	TOK	that		that\CS
9284	TOK	some		some\AG---6
9285	TOK	of		of\P
9286	TOK	the		the\AT---6
9287	TOK	sites		site\N5P
9288	TOK	are		be\V6FDR66
9289	TOK	cleaved		cleave\VMC----
9290	TOK	and		and\CC
9291	TOK	others		other\RIP3N-
9292	TOK	are		be\V6FDR66
9293	TOK	not		not\DGA7
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
9294	TOK	In	BOS	in\P
9295	TOK	this		this\AD---S
9296	TOK	way		way\N5S
---	DLD	,		=\DELIM
9297	TOK	if		if\CS
9298	TOK	random		random\JA
9299	TOK	cleavage		cleavage\N5S
9300	TOK	of		of\P
9301	TOK	such		such\JA
9302	TOK	sites		site\N5P
9303	TOK	is		be\V6FDRS3
9304	TOK	assumed		assume\VMF6A66
---	DLD	,		=\DELIM
9305	TOK	a		a\AI---S
9306	TOK	collection		collection\N5S
9307	TOK	of		of\P
9308	TOK	overlapping		overlap\VMG----
9309	TOK	fragments		fragment\N5P
9310	TOK	of		of\P
9311	TOK	length		length\N5S
9312	TOK	suitable		suitable\JA
9313	TOK	for		for\P
9314	TOK	cloning		clone\VMG----
9315	TOK	ca		ca\JA
9316	TOK	n		n\N5S
9317	TOK	be		be\VMI----
9318	TOK	obtained		obtain\VMC----
9319	TOK	and		and\CC
9320	TOK	ligated		ligate\VMC----
9321	TOK	into		into\P
9322	TOK	bacteriophage		bacteriophage\N5S
9323	TOK	lambda		lambda\N5S
---	DLE	"		=\DELIM
9324	TOK	arms		arm\VMFDRS3
---	DLD	"		=\DELIM
9325	TOK	prepared		prepare\VMC----
9326	TOK	so		so\DGA7
9327	TOK	that		that\CS
9328	TOK	the		the\AT---6
##	TAG	<name>
9329	TOK	Sau3A		Sau3A\N46
##	TAG	</name>
9330	TOK	ends		end\N5P
9331	TOK	of		of\P
9332	TOK	human		human\JA
##	TAG	<name>
9333	TOK	DNA		DNA\N46
##	TAG	</name>
9334	TOK	fragments		fragment\N5P
9335	TOK	can		can\VOFDR66
9336	TOK	be		be\VMI----
9337	TOK	ligated		ligate\VMC----
9338	TOK	into		into\P
9339	TOK	the		the\AT---6
9340	TOK	vector		vector\N5S
---	DLE	(		=\DELIM
##	TAG	<abbr pos="N5S" expansion="figure">
9341	TOK	Fig.		Fig.\N5S
##	TAG	</abbr>
---	DLE	,		=\DELIM
##	TAG	<na type="function">
9342	TOK	5 - 3		noanat\W
##	TAG	</na>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
9343	TOK	After	BOS	after\P
9344	TOK	packaging		packaging\N5S
9345	TOK	of		of\P
9346	TOK	the		the\AT---6
9347	TOK	recombinant		recombinant\N5S
9348	TOK	lambda		lambda\N5S
9349	TOK	chromosome		chromosome\N5S
9350	TOK	into		into\P
9351	TOK	infectious		infectious\JA
9352	TOK	bacteriophage		bacteriophage\N5S
9353	TOK	particles		particle\N5P
---	DLD	,		=\DELIM
9354	TOK	the		the\AT---6
9355	TOK	library		library\N5S
---	DLD	,		=\DELIM
9356	TOK	containing		contain\VMG----
##	TAG	<num>
9357	TOK	1 million		1_million\X
##	TAG	</num>
9358	TOK	or		or\CC
9359	TOK	more		many\JC
9360	TOK	fragments		fragment\N5P
9361	TOK	of		of\P
9362	TOK	genomic		genomic\JA
##	TAG	<name>
9363	TOK	DNA		DNA\N46
##	TAG	</name>
---	DLE	,		=\DELIM
9364	TOK	can		can\VOFDR66
9365	TOK	be		be\VMI----
9366	TOK	stored		store\VMC----
9367	TOK	for		for\P
9368	TOK	the		the\AT---6
