##	TAG	<div1>
##	TAG	<head>
1	TOK	Autosomal	BOS	autosomal\JA
4599	TOK	female		female\N5S
4600	TOK	karyotype		karyotype\N5S
4601	TOK	is		be\V6FDRS3
4602	TOK	designated		designate\VMC----
##	TAG	<num>
4603	TOK	46		46\X
##	TAG	</num>
---	DLE	,		=\DELIM
##	TAG	<num>
4604	TOK	XX		XX\X
##	TAG	</num>
---	DLD	;		=\DELIM
4605	TOK	a		a\AI---S
4606	TOK	normal		normal\JA
4607	TOK	male		male\N5S
4608	TOK	karyotype		karyotype\N5S
4609	TOK	is		be\V6FDRS3
4610	TOK	designated		designate\VMC----
##	TAG	<num>
4611	TOK	46		46\X
##	TAG	</num>
---	DLE	,		=\DELIM
##	TAG	<name>
4612	TOK	XY		XY\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4613	TOK	The	BOS	the\AT---6
4614	TOK	nomenclature		nomenclature\N5S
4615	TOK	for		for\P
4616	TOK	various		various\JA
4617	TOK	chromosome		chromosome\N5S
4618	TOK	abnormalities		abnormality\N5P
4619	TOK	is		be\V6FDRS3
4620	TOK	summarized		summarize\VMC----
4621	TOK	in		in\P
##	TAG	<name>
4622	TOK	Table		Table\N46
##	TAG	</name>
##	TAG	<na type="function">
4623	TOK	6-1		noanat\W
##	TAG	</na>
4624	TOK	and		and\CC
4625	TOK	will		will\VOFDR66
4626	TOK	be		be\VMI----
4627	TOK	indicated		indicate\VMC----
4628	TOK	for		for\P
4629	TOK	each		each\AG---S
4630	TOK	condition		condition\N5S
4631	TOK	discussed		discuss\VMC----
4632	TOK	later		later\DGC7
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
4633	TOK	Figure	BOS	figure\N5S
##	TAG	<na type="function">
4634	TOK	6-1		noanat\W
##	TAG	</na>
tf	TOK		EOS	=\DELS
##	TAG	</head>
##	TAG	<head>
4636	TOK	A	BOS	a\AI---S
4637	TOK	banded		band\VMC----
4638	TOK	karyotype		karyotype\N5S
4639	TOK	of		of\P
4640	TOK	a		a\AI---S
4641	TOK	normal		normal\JA
4642	TOK	female	EOS	female\N5S
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
4644	TOK	The	BOS	the\AT---6
4645	TOK	banded		band\VMC----
4646	TOK	metaphase		metaphase\N5S
4647	TOK	chromosomes		chromosome\N5P
4648	TOK	are		be\V6FDR66
4649	TOK	arranged		arrange\VMC----
4650	TOK	from		from\P
4651	TOK	largest		large\JS
4652	TOK	to		to\P
4653	TOK	smallest		small\JS
4654	TOK	in		in\P
4655	TOK	size		size\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
4656	TOK	Figure	BOS	figure\N5S
##	TAG	<na type="function">
4657	TOK	6-2		noanat\W
##	TAG	</na>
tf	TOK		EOS	=\DELS
##	TAG	</head>
##	TAG	<head>
4659	TOK	Metacentric	BOS	metacentric\JA
---	DLD	,		=\DELIM
4660	TOK	submetacentric		submetacentric\JA
---	DLD	,		=\DELIM
4661	TOK	and		and\CC
4662	TOK	acrocentric		acrocentric\JA
4663	TOK	chromosomes	EOS	chromosome\N5P
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
4664	TOK	Note	BOS	note\VMF6R66
4665	TOK	the		the\AT---6
4666	TOK	stalks		stalk\N5P
4667	TOK	and		and\CC
4668	TOK	satellites		satellite\N5P
4669	TOK	present		present\VMF6R66
4670	TOK	on		on\P
4671	TOK	the		the\AT---6
4672	TOK	short		short\JA
4673	TOK	arms		arms\N5S
4674	TOK	of		of\P
4675	TOK	the		the\AT---6
4676	TOK	acrocentric		acrocentric\JA
4677	TOK	chromosomes		chromosome\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
4678	TOK	Chromosome	BOS	chromosome\N5S
##	TAG	<name>
4679	TOK	Banding	EOS	Banding\N46
##	TAG	</name>
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
4681	TOK	Early	BOS	early\JA
4682	TOK	karyotypes		karyotype\N5P
4683	TOK	were		be\V6F-A66
4684	TOK	useful		useful\JA
4685	TOK	in		in\P
4686	TOK	counting		count\VMG----
4687	TOK	the		the\AT---6
4688	TOK	number		number\N5S
4689	TOK	of		of\P
4690	TOK	chromosomes		chromosome\N5P
---	DLD	,		=\DELIM
4691	TOK	but		but\CC
4692	TOK	structural		structural\JA
4693	TOK	abnormalities		abnormality\N5P
---	DLD	,		=\DELIM
4694	TOK	such		such\JA
4695	TOK	as		as\P
4696	TOK	chromosomal		chromosomal\JA
4697	TOK	deletions		deletion\N5P
---	DLD	,		=\DELIM
4698	TOK	were		be\V6F-A66
4699	TOK	often		often\DGA7
4700	TOK	undetectable		undetectable\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4701	TOK	Staining	BOS	stain\VMG----
4702	TOK	techniques		technique\N5P
4703	TOK	were		be\V6F-A66
4704	TOK	developed		develop\VMC----
4705	TOK	in		in\P
4706	TOK	the		the\AT---6
##	TAG	<na type="code">
4707	TOK	1970s		noanat\W
##	TAG	</na>
4708	TOK	that		that\RW63N6
4709	TOK	produced		produce\VMF6A66
4710	TOK	the		the\AT---6
4711	TOK	chromosome		chromosome\N5S
4712	TOK	bands		band\N5P
4713	TOK	characteristic		characteristic\JA
4714	TOK	of		of\P
4715	TOK	modern		modern\JA
4716	TOK	karyotypes		karyotype\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4717	TOK	Chromosome	BOS	chromosome\N5S
4718	TOK	banding		banding\N5S
4719	TOK	helps		help\VMFDRS3
4720	TOK	greatly		greatly\DGA7
4721	TOK	in		in\P
4722	TOK	the		the\AT---6
4723	TOK	detection		detection\N5S
4724	TOK	of		of\P
4725	TOK	deletions		deletion\N5P
---	DLD	,		=\DELIM
4726	TOK	duplications		duplication\N5P
---	DLD	,		=\DELIM
4727	TOK	and		and\CC
4728	TOK	other		other\JA
4729	TOK	structural		structural\JA
4730	TOK	abnormalities		abnormality\N5P
---	DLD	,		=\DELIM
4731	TOK	and		and\CC
4732	TOK	it		it\RPS3N6
4733	TOK	facilitates		facilitate\VMFDRS3
4734	TOK	the		the\AT---6
4735	TOK	correct		correct\JA
4736	TOK	identification		identification\N5S
4737	TOK	of		of\P
4738	TOK	individual		individual\JA
4739	TOK	chromosomes		chromosome\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4740	TOK	The	BOS	the\AT---6
4741	TOK	major		major\JA
4742	TOK	bands		band\N5P
4743	TOK	on		on\P
4744	TOK	each		each\AG---S
4745	TOK	chromosome		chromosome\N5S
4746	TOK	are		be\V6FDR66
4747	TOK	numbered		number\VMC----
---	DLE	(		=\DELIM
##	TAG	<abbr pos="N5S" expansion="figure">
4748	TOK	Fig.		Fig.\N5S
##	TAG	</abbr>
##	TAG	<na type="function">
4749	TOK	6-3		noanat\W
##	TAG	</na>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4751	TOK	Thus	BOS	thus\DGA7
4752	TOK	14q32		14q32\N5S
4753	TOK	refers		refer\VMFDRS3
4754	TOK	to		to\P
4755	TOK	the		the\AT---6
4756	TOK	second		second\MOS
4757	TOK	band		band\N5S
4758	TOK	in		in\P
4759	TOK	the		the\AT---6
4760	TOK	third		third\MOS
4761	TOK	region		region\N5S
4762	TOK	of		of\P
4763	TOK	the		the\AT---6
4764	TOK	long		long\JA
4765	TOK	arm		arm\N5S
4766	TOK	of		of\P
4767	TOK	chromosome		chromosome\N5S
##	TAG	<num>
4768	TOK	14		14\X
##	TAG	</num>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4769	TOK	Sub	BOS	sub\N5S
---	DLI	-		=\DELIM
4770	TOK	bands		band\N5P
4771	TOK	are		be\V6FDR66
4772	TOK	designated		designate\VMC----
4773	TOK	by		by\P
4774	TOK	decimal		decimal\JA
4775	TOK	points		point\N5P
4776	TOK	following		following\P
4777	TOK	the		the\AT---6
4778	TOK	band		band\N5S
---	DLE	(		=\DELIM
##	TAG	<abbr>
4779	TOK	e.g.		e.g.\N5P
##	TAG	</abbr>
---	DLE	,		=\DELIM
4780	TOK	14q32		14q32\N5S
##	TAG	<num>
4781	TOK	.3		.3\X
##	TAG	</num>
4782	TOK	is		be\V6FDRS3
4783	TOK	the		the\AT---6
4784	TOK	third		third\MOS
4785	TOK	sub		sub\N5S
---	DLI	-		=\DELIM
4786	TOK	band		band\N5S
4787	TOK	of		of\P
4788	TOK	band		band\N5S
##	TAG	<num>
4789	TOK	2		2\X
##	TAG	</num>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4791	TOK	Several	BOS	several\JA
4792	TOK	chromosome		chromosome\N5S
---	DLI	-		=\DELIM
4793	TOK	banding		banding\N5S
4794	TOK	techniques		technique\N5P
4795	TOK	are		be\V6FDR66
4796	TOK	used		use\VMC----
4797	TOK	in		in\P
4798	TOK	cytogenetics		cytogenetics\N56
4799	TOK	laboratories		laboratory\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4800	TOK	Quinacrine	BOS	quinacrine\N5S
4801	TOK	banding		band\VMG----
---	DLE	(		=\DELIM
##	TAG	<name>
4802	TOK	Q-banding		Q-banding\N46
##	TAG	</name>
---	DLE	)		=\DELIM
4803	TOK	was		be\V6F-A66
4804	TOK	the		the\AT---6
4805	TOK	first		first\DGA7
4806	TOK	staining		stain\VMG----
4807	TOK	method		method\N5S
4808	TOK	used		use\VMC----
4809	TOK	to		to\P
4810	TOK	produce		produce\VMI----
4811	TOK	specific		specific\JA
4812	TOK	banding		banding\N5S
4813	TOK	patterns		pattern\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4814	TOK	This	BOS	this\AD---S
4815	TOK	method		method\N5S
4816	TOK	requires		require\VMFDRS3
4817	TOK	a		a\AI---S
##	TAG	<name>
4818	TOK	Fluorescence		Fluorescence\N46
##	TAG	</name>
4819	TOK	microscope		microscope\N5S
4820	TOK	and		and\CC
4821	TOK	is		be\V6FDRS3
##	TAG	<loc pos="DGA7">
4822	TOK	no longer		no_longer\DGA7
##	TAG	</loc>
4823	TOK	as		as\DGA7
4824	TOK	widely		widely\DGA7
4825	TOK	used		use\VMC----
4826	TOK	as		as\P
##	TAG	<name>
4827	TOK	Giemsa		Giemsa\N46
##	TAG	</name>
---	DLE	-		=\DELIM
4828	TOK	banding		band\VMG----
---	DLE	(		=\DELIM
##	TAG	<name>
4829	TOK	G-banding		G-banding\N46
##	TAG	</name>
---	DLE	)		=\DELIM
---	DLE	(		=\DELIM
4830	TOK	a		a\AI---S
##	TAG	<name>
4831	TOK	Giemsa		Giemsa\N46
##	TAG	</name>
4832	TOK	stain		stain\N5S
4833	TOK	is		be\V6FDRS3
4834	TOK	applied		apply\VMC----
4835	TOK	after		after\P
4836	TOK	the		the\AT---6
4837	TOK	chromosomal		chromosomal\JA
4838	TOK	proteins		protein\N5P
4839	TOK	are		be\V6FDR66
4840	TOK	partially		partially\DGA7
4841	TOK	digested		digest\VMC----
4842	TOK	by		by\P
4843	TOK	trypsin		trypsin\N5S
---	DLD	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4844	TOK	Reverse	BOS	reverse\JA
4845	TOK	banding		band\VMG----
---	DLE	(		=\DELIM
##	TAG	<name>
4846	TOK	R-banding		R-banding\N46
##	TAG	</name>
---	DLE	)		=\DELIM
4847	TOK	requires		require\VMFDRS3
4848	TOK	heat		heat\N5S
4849	TOK	treatment		treatment\N5S
4850	TOK	and		and\CC
4851	TOK	reverses		reverse\VMFDRS3
4852	TOK	the		the\AT---6
4853	TOK	usual		usual\JA
4854	TOK	white		white\JA
---	DLI	-		=\DELIM
4855	TOK	and		and\CC
---	DLD	-		=\DELIM
4856	TOK	black		black\JA
4857	TOK	pattern		pattern\N5S
4858	TOK	that		that\RW63N6
4859	TOK	is		be\V6FDRS3
4860	TOK	seen		see\VMC----
4861	TOK	in		in\P
##	TAG	<name>
4862	TOK	G-bands		G-bands\N46
##	TAG	</name>
4863	TOK	and		and\CC
##	TAG	<name>
4864	TOK	Q-bands		Q-bands\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4865	TOK	This	BOS	this\AD---S
4866	TOK	method		method\N5S
4867	TOK	is		be\V6FDRS3
4868	TOK	particularly		particularly\DGA7
4869	TOK	helpful		helpful\JA
4870	TOK	in		in\P
4871	TOK	staining		stain\VMG----
4872	TOK	the		the\AT---6
4873	TOK	distal		distal\JA
4874	TOK	ends		end\N5P
4875	TOK	of		of\P
4876	TOK	chromosomes		chromosome\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4877	TOK	Other	BOS	other\JA
4878	TOK	staining		stain\VMG----
4879	TOK	techniques		technique\N5P
4880	TOK	include		include\VMF6R66
##	TAG	<name>
4881	TOK	C-banding		C-banding\N46
##	TAG	</name>
4882	TOK	and		and\CC
##	TAG	<name>
4883	TOK	NOR		NOR\N46
##	TAG	</name>
---	DLE	(		=\DELIM
4884	TOK	nucleolar		nucleolar\JA
4885	TOK	organizing		organize\VMG----
4886	TOK	region		region\N5S
---	DLD	)		=\DELIM
4887	TOK	stains		stain\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4888	TOK	These	BOS	this\AD---P
4889	TOK	latter		latter\JC
4890	TOK	methods		method\N5P
4891	TOK	specifically		specifically\DGA7
4892	TOK	stain		stain\VMF6R66
4893	TOK	certain		certain\JA
4894	TOK	portions		portion\N5P
4895	TOK	of		of\P
4896	TOK	the		the\AT---6
4897	TOK	chromosome		chromosome\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
##	TAG	<name>
4898	TOK	C-banding	BOS	C-banding\N46
##	TAG	</name>
4899	TOK	stains		stain\VMFDRS3
4900	TOK	the		the\AT---6
4901	TOK	constitutive		constitutive\JA
4902	TOK	heterochromatin		heterochromatin\N5S
4903	TOK	which		which\RW63N-
4904	TOK	lies		lie\VMFDRS3
4905	TOK	at		at\P
4906	TOK	and		and\CC
4907	TOK	near		near\JA
4908	TOK	centromeres		centromere\N5P
---	DLD	,		=\DELIM
4909	TOK	and		and\CC
##	TAG	<name>
4910	TOK	NOR		NOR\N46
##	TAG	</name>
4911	TOK	staining		stain\VMG----
4912	TOK	highlights		highlight\VMFDRS3
4913	TOK	the		the\AT---6
4914	TOK	satellites		satellite\N5P
4915	TOK	and		and\CC
4916	TOK	stalks		stalk\N5P
4917	TOK	of		of\P
4918	TOK	acrocentric		acrocentric\JA
4919	TOK	chromosomes		chromosome\N5P
---	DLE	(		=\DELIM
##	TAG	<abbr pos="N5S" expansion="figure">
4920	TOK	Fig.		Fig.\N5S
##	TAG	</abbr>
##	TAG	<na type="function">
4921	TOK	6-2		noanat\W
##	TAG	</na>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
4922	TOK	High	BOS	high\JA
---	DLI	-		=\DELIM
4923	TOK	resolution		resolution\N5S
4924	TOK	banding		banding\N5S
4925	TOK	involves		involve\VMFDRS3
4926	TOK	the		the\AT---6
4927	TOK	staining		stain\VMG----
4928	TOK	of		of\P
4929	TOK	chromosomes		chromosome\N5P
4930	TOK	during		during\P
4931	TOK	prophase		prophase\N5S
4932	TOK	or		or\CC
4933	TOK	early		early\JA
4934	TOK	metaphase		metaphase\N5S
---	DLE	(		=\DELIM
4935	TOK	prometaphase		prometaphase\N5P
---	DLD	)		=\DELIM
---	DLD	,		=\DELIM
4936	TOK	before		before\CS
4937	TOK	they		they\RPP3NN
4938	TOK	reach		reach\VMF6R66
4939	TOK	maximal		maximal\JA
4940	TOK	condensation		condensation\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4941	TOK	Because	BOS	because\CS
4942	TOK	prophase		prophase\N5S
4943	TOK	and		and\CC
4944	TOK	prometaphase		prometaphase\N5S
4945	TOK	chromosomes		chromosome\N5P
4946	TOK	are		be\V6FDR66
4947	TOK	more		more\DDC7
4948	TOK	extended		extend\VMC----
4949	TOK	than		than\CS
4950	TOK	metaphase		metaphase\N5S
4951	TOK	chromosomes		chromosome\N5P
---	DLD	,		=\DELIM
4952	TOK	the		the\AT---6
4953	TOK	number		number\N5S
4954	TOK	of		of\P
4955	TOK	bands		band\N5P
4956	TOK	observable		observable\JA
4957	TOK	for		for\P
4958	TOK	all		all\AG---6
4959	TOK	chromosomes		chromosome\N5P
4960	TOK	increases		increase\VMFDRS3
4961	TOK	from		from\P
4962	TOK	about		about\DGA7
##	TAG	<num>
4963	TOK	300		300\X
##	TAG	</num>
---	DLE	(		=\DELIM
4964	TOK	as		as\DGA7
4965	TOK	in		in\P
##	TAG	<abbr pos="N5S" expansion="figure">
4966	TOK	Fig.		Fig.\N5S
##	TAG	</abbr>
##	TAG	<na type="function">
4967	TOK	6-3		noanat\W
##	TAG	</na>
---	DLE	)		=\DELIM
4968	TOK	to		to\P
4969	TOK	as		as\DGA7
4970	TOK	many		many\AI---P
4971	TOK	as		as\P
##	TAG	<num>
4972	TOK	800		800\X
##	TAG	</num>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4973	TOK	This	BOS	this\RDS3N-
4974	TOK	allows		allow\VMFDRS3
4975	TOK	the		the\AT---6
4976	TOK	detection		detection\N5S
4977	TOK	of		of\P
4978	TOK	less		less\DDC7
4979	TOK	obvious		obvious\JA
4980	TOK	abnormalities		abnormality\N5P
4981	TOK	usually		usually\DGA7
4982	TOK	not		not\DGA7
4983	TOK	seen		see\VMC----
4984	TOK	with		with\P
4985	TOK	conventional		conventional\JA
4986	TOK	banding		band\VMG----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
4987	TOK	High	BOS	high\JA
---	DLI	-		=\DELIM
4988	TOK	resolution		resolution\N5S
4989	TOK	banding		banding\N5S
4990	TOK	is		be\V6FDRS3
4991	TOK	rather		rather\DGA7
4992	TOK	todious		todious\JA
4993	TOK	and		and\CC
4994	TOK	time		time\N5S
---	DLI	-		=\DELIM
4995	TOK	consuming		consume\VMG----
---	DLD	,		=\DELIM
4996	TOK	so		so\CC
4997	TOK	it		it\RPS3N6
4998	TOK	is		be\V6FDRS3
4999	TOK	usually		usually\DGA7
5000	TOK	used		use\VMC----
5001	TOK	when		when\CS
5002	TOK	the		the\AT---6
5003	TOK	clinician		clinician\N5S
5004	TOK	is		be\V6FDRS3
5005	TOK	looking		look\VMG----
5006	TOK	for		for\P
5007	TOK	a		a\AI---S
5008	TOK	specific		specific\JA
---	DLD	,		=\DELIM
5009	TOK	subtle		subtle\JA
5010	TOK	chromosomal		chromosomal\JA
5011	TOK	abnormality		abnormality\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
5012	TOK	An	BOS	an\AI---S
5013	TOK	example		example\N5S
5014	TOK	would		will\VOFDA66
5015	TOK	be		be\VMI----
5016	TOK	the		the\AT---6
5017	TOK	deletion		deletion\N5S
5018	TOK	of		of\P
5019	TOK	the		the\AT---6
5020	TOK	15qll		15qll\N5S
---	DLD	-		=\DELIM
##	TAG	<num>
5021	TOK	13		13\X
##	TAG	</num>
5022	TOK	bands		band\N5P
5023	TOK	seen		see\VMC----
5024	TOK	in		in\P
5025	TOK	the		the\AT---6
##	TAG	<name>
5026	TOK	Prader-Willi		Prader-Willi\N46
##	TAG	</name>
5027	TOK	syndrome		syndrome\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
5028	TOK	Chromosome	BOS	chromosome\N5S
5029	TOK	bands		band\N5P
5030	TOK	help		help\VMF6R66
5031	TOK	to		to\P
5032	TOK	identify		identify\VMI----
5033	TOK	individual		individual\JA
5034	TOK	chromosomes		chromosome\N5P
5035	TOK	and		and\CC
5036	TOK	structural		structural\JA
5037	TOK	abnormalities		abnormality\N5P
5038	TOK	in		in\P
5039	TOK	chromosomes		chromosome\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
5040	TOK	Banding	BOS	banding\N5S
5041	TOK	techniques		technique\N5P
5042	TOK	include		include\VMF6R66
5043	TOK	quinacrine		quinacrine\N5S
---	DLD	,		=\DELIM
##	TAG	<name>
5044	TOK	Giemsa		Giemsa\N46
##	TAG	</name>
---	DLE	,		=\DELIM
5045	TOK	reverse		reverse\JA
---	DLD	,		=\DELIM
5046	TOK	C		C\N5P
---	DLD	,		=\DELIM
5047	TOK	and		and\CC
##	TAG	<name>
5048	TOK	NOR		NOR\N46
##	TAG	</name>
5049	TOK	banding		band\VMG----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
5050	TOK	High	BOS	high\JA
---	DLI	-		=\DELIM
5051	TOK	resolution		resolution\N5S
5052	TOK	banding		band\VMG----
---	DLD	,		=\DELIM
5053	TOK	using		use\VMG----
5054	TOK	prophase		prophase\N5S
5055	TOK	or		or\CC
5056	TOK	prometaphase		prometaphase\N5S
5057	TOK	chromosomes		chromosome\N5P
---	DLD	,		=\DELIM
5058	TOK	increases		increase\VMFDRS3
5059	TOK	the		the\AT---6
5060	TOK	number		number\N5S
5061	TOK	of		of\P
5062	TOK	observable		observable\JA
5063	TOK	bands		band\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
5064	TOK	Fluorescence	BOS	fluorescence\N5S
##	TAG	<name>
5065	TOK	In Situ Hybridization	EOS	In_Situ_Hybridization\N46
##	TAG	</name>
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
5067	TOK	Fluorescence	BOS	fluorescence\N5S
##	TAG	<foreign lang="LA" pos="DGA7">
5068	TOK	in situ		in_situ\DGA7
##	TAG	</foreign>
5069	TOK	hybridization		hybridization\N5S
---	DLE	(		=\DELIM
##	TAG	<name>
5070	TOK	FISH		FISH\N46
##	TAG	</name>
---	DLE	)		=\DELIM
5071	TOK	is		be\V6FDRS3
5072	TOK	a		a\AI---S
5073	TOK	recently		recently\DGA7
5074	TOK	developed		develop\VMC----
5075	TOK	technique		technique\N5S
5076	TOK	in		in\P
5077	TOK	which		which\RW63N-
5078	TOK	a		a\AI---S
5079	TOK	labeled		label\VMC----
5080	TOK	chromosome		chromosome\N5S
---	DLI	-		=\DELIM
5081	TOK	specific		specific\JA
##	TAG	<name>
5082	TOK	DNA		DNA\N46
##	TAG	</name>
5083	TOK	segment		segment\VMF6R66
---	DLE	(		=\DELIM
5084	TOK	probe		probe\N5S
---	DLD	)		=\DELIM
5085	TOK	is		be\V6FDRS3
5086	TOK	hybridized		hybridize\VMC----
5087	TOK	with		with\P
5088	TOK	metaphase		metaphase\N5S
---	DLD	,		=\DELIM
5089	TOK	prophase		prophase\N5S
---	DLD	,		=\DELIM
5090	TOK	or		or\CC
5091	TOK	interphase		interphase\N5S
5092	TOK	chromosomes		chromosome\N5P
5093	TOK	and		and\CC
5094	TOK	then		then\DGA7
5095	TOK	visualized		visualize\VMC----
5096	TOK	under		under\P
5097	TOK	a		a\AI---S
5098	TOK	fluorescence		fluorescence\N5S
5099	TOK	microscope		microscope\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
5100	TOK	A	BOS	a\AI---S
5101	TOK	common		common\JA
5102	TOK	use		use\N5S
5103	TOK	of		of\P
##	TAG	<name>
5104	TOK	FISH		FISH\N46
##	TAG	</name>
5105	TOK	is		be\V6FDRS3
5106	TOK	to		to\P
5107	TOK	determine		determine\VMI----
5108	TOK	whether		whether\CS
5109	TOK	a		a\AI---S
5110	TOK	portion		portion\N5S
5111	TOK	of		of\P
5112	TOK	a		a\AI---S
5113	TOK	chromosome		chromosome\N5S
5114	TOK	is		be\V6FDRS3
5115	TOK	deleted		delete\VMC----
5116	TOK	in		in\P
5117	TOK	a		a\AI---S
5118	TOK	patient		patient\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
5119	TOK	In	BOS	in\P
5120	TOK	a		a\AI---S
5121	TOK	normal		normal\JA
5122	TOK	individual		individual\JA
---	DLD	,		=\DELIM
5123	TOK	a		a\AI---S
5124	TOK	probe		probe\N5S
5125	TOK	will		will\VOFDR66
5126	TOK	hybridize		hybridize\VMI----
5127	TOK	in		in\P
##	TAG	<num>
5128	TOK	two		two\X
##	TAG	</num>
5129	TOK	places		place\N5P
---	DLD	,		=\DELIM
5130	TOK	reflecting		reflect\VMG----
5131	TOK	the		the\AT---6
5132	TOK	presence		presence\N5S
5133	TOK	of		of\P
##	TAG	<num>
5134	TOK	two		two\X
##	TAG	</num>
5135	TOK	homologous		homologous\JA
5136	TOK	chromosomes		chromosome\N5P
5137	TOK	in		in\P
5138	TOK	a		a\AI---S
5139	TOK	somatic		somatic\JA
5140	TOK	cell		cell\N5S
5141	TOK	nucleus		nucleus\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
5142	TOK	If	BOS	if\CS
5143	TOK	a		a\AI---S
5144	TOK	probe		probe\N5S
5145	TOK	from		from\P
5146	TOK	the		the\AT---6
5147	TOK	chromosome		chromosome\N5S
5148	TOK	segment		segment\N5S
5149	TOK	in		in\P
5150	TOK	question		question\N5S
5151	TOK	hybridizes		hybridize\VMFDRS3
5152	TOK	to		to\P
5153	TOK	only		only\DGA7
5154	TOK	one		one\MCS
5155	TOK	of		of\P
5156	TOK	the		the\AT---6
5157	TOK	patient		patient\N5S
5158	PGR	's		genmark\GENMARK
5159	TOK	chromosomes		chromosome\N5P
---	DLD	,		=\DELIM
5160	TOK	then		then\DGA7
5161	TOK	the		the\AT---6
5162	TOK	patient		patient\N5S
5163	TOK	is		be\V6FDRS3
5164	TOK	likely		likely\JA
5165	TOK	to		to\P
5166	TOK	have		have\VMI----
5167	TOK	the		the\AT---6
5168	TOK	deletion		deletion\N5S
5169	TOK	on		on\P
5170	TOK	one		one\MCS
5171	TOK	chromosome		chromosome\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
5172	TOK	Excess	BOS	excess\N5S
5173	TOK	chromosome		chromosome\N5S
5174	TOK	material		material\N5S
5175	TOK	can		can\VOFDR66
5176	TOK	also		also\DGA7
5177	TOK	be		be\VMI----
5178	TOK	detected		detect\VMC----
5179	TOK	using		use\VMG----
##	TAG	<name>
5180	TOK	FISH		FISH\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
5181	TOK	In	BOS	in\P
5182	TOK	this		this\AD---S
5183	TOK	case		case\N5S
5184	TOK	the		the\AT---6
5185	TOK	probe		probe\N5S
5186	TOK	will		will\VOFDR66
5187	TOK	hybridize		hybridize\VMI----
5188	TOK	in		in\P
##	TAG	<num>
5189	TOK	three		three\X
##	TAG	</num>
5190	TOK	places		place\N5P
##	TAG	<loc pos="CS">
5191	TOK	instead of		instead_of\CS
##	TAG	</loc>
##	TAG	<num>
5192	TOK	two		two\X
##	TAG	</num>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
5193	TOK	Figure	BOS	figure\N5S
##	TAG	<na type="function">
5194	TOK	6-4		noanat\W
