##	TAG	<div1>
##	TAG	<head>
##	TAG	<name>
1	TOK	PCR-based DNA	BOS	PCR-based_DNA\N46
6675	TOK	factor		factor\N5S
##	TAG	<num>
6676	TOK	VIII		VIII\X
##	TAG	</num>
6677	TOK	genomic		genomic\JA
6678	TOK	clone		clone\N5S
6679	TOK	was		be\V6F-A66
6680	TOK	then		then\DGA7
6681	TOK	used		use\VMC----
6682	TOK	to		to\P
6683	TOK	screen		screen\VMI----
6684	TOK	human		human\JA
##	TAG	<name>
6685	TOK	DNA		DNA\N46
##	TAG	</name>
6686	TOK	libraries		library\N5P
6687	TOK	to		to\P
6688	TOK	identify		identify\VMI----
6689	TOK	the		the\AT---6
6690	TOK	human		human\JA
6691	TOK	gene		gene\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
6692	TOK	Figure	BOS	figure\N5S
##	TAG	<num>
6693	TOK	14.3	EOS	14.3\X
##	TAG	</num>
##	TAG	</head>
##	TAG	<head>
6695	TOK	Positional	BOS	positional\JA
6696	TOK	candidate		candidate\N5S
6697	TOK	gene		gene\N5S
6698	TOK	approaches		approach\N5P
6699	TOK	are		be\V6FDR66
6700	TOK	set		set\VMC----
6701	TOK	to		to\P
6702	TOK	dominate		dominate\VMI----
6703	TOK	other		other\JA
6704	TOK	methods		method\N5P
6705	TOK	of		of\P
6706	TOK	identifying		identify\VMG----
6707	TOK	human		human\JA
6708	TOK	disease		disease\N5S
6709	TOK	genes	EOS	gene\N5P
##	TAG	</head>
##	TAG	<head>
6711	TOK	Genetic	BOS	genetic\JA
6712	TOK	testing		testing\N5S
6713	TOK	in		in\P
6714	TOK	individuals		individual\N5P
6715	TOK	and		and\CC
6716	TOK	populations	EOS	population\N5P
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
6718	TOK	Geneticists	BOS	geneticist\N5P
6719	TOK	have		have\V6F6R66
6720	TOK	no		no\AI---6
6721	TOK	monopoly		monopoly\N5S
6722	TOK	on		on\P
##	TAG	<name>
6723	TOK	DNA		DNA\N46
##	TAG	</name>
---	DLE	-		=\DELIM
6724	TOK	based		base\VMC----
6725	TOK	diagnosis		diagnosis\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
6726	TOK	For	BOS	for\P
6727	TOK	microbiologists		microbiologist\N5P
6728	TOK	and		and\CC
6729	TOK	virologists		virologist\N5P
---	DLD	,		=\DELIM
##	TAG	<loc pos="DGA7">
6730	TOK	for example		for_example\DGA7
##	TAG	</loc>
---	DLE	,		=\DELIM
##	TAG	<name>
6731	TOK	PCR		PCR\N46
##	TAG	</name>
6732	TOK	is		be\V6FDRS3
6733	TOK	a		a\AI---S
6734	TOK	central		central\JA
6735	TOK	tool		tool\N5S
6736	TOK	for		for\P
6737	TOK	identifying		identify\VMG----
6738	TOK	pathogens		pathogen\N5P
---	DLD	,		=\DELIM
6739	TOK	while		while\N5S
6740	TOK	hematologists		hematologist\N5P
---	DLD	,		=\DELIM
6741	TOK	oncologists		oncologist\N5P
6742	TOK	and		and\CC
6743	TOK	other		other\JA
6744	TOK	pathologists		pathologist\N5P
6745	TOK	all		all\DGA7
6746	TOK	use		use\VMF6R66
##	TAG	<name>
6747	TOK	DNA		DNA\N46
##	TAG	</name>
6748	TOK	testing		testing\N5S
6749	TOK	as		as\P
6750	TOK	a		a\AI---S
6751	TOK	basis		basis\N5S
6752	TOK	for		for\P
6753	TOK	diagnosis		diagnosis\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
6754	TOK	However	BOS	however\DGA7
---	DLD	,		=\DELIM
6755	TOK	here		here\DGA7
6756	TOK	we		we\RPP1NN
6757	TOK	will		will\VOFDR66
6758	TOK	restrict		restrict\VMI----
6759	TOK	ourselves		ourselves\RXP1N-
6760	TOK	to		to\P
##	TAG	<name>
6761	TOK	DNA		DNA\N46
##	TAG	</name>
---	DLE	-		=\DELIM
6762	TOK	based		base\VMC----
6763	TOK	diagnosis		diagnosis\N5S
6764	TOK	in		in\P
6765	TOK	the		the\AT---6
6766	TOK	context		context\N5S
6767	TOK	of		of\P
6768	TOK	human		human\JA
6769	TOK	molecular		molecular\JA
6770	TOK	genetics		genetics\N56
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
6771	TOK	Clinical	BOS	clinical\JA
6772	TOK	diagnosis		diagnosis\N5S
6773	TOK	and		and\CC
6774	TOK	laboratory		laboratory\N5S
6775	TOK	tests	EOS	test\N5P
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
6777	TOK	Clinical	BOS	clinical\JA
6778	TOK	definitions		definition\N5P
6779	TOK	of		of\P
6780	TOK	diseases		disease\N5P
6781	TOK	are		be\V6FDR66
6782	TOK	always		always\DGA7
6783	TOK	somewhat		somewhat\DGA7
6784	TOK	arbitrary		arbitrary\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
6785	TOK	Essentially	BOS	essentially\DGA7
6786	TOK	the		the\AT---6
6787	TOK	clinician		clinician\N5S
6788	TOK	is		be\V6FDRS3
6789	TOK	saying		say\VMG----
---	DLD	,		=\DELIM
##	TAG	<loc pos="DGA7">
6790	TOK	more or less		more_or_less\DGA7
##	TAG	</loc>
6791	TOK	convincingly		convincingly\DGA7
---	DLD	,		=\DELIM
6792	TOK	'this		'this\N5P
6793	TOK	patient		patient\N5S
6794	TOK	resembles		resemble\VMFDRS3
6795	TOK	a		a\AI---S
6796	TOK	group		group\N5S
6797	TOK	of		of\P
6798	TOK	others		other\RIP3N-
6799	TOK	whom		whom\RW63NA
6800	TOK	I		I\N5P
6801	TOK	have		have\V6F6R66
6802	TOK	seen		see\VMC----
6803	TOK	or		or\CC
6804	TOK	read		read\VMC----
6805	TOK	about		about\P
---	DLD	,		=\DELIM
6806	TOK	and		and\CC
6807	TOK	who		who\RW63N-
6808	TOK	are		be\V6FDR66
6809	TOK	labeled		label\VMC----
6810	TOK	in		in\P
6811	TOK	a		a\AI---S
6812	TOK	certain		certain\JA
6813	TOK	way		way\N5S
---	DLD	'		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
6814	TOK	A	BOS	a\AI---S
6815	TOK	good		good\JA
6816	TOK	physician		physician\N5S
6817	TOK	is		be\V6FDRS3
6818	TOK	highly		highly\DGA7
6819	TOK	skilled		skilled\JA
6820	TOK	at		at\P
6821	TOK	making		make\VMG----
6822	TOK	such		such\JA
6823	TOK	phenotypic		phenotypic\JA
6824	TOK	definitions		definition\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
6825	TOK	For	BOS	for\P
6826	TOK	many		many\AI---P
6827	TOK	purposes		purpose\N5P
---	DLD	,		=\DELIM
6828	TOK	particularly		particularly\DGA7
6829	TOK	patient		patient\N5S
6830	TOK	management		management\N5S
---	DLD	,		=\DELIM
6831	TOK	this		this\RDS3N-
6832	TOK	is		be\V6FDRS3
6833	TOK	the		the\AT---6
6834	TOK	most		most\DDS7
6835	TOK	useful		useful\JA
6836	TOK	method		method\N5S
6837	TOK	of		of\P
6838	TOK	labeling		label\VMG----
6839	TOK	patients		patient\N5P
---	DLD	,		=\DELIM
6840	TOK	and		and\CC
6841	TOK	in		in\P
6842	TOK	some		some\AG---6
6843	TOK	branches		branch\N5P
6844	TOK	of		of\P
6845	TOK	medicine		medicine\N5S
6846	TOK	there		there\DGA7
6847	TOK	is		be\V6FDRS3
6848	TOK	no		no\AI---6
6849	TOK	basis		basis\N5S
6850	TOK	for		for\P
6851	TOK	any		any\AG---6
6852	TOK	more		many\JC
6853	TOK	fundamental		fundamental\JA
6854	TOK	classification		classification\N5S
6855	TOK	of		of\P
6856	TOK	phenotypes		phenotype\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
6857	TOK	Geneticists	BOS	geneticist\N5P
6858	TOK	are		be\V6FDR66
6859	TOK	fortunate		fortunate\JA
6860	TOK	in		in\P
6861	TOK	that		that\AD---S
---	DLD	,		=\DELIM
##	TAG	<loc pos="DGA7">
6862	TOK	at least		at_least\DGA7
##	TAG	</loc>
6863	TOK	for		for\P
6864	TOK	mendelian		mendelian\JA
6865	TOK	diseases		disease\N5P
---	DLD	,		=\DELIM
6866	TOK	there		there\DGA7
6867	TOK	is		be\V6FDRS3
6868	TOK	a		a\AI---S
6869	TOK	natural		natural\JA
6870	TOK	underlying		underlying\JA
6871	TOK	basic		basic\JA
6872	TOK	principle		principle\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
6873	TOK	All	BOS	all\AG---6
6874	TOK	mendelian		mendelian\JA
6875	TOK	diseases		disease\N5P
6876	TOK	can		can\VOFDR66
6877	TOK	be		be\VMI----
6878	TOK	classified		classify\VMC----
---	DLD	,		=\DELIM
6879	TOK	first		first\MOS
6880	TOK	by		by\P
6881	TOK	the		the\AT---6
##	TAG	<foreign lang="LA" pos="N5S">
6882	TOK	locus		locus\N5S
##	TAG	</foreign>
6883	TOK	involved		involve\VMC----
6884	TOK	and		and\CC
6885	TOK	second		second\N5S
6886	TOK	by		by\P
6887	TOK	the		the\AT---6
6888	TOK	particular		particular\JA
6889	TOK	mutant		mutant\N5S
6890	TOK	allele		allele\N5S
6891	TOK	at		at\P
6892	TOK	that		that\AD---S
##	TAG	<foreign lang="LA" pos="N5S">
6893	TOK	locus		locus\N5S
##	TAG	</foreign>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
6894	TOK	Because	BOS	because\CS
6895	TOK	diagnostic		diagnostic\JA
6896	TOK	labels		label\N5P
6897	TOK	are		be\V6FDR66
6898	TOK	not		not\DGA7
6899	TOK	simply		simply\DGA7
6900	TOK	conventions		convention\N5P
---	DLD	,		=\DELIM
6901	TOK	they		they\RPP3NN
6902	TOK	evolve		evolve\VMF6R66
6903	TOK	as		as\P
6904	TOK	knowledge		knowledge\N5S
6905	TOK	of		of\P
6906	TOK	the		the\AT---6
6907	TOK	underlying		underlying\JA
6908	TOK	genetics		genetics\N56
6909	TOK	advances		advance\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
6910	TOK	Diseases	BOS	disease\N5P
6911	TOK	are		be\V6FDR66
6912	TOK	lumped		lump\VMC----
6913	TOK	together		together\DGA7
---	DLE	(		=\DELIM
##	TAG	<name>
6914	TOK	Duchenne		Duchenne\N46
##	TAG	</name>
6915	TOK	and		and\CC
##	TAG	<name>
6916	TOK	Becker		Becker\N46
##	TAG	</name>
6917	TOK	muscular		muscular\JA
6918	TOK	dystrophy		dystrophy\N5S
---	DLD	)		=\DELIM
6919	TOK	or		or\CC
6920	TOK	split		split\VMF6A66
---	DLE	(		=\DELIM
6921	TOK	retinitis		retinitis\N5S
6922	TOK	pigmentosa		pigmentosa\N5S
6923	TOK	is		be\V6FDRS3
6924	TOK	listed		list\VMC----
6925	TOK	in		in\P
##	TAG	<name>
6926	TOK	OMIM		OMIM\N46
##	TAG	</name>
6927	TOK	under		under\P
##	TAG	<num>
6928	TOK	seven		seven\X
##	TAG	</num>
6929	TOK	autosomal		autosomal\JA
6930	TOK	dominant		dominant\JA
---	DLD	,		=\DELIM
6931	TOK	one		one\RIS3N-
6932	TOK	autosomal		autosomal\JA
6933	TOK	recessive		recessive\JA
6934	TOK	and		and\CC
##	TAG	<num>
6935	TOK	three		three\X
##	TAG	</num>
##	TAG	<name>
6936	TOK	X-linked		X-linked\N46
##	TAG	</name>
6937	TOK	headings		heading\N5P
---	DLD	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
6938	TOK	Sometimes	BOS	sometimes\DGA7
6939	TOK	the		the\AT---6
6940	TOK	original		original\JA
6941	TOK	clinical		clinical\JA
---	DLI	-		=\DELIM
6942	TOK	based		base\VMC----
6943	TOK	classification		classification\N5S
6944	TOK	of		of\P
6945	TOK	a		a\AI---S
6946	TOK	whole		whole\JA
6947	TOK	spectrum		spectrum\N5S
6948	TOK	of		of\P
6949	TOK	diseases		disease\N5P
6950	TOK	is		be\V6FDRS3
6951	TOK	completely		completely\DGA7
6952	TOK	changed		change\VMC----
6953	TOK	by		by\P
6954	TOK	molecular		molecular\JA
6955	TOK	analysis		analysis\N5S
---	DLD	,		=\DELIM
6956	TOK	as		as\DGA7
6957	TOK	has		have\V6FDRS3
6958	TOK	happened		happen\VMC----
6959	TOK	with		with\P
6960	TOK	osteogenesis		osteogenesis\N5S
6961	TOK	imperfecta		imperfecta\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
6962	TOK	Clinical	BOS	clinical\JA
6963	TOK	and		and\CC
6964	TOK	genetic		genetic\JA
6965	TOK	classifications		classification\N5P
6966	TOK	of		of\P
6967	TOK	diseases		disease\N5P
6968	TOK	are		be\V6FDR66
6969	TOK	not		not\DGA7
6970	TOK	in		in\P
6971	TOK	competition		competition\N5S
6972	TOK	with		with\P
##	TAG	<loc pos="RPP3N-">
6973	TOK	each other		each_other\RPP3N-
##	TAG	</loc>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
6974	TOK	Each	BOS	each\RIS3N-
6975	TOK	has		have\V6FDRS3
6976	TOK	its		its\APS3N6
6977	TOK	uses		use\VMFDRS3
---	DLD	,		=\DELIM
6978	TOK	and		and\CC
6979	TOK	a		a\AI---S
6980	TOK	satisfactory		satisfactory\JA
6981	TOK	classification		classification\N5S
6982	TOK	must		must\VOFDR66
6983	TOK	include		include\VMI----
6984	TOK	both		both\RIP3N-
6985	TOK	aspects		aspect\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
6986	TOK	For	BOS	for\P
6987	TOK	clinical		clinical\JA
6988	TOK	management		management\N5S
6989	TOK	and		and\CC
6990	TOK	prognosis		prognosis\N5S
---	DLD	,		=\DELIM
6991	TOK	classification		classification\N5S
6992	TOK	of		of\P
6993	TOK	diseases		disease\N5P
6994	TOK	into		into\P
6995	TOK	allelic		allelic\JA
6996	TOK	groups		group\N5P
6997	TOK	may		may\VOFDR66
6998	TOK	not		not\DGA7
6999	TOK	be		be\VMI----
7000	TOK	very		very\JA
7001	TOK	helpful		helpful\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
7002	TOK	As	BOS	as\P
7003	TOK	the		the\AT---6
7004	TOK	examples		example\N5P
7005	TOK	from		from\P
##	TAG	<name>
7006	TOK	Chapter		Chapter\N46
##	TAG	</name>
##	TAG	<num>
7007	TOK	15		15\X
##	TAG	</num>
7008	TOK	show		show\VMF6R66
---	DLD	,		=\DELIM
7009	TOK	molecular		molecular\JA
7010	TOK	pathology		pathology\N5S
7011	TOK	is		be\V6FDRS3
7012	TOK	a		a\AI---S
7013	TOK	very		very\JA
7014	TOK	imperfect		imperfect\JA
7015	TOK	science		science\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
7016	TOK	Problems	BOS	problem\N5P
7017	TOK	include		include\VMF6R66
---	DLD	:	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<list>
##	TAG	<item label="-">
##	TAG	<s>
7018	TOK	mutations	BOS	mutation\N5P
7019	TOK	at		at\P
7020	TOK	several		several\JA
7021	TOK	different		different\JA
7022	TOK	loci		locus\N5P
7023	TOK	may		may\VOFDR66
7024	TOK	produce		produce\VMI----
7025	TOK	the		the\AT---6
7026	TOK	same		same\JA
7027	TOK	clinical		clinical\JA
7028	TOK	syndrome		syndrome\N5S
---	DLE	(		=\DELIM
##	TAG	<loc pos="DGA7">
7029	TOK	for example		for_example\DGA7
##	TAG	</loc>
---	DLE	,		=\DELIM
7030	TOK	congenital		congenital\JA
7031	TOK	deafness		deafness\N5S
---	DLD	)	EOS	=\DELIM
##	TAG	</s>
##	TAG	</item>
##	TAG	<item label="-">
##	TAG	<s>
7032	TOK	Different	BOS	different\JA
7033	TOK	mutations		mutation\N5P
7034	TOK	at		at\P
7035	TOK	the		the\AT---6
7036	TOK	same		same\JA
##	TAG	<foreign lang="LA" pos="N5S">
7037	TOK	locus		locus\N5S
##	TAG	</foreign>
7038	TOK	may		may\VOFDR66
7039	TOK	produce		produce\VMI----
7040	TOK	different		different\JA
7041	TOK	clinical		clinical\JA
7042	TOK	syndromes		syndrome\N5P
---	DLD	,		=\DELIM
7043	TOK	as		as\DGA7
7044	TOK	in		in\P
7045	TOK	hemoglobinopathies		hemoglobinopathy\N5P
7046	TOK	and		and\CC
##	TAG	<name>
7047	TOK	RET		RET\N46
##	TAG	</name>
7048	TOK	mutations	EOS	mutation\N5P
##	TAG	</s>
##	TAG	</item>
##	TAG	<item label="-">
##	TAG	<s>
7049	TOK	Genetic	BOS	genetic\JA
7050	TOK	diseases		disease\N5P
7051	TOK	are		be\V6FDR66
7052	TOK	often		often\DGA7
7053	TOK	variable		variable\JA
7054	TOK	even		even\DGA7
7055	TOK	within		within\P
7056	TOK	families		family\N5P
---	DLD	,		=\DELIM
7057	TOK	so		so\CC
7058	TOK	that		that\CS
7059	TOK	knowing		know\VMG----
7060	TOK	the		the\AT---6
7061	TOK	mutation		mutation\N5S
7062	TOK	does		do\V6FDRS3
7063	TOK	not		not\DGA7
7064	TOK	necessarily		necessarily\DGA7
7065	TOK	predict		predict\VMI----
7066	TOK	which		which\RW63N-
7067	TOK	features		feature\VMFDRS3
7068	TOK	a		a\AI---S
7069	TOK	patient		patient\N5S
7070	TOK	will		will\VOFDR66
7071	TOK	show		show\VMI----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</item>
##	TAG	</list>
##	TAG	<p>
##	TAG	<s>
7072	TOK	Neurofibromatosis	BOS	neurofibromatosis\N5S
7073	TOK	type		type\VMF6R66
##	TAG	<num>
7074	TOK	1		1\X
##	TAG	</num>
---	DLE	(		=\DELIM
##	TAG	<name>
7075	TOK	MIM		MIM\N46
##	TAG	</name>
##	TAG	<num>
7076	TOK	162200		162200\X
##	TAG	</num>
---	DLE	)		=\DELIM
7077	TOK	is		be\V6FDRS3
7078	TOK	one		one\MCS
7079	TOK	example		example\N5S
7080	TOK	among		among\P
7081	TOK	many	EOS	many\RIP3N-
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
7083	TOK	Thus	BOS	thus\DGA7
##	TAG	<name>
7084	TOK	DNA		DNA\N46
##	TAG	</name>
---	DLE	-		=\DELIM
7085	TOK	based		base\VMC----
7086	TOK	descriptions		description\N5P
7087	TOK	of		of\P
7088	TOK	genetic		genetic\JA
7089	TOK	diseases		disease\N5P
7090	TOK	complement		complement\VMF6R66
##	TAG	<loc pos="DDC7">
7091	TOK	rather than		rather_than\DDC7
##	TAG	</loc>
7092	TOK	supersede		supersede\VMI----
7093	TOK	traditional		traditional\JA
7094	TOK	clinical		clinical\JA
7095	TOK	descriptions		description\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
7096	TOK	However	BOS	however\DGA7
---	DLD	,		=\DELIM
7097	TOK	one		one\MCS
7098	TOK	area		area\N5S
7099	TOK	where		where\CS
7100	TOK	identification		identification\N5S
7101	TOK	of		of\P
7102	TOK	the		the\AT---6
7103	TOK	affected		affect\VMC----
##	TAG	<foreign lang="LA" pos="N5S">
7104	TOK	locus		locus\N5S
##	TAG	</foreign>
7105	TOK	and		and\CC
---	DLD	,		=\DELIM
7106	TOK	where		where\CS
7107	TOK	possible		possible\JA
---	DLD	,		=\DELIM
7108	TOK	the		the\AT---6
7109	TOK	exact		exact\JA
7110	TOK	mutation		mutation\N5S
7111	TOK	is		be\V6FDRS3
7112	TOK	crucially		crucially\DGA7
7113	TOK	important		important\JA
7114	TOK	is		be\V6FDRS3
7115	TOK	in		in\P
7116	TOK	genetic		genetic\JA
7117	TOK	prediction		prediction\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
7118	TOK	Genetics	BOS	genetics\N56
7119	TOK	is		be\V6FDRS3
7120	TOK	an		an\AI---S
7121	TOK	unusual		unusual\JA
7122	TOK	branch		branch\N5S
7123	TOK	of		of\P
7124	TOK	medicine		medicine\N5S
7125	TOK	in		in\P
7126	TOK	that		that\CS
7127	TOK	many		many\RIP3N-
7128	TOK	of		of\P
7129	TOK	the		the\AT---6
7130	TOK	consultations		consultation\N5P
7131	TOK	involve		involve\VMF6R66
7132	TOK	phenotypically		phenotypically\DGA7
7133	TOK	normal		normal\JA
7134	TOK	people		people\N56
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
7135	TOK	They	BOS	they\RPP3NN
7136	TOK	want		want\VMF6R66
7137	TOK	to		to\P
7138	TOK	know		know\VMI----
7139	TOK	whether		whether\CS
7140	TOK	their		their\APP3N6
7141	TOK	unborn		unborn\JA
7142	TOK	child		child\N5S
7143	TOK	is		be\V6FDRS3
7144	TOK	affected		affect\VMC----
7145	TOK	or		or\CC
7146	TOK	possibly		possibly\DGA7
7147	TOK	whether		whether\CS
7148	TOK	they		they\RPP3NN
7149	TOK	will		will\VOFDR66
7150	TOK	develop		develop\VMI----
7151	TOK	a		a\AI---S
7152	TOK	late		late\JA
---	DLI	-		=\DELIM
7153	TOK	onset		onset\N5S
7154	TOK	disease		disease\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
7155	TOK	Diagnosing	BOS	diagnose\VMG----
7156	TOK	the		the\AT---6
7157	TOK	family		family\N5S
7158	TOK	condition		condition\N5S
7159	TOK	requires		require\VMFDRS3
7160	TOK	traditional		traditional\JA
7161	TOK	clinical		clinical\JA
7162	TOK	skills		skill\N5P
7163	TOK	and		and\CC
---	DLD	,		=\DELIM
7164	TOK	for		for\P
7165	TOK	genetic		genetic\JA
7166	TOK	counseling		counsel\VMG----
---	DLD	,		=\DELIM
7167	TOK	a		a\AI---S
7168	TOK	statistical		statistical\JA
7169	TOK	risk		risk\N5S
7170	TOK	can		can\VOFDR66
7171	TOK	be		be\VMI----
7172	TOK	based		base\VMC----
7173	TOK	on		on\P
7174	TOK	standard		standard\JA
7175	TOK	mendelian		mendelian\JA
7176	TOK	principles		principle\N5P
7177	TOK	or		or\CC
7178	TOK	empirical		empirical\JA
7179	TOK	data		data\N56
---	DLE	-		=\DELIM
7180	TOK	but		but\CC
7181	TOK	only		only\DGA7
7182	TOK	laboratory		laboratory\N5S
7183	TOK	tests		test\N5P
7184	TOK	can		can\VOFDR66
7185	TOK	give		give\VMI----
7186	TOK	a		a\AI---S
7187	TOK	definite		definite\JA
7188	TOK	answer		answer\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
7189	TOK	Demonstrating	BOS	demonstrate\VMG----
7190	TOK	that		that\CS
7191	TOK	a		a\AI---S
7192	TOK	patient		patient\N5S
7193	TOK	has		have\V6FDRS3
7194	TOK	or		or\CC
7195	TOK	has		have\V6FDRS3
7196	TOK	not		not\DGA7
7197	TOK	inherited		inherit\VMC----
7198	TOK	a		a\AI---S
7199	TOK	mutation		mutation\N5S
7200	TOK	which		which\RW63N-
7201	TOK	is		be\V6FDRS3
7202	TOK	known		know\VMC----
7203	TOK	to		to\P
7204	TOK	cause		cause\VMI----
7205	TOK	a		a\AI---S
7206	TOK	disease		disease\N5S
7207	TOK	in		in\P
7208	TOK	his		his\APS3M6
7209	TOK	family		family\N5S
7210	TOK	is		be\V6FDRS3
7211	TOK	the		the\AT---6
7212	TOK	fundamental		fundamental\JA
7213	TOK	requirement		requirement\N5S
7214	TOK	for		for\P
7215	TOK	accurate		accurate\JA
7216	TOK	genetic		genetic\JA
7217	TOK	prediction		prediction\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
7218	TOK	Direct	BOS	direct\JA
7219	TOK	and		and\CC
7220	TOK	indirect		indirect\JA
7221	TOK	testing	EOS	testing\N5S
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
7223	TOK	How	BOS	how\DGAW
7224	TOK	much		much\DGA7
7225	TOK	information		information\N5S
7226	TOK	the		the\AT---6
##	TAG	<name>
7227	TOK	DNA		DNA\N46
##	TAG	</name>
7228	TOK	tests		test\N5P
7229	TOK	can		can\VOFDR66
7230	TOK	give		give\VMI----
7231	TOK	depends		depend\VMFDRS3
7232	TOK	on		on\P
7233	TOK	the		the\AT---6
7234	TOK	state		state\N5S
7235	TOK	of		of\P
7236	TOK	knowledge		knowledge\N5S
7237	TOK	about		about\P
7238	TOK	the		the\AT---6
7239	TOK	genes		gene\N5P
---	DLD	)		=\DELIM
7240	TOK	involved		involve\VMF6A66
---	DLD	,		=\DELIM
7241	TOK	but		but\CC
7242	TOK	in		in\P
7243	TOK	principle		principle\N5S
##	TAG	<name>
7244	TOK	DNA		DNA\N46
##	TAG	</name>
---	DLE	-		=\DELIM
7245	TOK	based		base\VMC----
7246	TOK	diagnosis		diagnosis\N5S
7247	TOK	can		can\VOFDR66
7248	TOK	be		be\VMI----
7249	TOK	made		make\VMC----
7250	TOK	in		in\P
##	TAG	<num>
7251	TOK	two		two\X
##	TAG	</num>
7252	TOK	essentially		essentially\DGA7
7253	TOK	different		different\JA
7254	TOK	ways		way\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<list>
##	TAG	<item label="-">
##	TAG	<s>
7255	TOK	Direct	BOS	direct\JA
7256	TOK	testing		test\VMG----
---	DLD	:	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
##	TAG	<name>
7257	TOK	DNA	BOS	DNA\N46
##	TAG	</name>
7258	TOK	from		from\P
7259	TOK	a		a\AI---S
7260	TOK	consultand		consultand\N5S
7261	TOK	is		be\V6FDRS3
7262	TOK	tested		test\VMC----
7263	TOK	to		to\P
7264	TOK	see		see\VMI----
##	TAG	<loc pos="CS">
7265	TOK	whether or not		whether_or_not\CS
##	TAG	</loc>
7266	TOK	it		it\RPS3N6
7267	TOK	carries		carry\VMFDRS3
7268	TOK	a		a\AI---S
7269	TOK	given		give\VMC----
7270	TOK	pathogenic		pathogenic\JA
7271	TOK	mutation	EOS	mutation\N5S
##	TAG	</s>
##	TAG	</item>
##	TAG	<item label="-">
##	TAG	<s>
7273	TOK	Indirect	BOS	indirect\JA
7274	TOK	testing		test\VMG----
---	DLE	(		=\DELIM
7275	TOK	gene		gene\N5S
7276	TOK	tracking		track\VMG----
---	DLD	)		=\DELIM
---	DLD	:		=\DELIM
7277	TOK	linked		link\VMC----
7278	TOK	markers		marker\N5P
7279	TOK	are		be\V6FDR66
7280	TOK	used		use\VMC----
7281	TOK	in		in\P
7282	TOK	family		family\N5S
7283	TOK	studies		study\N5P
7284	TOK	to		to\P
7285	TOK	discover		discover\VMI----
##	TAG	<loc pos="CS">
7286	TOK	whether or not		whether_or_not\CS
##	TAG	</loc>
7287	TOK	the		the\AT---6
7288	TOK	consultand		consultand\N5S
7289	TOK	inherited		inherit\VMF6A66
7290	TOK	the		the\AT---6
7291	TOK	disease		disease\N5S
---	DLI	-		=\DELIM
7292	TOK	carrying		carry\VMG----
7293	TOK	chromosome		chromosome\N5S
7294	TOK	from		from\P
7295	TOK	a		a\AI---S
7296	TOK	parent	EOS	parent\N5S
##	TAG	</s>
##	TAG	</item>
##	TAG	</list>
##	TAG	<p>
##	TAG	<s>
7297	TOK	In	BOS	in\P
7298	TOK	general		general\JA
---	DLD	,		=\DELIM
7299	TOK	direct		direct\JA
7300	TOK	testing		testing\N5S
7301	TOK	is		be\V6FDRS3
