##	TAG	<div1>
##	TAG	<head>
1	TOK	Overview	BOS	overview\N5S
2912	TOK	be		be\VMI----
2913	TOK	complemented		complement\VMC----
2914	TOK	by		by\P
2915	TOK	public		public\JA
2916	TOK	transfer		transfer\N5S
2917	TOK	programs		program\N5P
---	DLD	:		=\DELIM
2918	TOK	public		public\JA
2919	TOK	works		work\N5P
2920	TOK	are		be\V6FDR66
2921	TOK	usually		usually\DGA7
2922	TOK	the		the\AT---6
2923	TOK	best		good\JS
2924	TOK	transfer		transfer\N5S
2925	TOK	method		method\N5S
2926	TOK	for		for\P
2927	TOK	able		able\JA
---	DLI	-		=\DELIM
2928	TOK	bodied		bodied\JA
2929	TOK	men		man\N5P
2930	TOK	and		and\CC
2931	TOK	women		woman\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
2932	TOK	In	BOS	in\P
##	TAG	<name pos="N46" type="other">
2933	TOK	India's Maharashtra State		India's_Maharashtra_State\N46
##	TAG	</name>
---	DLE	,		=\DELIM
2934	TOK	for		for\P
2935	TOK	many		many\AI---P
2936	TOK	years		year\N5P
2937	TOK	rural		rural\JA
2938	TOK	workers		worker\N5P
2939	TOK	were		be\V6F-A66
2940	TOK	guaranteed		guarantee\VMC----
2941	TOK	work		work\N5S
2942	TOK	in		in\P
2943	TOK	public		public\JA
2944	TOK	works		work\N5P
2945	TOK	schemes		scheme\N5P
2946	TOK	at		at\P
2947	TOK	the		the\AT---6
2948	TOK	local		local\JA
2949	TOK	wage		wage\N5S
2950	TOK	rate		rate\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
2951	TOK	For	BOS	for\P
2952	TOK	the		the\AT---6
2953	TOK	formal		formal\JA
2954	TOK	sector		sector\N5S
---	DLD	,		=\DELIM
2955	TOK	collective		collective\JA
2956	TOK	bargaining		bargain\VMG----
2957	TOK	between		between\P
2958	TOK	firms		firm\N5P
2959	TOK	and		and\CC
2960	TOK	independent		independent\JA
2961	TOK	unions		union\N5P
2962	TOK	is		be\V6FDRS3
2963	TOK	an		an\AI---S
2964	TOK	effective		effective\JA
2965	TOK	way		way\N5S
2966	TOK	to		to\P
2967	TOK	determine		determine\VMI----
2968	TOK	wages		wage\N5P
2969	TOK	and		and\CC
2970	TOK	working		working\JA
2971	TOK	conditions		condition\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
2972	TOK	Yet	BOS	yet\DGA7
2973	TOK	governments		government\N5P
2974	TOK	have		have\V6F6R66
2975	TOK	often		often\DGA7
2976	TOK	repressed		repress\VMC----
2977	TOK	unions		union\N5P
---	DLD	,		=\DELIM
2978	TOK	as		as\DGA7
2979	TOK	in		in\P
2980	TOK	the		the\AT---6
##	TAG	<name pos="N46" type="place">
2981	TOK	Republic of Korea		Republic_of_Korea\N46
##	TAG	</name>
2982	TOK	until		until\CS
2983	TOK	the		the\AT---6
##	TAG	<na type="code">
2984	TOK	1980s		noanat\W
##	TAG	</na>
---	DLE	,		=\DELIM
2985	TOK	or		or\CC
2986	TOK	politicized		politicize\VMF6A66
2987	TOK	the		the\AT---6
2988	TOK	bargaining		bargain\VMG----
2989	TOK	process		process\N5S
---	DLD	,		=\DELIM
2990	TOK	as		as\DGA7
2991	TOK	in		in\P
##	TAG	<name>
2992	TOK	Bangladesh		Bangladesh\N46
##	TAG	</name>
2993	TOK	today		today\DGA7
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
2994	TOK	Sometimes	BOS	sometimes\DGA7
---	DLD	,		=\DELIM
2995	TOK	as		as\DGA7
2996	TOK	in		in\P
##	TAG	<name>
2997	TOK	Indonesia		Indonesia\N46
##	TAG	</name>
---	DLE	,		=\DELIM
2998	TOK	they		they\RPP3NN
2999	TOK	have		have\V6F6R66
3000	TOK	responded		respond\VMC----
3001	TOK	to		to\P
3002	TOK	pressures		pressure\N5P
3003	TOK	for		for\P
3004	TOK	independent		independent\JA
3005	TOK	unions		union\N5P
3006	TOK	by		by\P
3007	TOK	directly		directly\DGA7
3008	TOK	raising		raise\VMG----
3009	TOK	standards		standard\N5P
---	DLD	,		=\DELIM
3010	TOK	such		such\JA
3011	TOK	as		as\P
3012	TOK	minimum		minimum\N5S
3013	TOK	wages		wage\N5P
---	DLD	,		=\DELIM
3014	TOK	potentially		potentially\DGA7
3015	TOK	at		at\P
3016	TOK	the		the\AT---6
3017	TOK	cost		cost\N5S
3018	TOK	of		of\P
3019	TOK	employment		employment\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3020	TOK	Governments	BOS	government\N5P
3021	TOK	do		do\V6FDR66
3022	TOK	need		need\N5S
3023	TOK	to		to\P
3024	TOK	establish		establish\VMI----
3025	TOK	the		the\AT---6
3026	TOK	rules		rule\N5P
3027	TOK	for		for\P
3028	TOK	labor		labor\N5S
---	DLI	-		=\DELIM
3029	TOK	management		management\N5S
3030	TOK	negotiations		negotiation\N5P
---	DLD	,		=\DELIM
3031	TOK	spelling		spell\VMG----
3032	TOK	out		out\DGA7
3033	TOK	the		the\AT---6
3034	TOK	rights		right\N5P
3035	TOK	of		of\P
3036	TOK	workers		worker\N5P
3037	TOK	and		and\CC
3038	TOK	firms		firm\N5P
---	DLD	,		=\DELIM
3039	TOK	establishing		establish\VMG----
3040	TOK	dispute		dispute\N5S
3041	TOK	resolution		resolution\N5S
3042	TOK	mechanisms		mechanism\N5P
---	DLD	,		=\DELIM
3043	TOK	and		and\CC
3044	TOK	promulgating		promulgate\VMG----
3045	TOK	basic		basic\JA
3046	TOK	health		health\N5S
3047	TOK	and		and\CC
3048	TOK	safety		safety\N5S
3049	TOK	regulations		regulation\N5P
---	DLD	,		=\DELIM
3050	TOK	which		which\RW63N-
3051	TOK	unions		union\N5P
3052	TOK	can		can\VOFDR66
3053	TOK	monitor		monitor\VMI----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3054	TOK	Where	BOS	where\CS
3055	TOK	unions		union\N5P
3056	TOK	cover		cover\VMF6R66
3057	TOK	only		only\DGA7
3058	TOK	a		a\AI---S
3059	TOK	small		small\JA
3060	TOK	proportion		proportion\N5S
3061	TOK	of		of\P
3062	TOK	the		the\AT---6
3063	TOK	work		work\N5S
3064	TOK	force		force\VMF6R66
---	DLD	,		=\DELIM
3065	TOK	as		as\CS
3066	TOK	they		they\RPP3NN
3067	TOK	do		do\V6FDR66
3068	TOK	in		in\P
3069	TOK	most		most\AG---6
3070	TOK	low		low\JA
---	DLD	-		=\DELIM
3071	TOK	and		and\CC
3072	TOK	middle		middle\N5S
---	DLI	-		=\DELIM
3073	TOK	income		income\N5S
3074	TOK	countries		country\N5P
---	DLD	,		=\DELIM
3075	TOK	decentralized		decentralize\VMC----
3076	TOK	bargaining		bargain\VMG----
3077	TOK	under		under\P
3078	TOK	conditions		condition\N5P
3079	TOK	of		of\P
3080	TOK	competitive		competitive\JA
3081	TOK	output		output\N5S
3082	TOK	markets		market\N5P
3083	TOK	produces		produce\VMFDRS3
3084	TOK	the		the\AT---6
3085	TOK	best		good\JS
3086	TOK	results		result\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3087	TOK	This	BOS	this\AD---S
3088	TOK	precept		precept\N5S
3089	TOK	has		have\V6FDRS3
3090	TOK	long		long\DGA7
3091	TOK	applied		apply\VMC----
3092	TOK	in		in\P
##	TAG	<name>
3093	TOK	Japan		Japan\N46
##	TAG	</name>
3094	TOK	and		and\CC
##	TAG	<name>
3095	TOK	Hong Kong		Hong_Kong\N46
##	TAG	</name>
3096	TOK	and		and\CC
3097	TOK	applies		apply\VMFDRS3
3098	TOK	now		now\DGA7
3099	TOK	in		in\P
##	TAG	<name>
3100	TOK	Chile		Chile\N46
##	TAG	</name>
3101	TOK	and		and\CC
##	TAG	<name>
3102	TOK	Korea		Korea\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3103	TOK	Direct	BOS	direct\JA
3104	TOK	government		government\N5S
3105	TOK	intervention		intervention\N5S
3106	TOK	makes		make\VMFDRS3
3107	TOK	sense		sense\N5S
3108	TOK	in		in\P
3109	TOK	dealing		deal\VMG----
3110	TOK	with		with\P
3111	TOK	child		child\N5S
3112	TOK	labor		labor\N5S
3113	TOK	and		and\CC
3114	TOK	in		in\P
3115	TOK	other		other\JA
3116	TOK	cases		case\N5P
3117	TOK	where		where\CS
3118	TOK	the		the\AT---6
3119	TOK	market		market\N5S
3120	TOK	may		may\VOFDR66
3121	TOK	produce		produce\VMI----
3122	TOK	adverse		adverse\JA
3123	TOK	outcomes		outcome\N5P
---	DLD	,		=\DELIM
3124	TOK	such		such\JA
3125	TOK	as		as\P
3126	TOK	discrimination		discrimination\N5S
3127	TOK	against		against\P
3128	TOK	women		woman\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3129	TOK	But	BOS	but\CC
3130	TOK	legislation		legislation\N5S
3131	TOK	alone		alone\DGA7
3132	TOK	has		have\V6FDRS3
3133	TOK	been		be\VMC----
3134	TOK	ineffective		ineffective\JA
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3135	TOK	It	BOS	it\RPS3N6
3136	TOK	needs		need\VMFDRS3
3137	TOK	to		to\P
3138	TOK	be		be\VMI----
3139	TOK	complemented		complement\VMC----
3140	TOK	by		by\P
3141	TOK	other		other\JA
3142	TOK	policies		policy\N5P
3143	TOK	such		such\RIS3N-
3144	TOK	as		as\P
3145	TOK	low		low\JA
---	DLI	-		=\DELIM
3146	TOK	cost		cost\N5S
3147	TOK	education		education\N5S
3148	TOK	and		and\CC
3149	TOK	better		good\JC
3150	TOK	access		access\N5S
3151	TOK	for		for\P
3152	TOK	women		woman\N5P
3153	TOK	to		to\P
3154	TOK	formal		formal\JA
3155	TOK	sector		sector\N5S
3156	TOK	jobs		job\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
##	TAG	<name>
3157	TOK	India	BOS	India\N46
##	TAG	</name>
3158	TOK	has		have\V6FDRS3
3159	TOK	sound		sound\JA
3160	TOK	child		child\N5S
3161	TOK	labor		labor\N5S
3162	TOK	laws		law\N5P
---	DLD	,		=\DELIM
3163	TOK	yet		yet\DGA7
3164	TOK	millions		million\N5P
3165	TOK	of		of\P
3166	TOK	children		child\N5P
3167	TOK	are		be\V6FDR66
3168	TOK	working		work\VMG----
---	DLD	,		=\DELIM
3169	TOK	often		often\DGA7
3170	TOK	in		in\P
3171	TOK	hazardous		hazardous\JA
3172	TOK	conditions		condition\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3173	TOK	Child	BOS	child\N5S
3174	TOK	labor		labor\N5S
3175	TOK	is		be\V6FDRS3
3176	TOK	partly		partly\DGA7
3177	TOK	a		a\AI---S
3178	TOK	reflection		reflection\N5S
3179	TOK	of		of\P
3180	TOK	poverty		poverty\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3181	TOK	But	BOS	but\CC
3182	TOK	it		it\RPS3N6
3183	TOK	is		be\V6FDRS3
3184	TOK	not		not\DGA7
3185	TOK	necessary		necessary\JA
3186	TOK	to		to\P
3187	TOK	wait		wait\VMI----
3188	TOK	for		for\P
3189	TOK	a		a\AI---S
3190	TOK	reduction		reduction\N5S
3191	TOK	in		in\P
3192	TOK	the		the\AT---6
3193	TOK	poverty		poverty\N5S
3194	TOK	rate		rate\N5S
3195	TOK	to		to\P
3196	TOK	tackle		tackle\VMI----
3197	TOK	the		the\AT---6
3198	TOK	most		most\DDS7
3199	TOK	life		life\N5S
---	DLI	-		=\DELIM
3200	TOK	threatening		threatening\JA
3201	TOK	and		and\CC
3202	TOK	demeaning		demean\VMG----
3203	TOK	aspects		aspect\N5P
3204	TOK	of		of\P
3205	TOK	child		child\N5S
3206	TOK	labor		labor\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3207	TOK	In	BOS	in\P
3208	TOK	the		the\AT---6
3209	TOK	town		town\N5S
3210	TOK	of		of\P
##	TAG	<name>
3211	TOK	Pagsanjan		Pagsanjan\N46
##	TAG	</name>
3212	TOK	in		in\P
3213	TOK	the		the\AT---6
##	TAG	<name>
3214	TOK	Philippines		Philippines\N46
##	TAG	</name>
---	DLE	,		=\DELIM
3215	TOK	civic		civic\JA
3216	TOK	action		action\N5S
3217	TOK	dramatically		dramatically\DGA7
3218	TOK	reduced		reduce\VMF6A66
3219	TOK	child		child\N5S
3220	TOK	prostitution		prostitution\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3221	TOK	In	BOS	in\P
##	TAG	<name>
3222	TOK	Brazil		Brazil\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
3223	TOK	India		India\N46
##	TAG	</name>
---	DLE	,		=\DELIM
3224	TOK	and		and\CC
3225	TOK	the		the\AT---6
##	TAG	<name>
3226	TOK	Philippines		Philippines\N46
##	TAG	</name>
---	DLE	,		=\DELIM
3227	TOK	local		local\JA
3228	TOK	action		action\N5S
---	DLD	,		=\DELIM
3229	TOK	with		with\P
3230	TOK	public		public\N56
3231	TOK	support		support\VMF6R66
---	DLD	,		=\DELIM
3232	TOK	is		be\V6FDRS3
3233	TOK	improving		improve\VMG----
3234	TOK	the		the\AT---6
3235	TOK	health		health\N5S
3236	TOK	status		status\N5S
3237	TOK	of		of\P
3238	TOK	working		working\JA
3239	TOK	children		child\N5P
3240	TOK	and		and\CC
3241	TOK	giving		give\VMG----
3242	TOK	them		them\RPP3NA
3243	TOK	greater		great\JC
3244	TOK	educational		educational\JA
3245	TOK	opportunities		opportunity\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3246	TOK	Governments	BOS	government\N5P
3247	TOK	also		also\DGA7
3248	TOK	have		have\V6F6R66
3249	TOK	to		to\P
3250	TOK	set		set\VMC----
3251	TOK	policy		policy\N5S
3252	TOK	for		for\P
3253	TOK	public		public\JA
3254	TOK	employment		employment\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3255	TOK	Many	BOS	many\AI---P
3256	TOK	public		public\JA
3257	TOK	sector		sector\N5S
3258	TOK	workers		worker\N5P
3259	TOK	work		work\VMF6R66
3260	TOK	hard		hard\DGA7
3261	TOK	and		and\CC
3262	TOK	productively		productively\DGA7
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3263	TOK	But	BOS	but\CC
3264	TOK	in		in\P
3265	TOK	many		many\AI---P
3266	TOK	low		low\JA
---	DLD	-		=\DELIM
3267	TOK	and		and\CC
3268	TOK	middle		middle\N5S
---	DLI	-		=\DELIM
3269	TOK	income		income\N5S
3270	TOK	countries		country\N5P
---	DLD	,		=\DELIM
3271	TOK	notably		notably\DGA7
3272	TOK	in		in\P
##	TAG	<name>
3273	TOK	Sub-Saharan Africa		Sub-Saharan_Africa\N46
##	TAG	</name>
3274	TOK	and		and\CC
3275	TOK	the		the\AT---6
##	TAG	<name>
3276	TOK	Middle East		Middle_East\N46
##	TAG	</name>
---	DLE	,		=\DELIM
3277	TOK	the		the\AT---6
3278	TOK	quality		quality\N5S
3279	TOK	of		of\P
3280	TOK	public		public\JA
3281	TOK	service		service\N5S
3282	TOK	has		have\V6FDRS3
3283	TOK	suffered		suffer\VMC----
3284	TOK	as		as\P
3285	TOK	its		its\APS3N6
3286	TOK	ethos		ethos\N5S
3287	TOK	has		have\V6FDRS3
3288	TOK	been		be\VMC----
3289	TOK	destroyed		destroy\VMC----
3290	TOK	by		by\P
3291	TOK	a		a\AI---S
3292	TOK	combination		combination\N5S
3293	TOK	of		of\P
3294	TOK	overstaffing		overstaff\VMG----
---	DLD	,		=\DELIM
3295	TOK	inadequate		inadequate\JA
3296	TOK	pay		pay\VMF6R66
---	DLD	,		=\DELIM
3297	TOK	and		and\CC
3298	TOK	weak		weak\JA
3299	TOK	governance		governance\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3300	TOK	Restoring	BOS	restore\VMG----
3301	TOK	levels		level\N5P
3302	TOK	of		of\P
3303	TOK	pay		pay\N5S
3304	TOK	and		and\CC
3305	TOK	reducing		reduce\VMG----
3306	TOK	the		the\AT---6
3307	TOK	number		number\N5S
3308	TOK	of		of\P
3309	TOK	public		public\JA
3310	TOK	workers		worker\N5P
3311	TOK	are		be\V6FDR66
3312	TOK	often		often\DGA7
3313	TOK	essential		essential\JA
3314	TOK	reforms		reform\N5P
---	DLD	,		=\DELIM
3315	TOK	to		to\P
3316	TOK	be		be\VMI----
3317	TOK	combined		combine\VMC----
3318	TOK	with		with\P
3319	TOK	improvements		improvement\N5P
3320	TOK	in		in\P
3321	TOK	the		the\AT---6
3322	TOK	recruitment		recruitment\N5S
---	DLD	,		=\DELIM
3323	TOK	promotion		promotion\N5S
---	DLD	,		=\DELIM
3324	TOK	and		and\CC
3325	TOK	accountability		accountability\N5S
3326	TOK	of		of\P
3327	TOK	civil		civil\JA
3328	TOK	servants		servant\N5P
---	DLD	,		=\DELIM
3329	TOK	teachers		teacher\N5P
---	DLD	,		=\DELIM
3330	TOK	nurses		nurse\N5P
---	DLD	,		=\DELIM
3331	TOK	and		and\CC
3332	TOK	policymakers		policymakers\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3333	TOK	The	BOS	the\AT---6
3334	TOK	redefinition		redefinition\N5S
3335	TOK	of		of\P
3336	TOK	the		the\AT---6
3337	TOK	role		role\N5S
3338	TOK	of		of\P
3339	TOK	the		the\AT---6
3340	TOK	state		state\N5S
3341	TOK	makes		make\VMFDRS3
3342	TOK	it		it\RPS3N6
3343	TOK	all		all\AG---6
3344	TOK	the		the\AT---6
3345	TOK	more		more\DDC7
3346	TOK	important		important\JA
3347	TOK	that		that\CS
3348	TOK	governments		government\N5P
3349	TOK	be		be\VMI----
3350	TOK	effective		effective\JA
3351	TOK	in		in\P
3352	TOK	those		that\AD---P
3353	TOK	areas		area\N5P
3354	TOK	where		where\CS
3355	TOK	they		they\RPP3NN
3356	TOK	do		do\V6FDR66
3357	TOK	stay		stay\VMI----
3358	TOK	involved		involve\VMC----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3359	TOK	If	BOS	if\CS
3360	TOK	support		support\N5S
3361	TOK	for		for\P
3362	TOK	the		the\AT---6
3363	TOK	rights		right\N5P
3364	TOK	of		of\P
3365	TOK	workers		worker\N5P
3366	TOK	to		to\P
3367	TOK	form		form\N5S
3368	TOK	unions		union\N5P
3369	TOK	and		and\CC
3370	TOK	to		to\P
3371	TOK	bargain		bargain\VMI----
3372	TOK	collectively		collectively\DGA7
3373	TOK	and		and\CC
3374	TOK	support		support\VMF6R66
3375	TOK	for		for\P
3376	TOK	the		the\AT---6
3377	TOK	reduction		reduction\N5S
3378	TOK	of		of\P
3379	TOK	child		child\N5S
3380	TOK	labor		labor\N5S
3381	TOK	make		make\VMF6R66
3382	TOK	sense		sense\N5S
3383	TOK	in		in\P
3384	TOK	a		a\AI---S
3385	TOK	national		national\JA
3386	TOK	context		context\N5S
---	DLD	,		=\DELIM
3387	TOK	should		shall\VOFDA66
3388	TOK	these		this\AD---P
3389	TOK	principles		principle\N5P
3390	TOK	be		be\VMI----
3391	TOK	linked		link\VMC----
3392	TOK	to		to\P
3393	TOK	international		international\JA
3394	TOK	trade		trade\N5S
3395	TOK	agreements		agreement\N5P
---	DLD	,		=\DELIM
3396	TOK	with		with\P
3397	TOK	sanctions		sanction\N5P
3398	TOK	for		for\P
3399	TOK	their		their\APP3N6
3400	TOK	violation		violation\N5S
---	DLD	?	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3401	TOK	Advocates	BOS	advocate\N5P
3402	TOK	of		of\P
3403	TOK	linkage		linkage\N5S
3404	TOK	make		make\VMF6R66
3405	TOK	a		a\AI---S
3406	TOK	distinction		distinction\N5S
3407	TOK	between		between\P
---	DLE	"		=\DELIM
3408	TOK	core		core\N5S
---	DLD	"		=\DELIM
3409	TOK	standards		standard\N5P
---	DLD	,		=\DELIM
3410	TOK	which		which\RW63N-
3411	TOK	for		for\P
3412	TOK	many		many\RIP3N-
3413	TOK	would		will\VOFDA66
3414	TOK	be		be\VMI----
3415	TOK	akin		akin\JA
3416	TOK	to		to\P
3417	TOK	basic		basic\JA
3418	TOK	rights		right\N5P
3419	TOK	and		and\CC
3420	TOK	do		do\V6FDR66
3421	TOK	not		not\DGA7
3422	TOK	directly		directly\DGA7
3423	TOK	raise		raise\VMI----
3424	TOK	labor		labor\N5S
3425	TOK	costs		cost\N5P
---	DLD	,		=\DELIM
3426	TOK	and		and\CC
3427	TOK	other		other\JA
3428	TOK	standards		standard\N5P
---	DLD	,		=\DELIM
3429	TOK	such		such\JA
3430	TOK	as		as\P
3431	TOK	minimum		minimum\N5S
3432	TOK	wages		wage\N5P
---	DLD	,		=\DELIM
3433	TOK	that		that\RW63N6
3434	TOK	are		be\V6FDR66
3435	TOK	a		a\AI---S
3436	TOK	direct		direct\JA
3437	TOK	function		function\N5S
3438	TOK	of		of\P
3439	TOK	the		the\AT---6
3440	TOK	level		level\N5S
3441	TOK	of		of\P
3442	TOK	development		development\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3443	TOK	Such	BOS	such\JA
3444	TOK	a		a\AI---S
3445	TOK	division		division\N5S
3446	TOK	is		be\V6FDRS3
3447	TOK	sound		sound\JA
---	DLD	,		=\DELIM
3448	TOK	and		and\CC
3449	TOK	there		there\DGA7
3450	TOK	is		be\V6FDRS3
3451	TOK	a		a\AI---S
3452	TOK	case		case\N5S
3453	TOK	for		for\P
3454	TOK	international		international\JA
3455	TOK	concern		concern\N5S
3456	TOK	over		over\P
3457	TOK	core		core\N5S
3458	TOK	standards		standard\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3459	TOK	However	BOS	however\DGA7
---	DLD	,		=\DELIM
3460	TOK	it		it\RPS3N6
3461	TOK	is		be\V6FDRS3
3462	TOK	best		good\DDS7
3463	TOK	to		to\P
3464	TOK	keep		keep\VMI----
3465	TOK	multilateral		multilateral\JA
3466	TOK	trade		trade\N5S
3467	TOK	agreements		agreement\N5P
3468	TOK	confined		confine\VMC----
3469	TOK	to		to\P
3470	TOK	directly		directly\DGA7
3471	TOK	trade		trade\VMI----
---	DLI	-		=\DELIM
3472	TOK	related		relate\VMC----
3473	TOK	issues		issue\N5P
---	DLD	,		=\DELIM
3474	TOK	to		to\P
3475	TOK	prevent		prevent\VMI----
3476	TOK	protectionist		protectionist\N5S
3477	TOK	interests		interest\N5P
3478	TOK	from		from\P
3479	TOK	misusing		misuse\VMG----
3480	TOK	such		such\JA
3481	TOK	links		link\N5P
3482	TOK	to		to\P
3483	TOK	reduce		reduce\VMI----
3484	TOK	the		the\AT---6
3485	TOK	trade		trade\N5S
3486	TOK	that		that\CS
3487	TOK	workers		worker\N5P
3488	TOK	in		in\P
3489	TOK	low		low\JA
---	DLD	-		=\DELIM
3490	TOK	and		and\CC
3491	TOK	middle		middle\N5S
---	DLD	-		=\DELIM
3492	TOK	income		income\N5S
3493	TOK	countries		country\N5P
3494	TOK	need		need\V6F6R66
3495	TOK	if		if\CS
3496	TOK	their		their\APP3N6
3497	TOK	incomes		income\N5P
3498	TOK	are		be\V6FDR66
3499	TOK	to		to\P
3500	TOK	rise		rise\VMI----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3501	TOK	As	BOS	as\P
3502	TOK	the		the\AT---6
3503	TOK	history		history\N5S
3504	TOK	of		of\P
3505	TOK	trade		trade\N5S
3506	TOK	reform		reform\N5S
3507	TOK	illustrates		illustrate\VMFDRS3
---	DLD	,		=\DELIM
3508	TOK	even		even\DGA7
3509	TOK	well		well\DGA7
---	DLI	-		=\DELIM
3510	TOK	intentioned		intentioned\JA
3511	TOK	and		and\CC
3512	TOK	rationally		rationally\DGA7
3513	TOK	designed		design\VMC----
3514	TOK	discretionary		discretionary\JA
3515	TOK	trade		trade\N5S
3516	TOK	measures		measure\N5P
3517	TOK	can		can\VOFDR66
3518	TOK	be		be\VMI----
3519	TOK	captured		capture\VMC----
3520	TOK	by		by\P
3521	TOK	protectionist		protectionist\N5S
3522	TOK	interests		interest\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
3523	TOK	Managing	BOS	manage\VMG----
3524	TOK	major		major\JA
3525	TOK	changes	EOS	change\N5P
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
3527	TOK	Of	BOS	of\P
3528	TOK	the		the\AT---6
3529	TOK	world		world\N5S
3530	PGR	's		genmark\GENMARK
##	TAG	<num>
3531	TOK	2.5 billion		2.5_billion\X
##	TAG	</num>
3532	TOK	workers		worker\N5P
---	DLD	,		=\DELIM
##	TAG	<num>
3533	TOK	1.4 billion		1.4_billion\X
##	TAG	</num>
3534	TOK	live		live\JA
3535	TOK	in		in\P
3536	TOK	countries		country\N5P
3537	TOK	struggling		struggle\VMG----
3538	TOK	with		with\P
3539	TOK	transitions		transition\N5P
3540	TOK	from		from\P
3541	TOK	state		state\N5S
3542	TOK	interventionism		interventionism\N5S
---	DLD	,		=\DELIM
3543	TOK	high		high\JA
3544	TOK	degrees		degree\N5P
3545	TOK	of		of\P
3546	TOK	trade		trade\N5S
3547	TOK	protection		protection\N5S
---	DLD	,		=\DELIM
3548	TOK	or		or\CC
3549	TOK	central		central\JA
3550	TOK	planning		plan\VMG----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3551	TOK	Many	BOS	many\AI---P
3552	TOK	developing		developing\JA
3553	TOK	and		and\CC
3554	TOK	transitional		transitional\JA
3555	TOK	economies		economy\N5P
3556	TOK	are		be\V6FDR66
3557	TOK	struggling		struggle\VMG----
3558	TOK	with		with\P
3559	TOK	one		one\MCS
3560	TOK	or		or\CC
3561	TOK	both		both\RIP3N-
3562	TOK	of		of\P
##	TAG	<num>
3563	TOK	two		two\X
##	TAG	</num>
3564	TOK	major		major\JA
3565	TOK	changes		change\N5P
3566	TOK	in		in\P
3567	TOK	their		their\APP3N6
3568	TOK	development		development\N5S
3569	TOK	strategies		strategy\N5P
---	DLD	:		=\DELIM
3570	TOK	from		from\P
3571	TOK	protection		protection\N5S
3572	TOK	to		to\P
3573	TOK	greater		great\JC
3574	TOK	integration		integration\N5S
3575	TOK	with		with\P
3576	TOK	international		international\JA
3577	TOK	markets		market\N5P
---	DLD	,		=\DELIM
3578	TOK	and		and\CC
3579	TOK	from		from\P
3580	TOK	massive		massive\JA
3581	TOK	state		state\N5S
3582	TOK	intervention		intervention\N5S
3583	TOK	to		to\P
3584	TOK	a		a\AI---S
3585	TOK	market		market\N5S
3586	TOK	economy		economy\N5S
3587	TOK	in		in\P
3588	TOK	which		which\RW63N-
3589	TOK	the		the\AT---6
3590	TOK	state		state\N5S
3591	TOK	plays		play\VMFDRS3
3592	TOK	a		a\AI---S
3593	TOK	smaller		small\JC
3594	TOK	role		role\N5S
3595	TOK	in		in\P
3596	TOK	allocating		allocate\VMG----
3597	TOK	resources		resource\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
