##	TAG	<div1>
##	TAG	<head>
##	TAG	<name>
1	TOK	Randomised	BOS	Randomised\N46
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1282	TOK	Patients	BOS	patient\N5P
1283	TOK	were		be\V6F-A66
1284	TOK	further		further\DGA7
1285	TOK	classified		classify\VMC----
##	TAG	<loc pos="P">
1286	TOK	according to		according_to\P
##	TAG	</loc>
1287	TOK	baseline		baseline\N5S
1288	TOK	demographic		demographic\JA
1289	TOK	data		data\N56
---	DLE	(		=\DELIM
1290	TOK	mean		mean\JA
1291	TOK	of		of\P
1292	TOK	all		all\AG---6
1293	TOK	values		value\N5P
1294	TOK	for		for\P
##	TAG	<name>
1295	TOK	CD4		CD4\N46
##	TAG	</name>
---	DLE	-		=\DELIM
1296	TOK	lymphocyte		lymphocyte\N5S
1297	TOK	count		count\N5S
1298	TOK	obtained		obtain\VMC----
1299	TOK	within		within\P
##	TAG	<num>
1300	TOK	10		10\X
##	TAG	</num>
1301	TOK	days		day\N5P
1302	TOK	before		before\P
1303	TOK	randomisation		randomisation\N5S
1304	TOK	and		and\CC
1305	TOK	number		number\N5S
1306	TOK	of		of\P
1307	TOK	nucleoside		nucleoside\N5S
1308	TOK	analogues		analogue\N5P
1309	TOK	taken		take\VMC----
1310	TOK	at		at\P
1311	TOK	baseline		baseline\N5S
---	DLD	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1312	TOK	We	BOS	we\RPP1NN
1313	TOK	then		then\DGA7
1314	TOK	tested		test\VMF6A66
1315	TOK	for		for\P
1316	TOK	interaction		interaction\N5S
1317	TOK	between		between\P
1318	TOK	randomisation		randomisation\N5S
1319	TOK	group		group\N5S
1320	TOK	and		and\CC
1321	TOK	baseline		baseline\N5S
1322	TOK	status		status\N5S
1323	TOK	by		by\P
1324	TOK	a		a\AI---S
1325	TOK	likelihood		likelihood\N5S
1326	TOK	ratio		ratio\N5S
1327	TOK	test		test\N5S
1328	TOK	comparing		compare\VMG----
1329	TOK	proportional		proportional\JA
---	DLI	-		=\DELIM
1330	TOK	hazards		hazard\N5P
1331	TOK	models		model\N5P
1332	TOK	with		with\P
1333	TOK	and		and\CC
1334	TOK	without		without\P
1335	TOK	the		the\AT---6
1336	TOK	interaction		interaction\N5S
1337	TOK	term		term\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
1338	TOK	Reports	BOS	report\N5P
1339	TOK	of		of\P
1340	TOK	deaths		death\N5P
1341	TOK	were		be\V6F-A66
1342	TOK	sent		send\VMC----
1343	TOK	to		to\P
1344	TOK	an		an\AI---S
1345	TOK	independent		independent\JA
1346	TOK	safety		safety\N5S
1347	TOK	monitoring		monitor\VMG----
1348	TOK	board		board\VMF6R66
---	DLE	(		=\DELIM
##	TAG	<name>
1349	TOK	RW		RW\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
1350	TOK	RP		RP\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<name>
1351	TOK	DD		DD\N46
##	TAG	</name>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1353	TOK	The	BOS	the\AT---6
1354	TOK	protocol		protocol\N5S
1355	TOK	specified		specify\VMC----
1356	TOK	that		that\CS
1357	TOK	the		the\AT---6
##	TAG	<name>
1358	TOK	O'Brien-Fleming		O'Brien-Fleming\N46
##	TAG	</name>
1359	TOK	stopping		stop\VMG----
1360	TOK	rule		rule\N5S
1361	TOK	should		shall\VOFDA66
1362	TOK	be		be\VMI----
1363	TOK	applied		apply\VMC----
1364	TOK	for		for\P
1365	TOK	the		the\AT---6
1366	TOK	premature		premature\JA
1367	TOK	discontinuation		discontinuation\N5S
1368	TOK	of		of\P
1369	TOK	the		the\AT---6
1370	TOK	study		study\N5S
1371	TOK	as		as\P
1372	TOK	a		a\AI---S
1373	TOK	result		result\N5S
1374	TOK	of		of\P
1375	TOK	deaths		death\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
##	TAG	<num>
1376	TOK	Two	BOS	Two\X
##	TAG	</num>
1377	TOK	interim		interim\N5S
1378	TOK	analyses		analysis\N5P
1379	TOK	were		be\V6F-A66
1380	TOK	done		do\VMC----
1381	TOK	before		before\P
1382	TOK	the		the\AT---6
1383	TOK	end		end\N5S
1384	TOK	of		of\P
1385	TOK	the		the\AT---6
1386	TOK	double		double\JA
1387	TOK	blind		blind\JA
1388	TOK	part		part\N5S
1389	TOK	of		of\P
1390	TOK	this		this\AD---S
1391	TOK	study		study\N5S
---	DLE	(		=\DELIM
1392	TOK	based		base\VMC----
1393	TOK	on		on\P
1394	TOK	results		result\N5P
1395	TOK	from		from\P
1396	TOK	the		the\AT---6
1397	TOK	analysis		analysis\N5S
1398	TOK	of		of\P
1399	TOK	time		time\N5S
1400	TOK	to		to\P
1401	TOK	disease		disease\N5S
1402	TOK	progression		progression\N5S
1403	TOK	or		or\CC
1404	TOK	death		death\N5S
---	DLD	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
1405	TOK	Results	BOS	result\N5P
tf	TOK		EOS	=\DELS
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
1407	TOK	Patients	BOS	patient\N5P
1408	TOK	were		be\V6F-A66
1409	TOK	recruited		recruit\VMC----
1410	TOK	to		to\P
1411	TOK	the		the\AT---6
1412	TOK	study		study\N5S
1413	TOK	between		between\P
##	TAG	<date pos="T" ISO8601="1995-04-">
1414	TOK	April, 1995		April,_1995\T
##	TAG	</date>
---	DLE	,		=\DELIM
1415	TOK	and		and\CC
##	TAG	<date pos="T" ISO8601="1995-07-">
1416	TOK	July, 1995		July,_1995\T
##	TAG	</date>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
##	TAG	<num>
1417	TOK	1716	BOS	1716\X
##	TAG	</num>
1418	TOK	patients		patient\N5P
1419	TOK	were		be\V6F-A66
1420	TOK	screened		screen\VMC----
---	DLD	,		=\DELIM
1421	TOK	and		and\CC
##	TAG	<num>
1422	TOK	626		626\X
##	TAG	</num>
1423	TOK	were		be\V6F-A66
1424	TOK	excluded		exclude\VMC----
---	DLE	(		=\DELIM
1425	TOK	figure		figure\N5S
##	TAG	<num>
1426	TOK	1		1\X
##	TAG	</num>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1427	TOK	Of	BOS	of\P
1428	TOK	the		the\AT---6
##	TAG	<num>
1429	TOK	1090		1090\X
##	TAG	</num>
1430	TOK	patients		patient\N5P
1431	TOK	randomised		randomised\JA
---	DLE	(		=\DELIM
##	TAG	<num>
1432	TOK	543		543\X
##	TAG	</num>
1433	TOK	to		to\P
1434	TOK	ritonavir		ritonavir\N5S
---	DLD	,		=\DELIM
##	TAG	<num>
1435	TOK	547		547\X
##	TAG	</num>
1436	TOK	to		to\P
1437	TOK	placebo		placebo\N5S
---	DLD	)		=\DELIM
---	DLD	,		=\DELIM
##	TAG	<num>
1438	TOK	two		two\X
##	TAG	</num>
1439	TOK	in		in\P
1440	TOK	each		each\AG---S
1441	TOK	treatment		treatment\N5S
1442	TOK	group		group\N5S
1443	TOK	did		do\V6FDA66
1444	TOK	not		not\DGA7
1445	TOK	receive		receive\VMI----
1446	TOK	any		any\AG---6
1447	TOK	trial		trial\N5S
1448	TOK	medication		medication\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1449	TOK	These	BOS	this\AD---P
1450	TOK	patients		patient\N5P
1451	TOK	were		be\V6F-A66
1452	TOK	included		include\VMC----
1453	TOK	in		in\P
1454	TOK	the		the\AT---6
1455	TOK	primary		primary\JA
---	DLD	,		=\DELIM
1456	TOK	intention		intention\N5S
---	DLI	-		=\DELIM
1457	TOK	to		to\P
---	DLI	-		=\DELIM
1458	TOK	treat		treat\N5S
1459	TOK	analysis		analysis\N5S
---	DLD	,		=\DELIM
1460	TOK	but		but\CC
1461	TOK	they		they\RPP3NN
1462	TOK	were		be\V6F-A66
1463	TOK	excluded		exclude\VMC----
1464	TOK	from		from\P
1465	TOK	the		the\AT---6
1466	TOK	analysis		analysis\N5S
1467	TOK	of		of\P
1468	TOK	adverse		adverse\JA
1469	TOK	events		event\N5P
1470	TOK	attributable		attributable\JA
1471	TOK	to		to\P
1472	TOK	study		study\N5S
1473	TOK	drugs		drug\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
1474	TOK	Patients	BOS	patient\N5P
---	DLE	(		=\DELIM
1475	TOK	table		table\VMF6R66
##	TAG	<num>
1476	TOK	1		1\X
##	TAG	</num>
---	DLE	)		=\DELIM
1477	TOK	were		be\V6F-A66
1478	TOK	enrolled		enroll\VMC----
1479	TOK	at		at\P
##	TAG	<num>
1480	TOK	67		67\X
##	TAG	</num>
1481	TOK	centres		centre\N5P
1482	TOK	in		in\P
##	TAG	<name>
1483	TOK	Australia		Australia\N46
##	TAG	</name>
---	DLE	(		=\DELIM
##	TAG	<num>
1484	TOK	42		42\X
##	TAG	</num>
1485	TOK	patients		patient\N5P
---	DLD	)		=\DELIM
---	DLD	,		=\DELIM
##	TAG	<name>
1486	TOK	Europe		Europe\N46
##	TAG	</name>
---	DLE	(		=\DELIM
##	TAG	<num>
1487	TOK	238		238\X
##	TAG	</num>
1488	TOK	patients		patient\N5P
---	DLD	)		=\DELIM
---	DLD	,		=\DELIM
1489	TOK	and		and\CC
##	TAG	<name>
1490	TOK	North America		North_America\N46
##	TAG	</name>
---	DLE	(		=\DELIM
##	TAG	<num>
1491	TOK	810		810\X
##	TAG	</num>
1492	TOK	patients		patient\N5P
---	DLD	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
##	TAG	<num>
1493	TOK	97	BOS	97\X
##	TAG	</num>
---	DLD	%		=\DELIM
1494	TOK	of		of\P
1495	TOK	patients		patient\N5P
1496	TOK	in		in\P
1497	TOK	the		the\AT---6
1498	TOK	ritonavir		ritonavir\N5S
1499	TOK	group		group\N5S
1500	TOK	and		and\CC
##	TAG	<na type="function">
1501	TOK	95% of		noanat\W
##	TAG	</na>
1502	TOK	those		that\RDP3N-
1503	TOK	in		in\P
1504	TOK	the		the\AT---6
##	TAG	<foreign lang="LA" pos="N5S">
1505	TOK	placebo		placebo\N5S
##	TAG	</foreign>
1506	TOK	group		group\N5S
1507	TOK	had		have\V6F6A66
1508	TOK	had		have\VMC----
##	TAG	<loc pos="DGA7">
1509	TOK	one or more		one_or_more\DGA7
##	TAG	</loc>
##	TAG	<name>
1510	TOK	HIV		HIV\N46
##	TAG	</name>
---	DLE	-		=\DELIM
##	TAG	<num>
1511	TOK	1		1\X
##	TAG	</num>
---	DLE	-		=\DELIM
1512	TOK	associated		associate\VMC----
1513	TOK	disorders		disorder\N5P
1514	TOK	before		before\P
1515	TOK	the		the\AT---6
1516	TOK	study		study\N5S
1517	TOK	began		begin\VMF6A66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1518	TOK	The	BOS	the\AT---6
1519	TOK	most		most\DDS7
1520	TOK	frequent		frequent\JA
##	TAG	<name>
1521	TOK	HIV		HIV\N46
##	TAG	</name>
---	DLE	-		=\DELIM
##	TAG	<num>
1522	TOK	1		1\X
##	TAG	</num>
---	DLE	-		=\DELIM
1523	TOK	related		relate\VMC----
1524	TOK	events		event\N5P
1525	TOK	reported		report\VMC----
1526	TOK	before		before\P
1527	TOK	the		the\AT---6
1528	TOK	study		study\N5S
1529	TOK	were		be\V6F-A66
1530	TOK	oral		oral\JA
1531	TOK	candidosis		candidosis\N5P
##	TAG	<num>
1532	TOK	64		64\X
##	TAG	</num>
---	DLD	%		=\DELIM
---	DLD	)		=\DELIM
---	DLD	,		=\DELIM
1533	TOK	herpes		herpes\N5S
1534	TOK	simplex		simplex\JA
---	DLE	(		=\DELIM
##	TAG	<num>
1535	TOK	28		28\X
##	TAG	</num>
---	DLD	%		=\DELIM
---	DLD	)		=\DELIM
1536	TOK	or		or\CC
1537	TOK	zoster		zoster\N5S
---	DLE	(		=\DELIM
##	TAG	<num>
1538	TOK	28		28\X
##	TAG	</num>
---	DLD	%		=\DELIM
---	DLD	)		=\DELIM
1539	TOK	infection		infection\N5S
---	DLD	,		=\DELIM
1540	TOK	hairy		hairy\JA
1541	TOK	leucoplakia		leucoplakia\N5P
---	DLE	(		=\DELIM
##	TAG	<num>
1542	TOK	27		27\X
##	TAG	</num>
---	DLD	%		=\DELIM
---	DLD	)		=\DELIM
---	DLD	,		=\DELIM
1543	TOK	peripheral		peripheral\JA
1544	TOK	neuropathy		neuropathy\N5S
---	DLE	(		=\DELIM
##	TAG	<num>
1545	TOK	26		26\X
##	TAG	</num>
---	DLD	%		=\DELIM
---	DLD	)		=\DELIM
---	DLD	,		=\DELIM
1546	TOK	persistent		persistent\JA
1547	TOK	generalised		generalised\JA
1548	TOK	lymphadenopathy		lymphadenopathy\N5S
---	DLE	(		=\DELIM
##	TAG	<num>
1549	TOK	25		25\X
##	TAG	</num>
---	DLD	%		=\DELIM
---	DLD	)		=\DELIM
---	DLD	,		=\DELIM
1550	TOK	diarrhoea		diarrhoea\N5S
---	DLE	(		=\DELIM
##	TAG	<num>
1551	TOK	20		20\X
##	TAG	</num>
---	DLD	%		=\DELIM
---	DLD	)		=\DELIM
---	DLD	,		=\DELIM
1552	TOK	and		and\CC
##	TAG	<name>
1553	TOK	Pneumocystis		Pneumocystis\N46
##	TAG	</name>
1554	TOK	carinii		carinii\N5P
1555	TOK	pneumonia		pneumonia\N5S
##	TAG	<num>
1556	TOK	25		25\X
##	TAG	</num>
---	DLD	%		=\DELIM
---	DLD	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1557	TOK	However	BOS	however\DGA7
---	DLD	,		=\DELIM
1558	TOK	there		there\DGA7
1559	TOK	was		be\V6F-A66
1560	TOK	no		no\AI---6
1561	TOK	apparent		apparent\JA
1562	TOK	difference		difference\N5S
1563	TOK	between		between\P
1564	TOK	the		the\AT---6
1565	TOK	randomised		randomised\JA
1566	TOK	groups		group\N5P
1567	TOK	in		in\P
1568	TOK	persistent		persistent\JA
##	TAG	<name>
1569	TOK	HIV		HIV\N46
##	TAG	</name>
---	DLE	-		=\DELIM
##	TAG	<num>
1570	TOK	1		1\X
##	TAG	</num>
---	DLE	-		=\DELIM
1571	TOK	related		relate\VMC----
1572	TOK	disorders		disorder\N5P
1573	TOK	present		present\VMF6R66
1574	TOK	at		at\P
1575	TOK	entry		entry\N5S
1576	TOK	to		to\P
1577	TOK	the		the\AT---6
1578	TOK	study		study\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1579	TOK	Concurrent	BOS	concurrent\JA
1580	TOK	drug		drug\N5S
1581	TOK	use		use\N5S
1582	TOK	in		in\P
1583	TOK	the		the\AT---6
1584	TOK	ritonavir		ritonavir\N5S
1585	TOK	and		and\CC
##	TAG	<foreign lang="LA" pos="N5S">
1586	TOK	placebo		placebo\N5S
##	TAG	</foreign>
1587	TOK	groups		group\N5P
1588	TOK	was		be\V6F-A66
1589	TOK	similar		similar\JA
1590	TOK	before		before\P
1591	TOK	entry		entry\N5S
1592	TOK	to		to\P
1593	TOK	the		the\AT---6
1594	TOK	study		study\N5S
---	DLD	,		=\DELIM
1595	TOK	with		with\P
1596	TOK	a		a\AI---S
1597	TOK	median		median\N5S
1598	TOK	number		number\N5S
1599	TOK	of		of\P
##	TAG	<num>
1600	TOK	14		14\X
##	TAG	</num>
1601	TOK	medications		medication\N5P
1602	TOK	in		in\P
1603	TOK	each		each\AG---S
1604	TOK	group		group\N5S
---	DLE	(		=\DELIM
1605	TOK	table		table\VMF6R66
##	TAG	<num>
1606	TOK	1		1\X
##	TAG	</num>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1607	TOK	The	BOS	the\AT---6
1608	TOK	most		most\DDS7
1609	TOK	commonly		commonly\DGA7
1610	TOK	used		use\VMC----
1611	TOK	nucleoside		nucleoside\N5S
1612	TOK	analogues		analogue\N5P
1613	TOK	at		at\P
1614	TOK	the		the\AT---6
1615	TOK	start		start\N5S
1616	TOK	of		of\P
1617	TOK	randomised		randomised\JA
1618	TOK	treatment		treatment\N5S
1619	TOK	were		be\V6F-A66
1620	TOK	zidovudine		zidovudine\N5S
---	DLE	(		=\DELIM
##	TAG	<num>
1621	TOK	45		45\X
##	TAG	</num>
---	DLD	%		=\DELIM
---	DLD	)		=\DELIM
---	DLD	,		=\DELIM
1622	TOK	stavudine		stavudine\N5S
---	DLE	(		=\DELIM
##	TAG	<num>
1623	TOK	26		26\X
##	TAG	</num>
---	DLD	%		=\DELIM
---	DLD	)		=\DELIM
---	DLD	,		=\DELIM
1624	TOK	zalcitabine		zalcitabine\N5S
---	DLE	(		=\DELIM
##	TAG	<num>
1625	TOK	19		19\X
##	TAG	</num>
---	DLD	%		=\DELIM
---	DLD	)		=\DELIM
---	DLD	,		=\DELIM
1626	TOK	and		and\CC
1627	TOK	didanosine		didanosine\N5S
##	TAG	<num>
1628	TOK	16		16\X
##	TAG	</num>
---	DLD	%		=\DELIM
---	DLD	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
1629	TOK	The	BOS	the\AT---6
1630	TOK	median		median\N5S
1631	TOK	duration		duration\N5S
1632	TOK	of		of\P
1633	TOK	masked		mask\VMC----
1634	TOK	study		study\N5S
1635	TOK	medication		medication\N5S
1636	TOK	was		be\V6F-A66
1637	TOK	xxx		noanat\W
1638	TOK	weeks		week\N5P
1639	TOK	in		in\P
1640	TOK	patients		patient\N5P
1641	TOK	assigned		assign\VMC----
1642	TOK	ritonavir		ritonavir\N5S
1643	TOK	and		and\CC
1644	TOK	xxx		noanat\W
1645	TOK	weeks		week\N5P
1646	TOK	in		in\P
1647	TOK	patients		patient\N5P
1648	TOK	assigned		assign\VMC----
##	TAG	<foreign lang="LA" pos="N5S">
1649	TOK	placebo		placebo\N5S
##	TAG	</foreign>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
##	TAG	<num>
1650	TOK	15	BOS	15\X
##	TAG	</num>
---	DLE	(		=\DELIM
1651	TOK	xxx		noanat\W
---	DLE	)		=\DELIM
1652	TOK	patients		patient\N5P
1653	TOK	were		be\V6F-A66
1654	TOK	lost		lose\VMC----
1655	TOK	to		to\P
1656	TOK	follow		follow\VMI----
---	DLI	-		=\DELIM
1657	TOK	up		up\N5S
1658	TOK	before		before\P
1659	TOK	period		period\N5S
##	TAG	<num>
1660	TOK	3		3\X
##	TAG	</num>
---	DLE	(		=\DELIM
1661	TOK	figure		figure\N5S
##	TAG	<num>
1662	TOK	1		1\X
##	TAG	</num>
---	DLE	,		=\DELIM
1663	TOK	including		including\P
1664	TOK	those		that\RDP3N-
1665	TOK	who		who\RW63N-
1666	TOK	received		receive\VMF6A66
1667	TOK	no		no\AI---6
1668	TOK	study		study\N5S
1669	TOK	medication		medication\N5S
---	DLD	)		=\DELIM
---	DLD	,		=\DELIM
1670	TOK	resulting		result\VMG----
1671	TOK	in		in\P
1672	TOK	a		a\AI---S
1673	TOK	median		median\N5S
1674	TOK	follow		follow\VMF6R66
---	DLI	-		=\DELIM
1675	TOK	up		up\N5S
1676	TOK	of		of\P
1677	TOK	xxx		noanat\W
1678	TOK	weeks		week\N5P
---	DLE	(		=\DELIM
1679	TOK	xxx		noanat\W
---	DLE	)		=\DELIM
1680	TOK	up		up\N5S
1681	TOK	to		to\P
1682	TOK	the		the\AT---6
1683	TOK	end		end\N5S
1684	TOK	of		of\P
1685	TOK	period		period\N5S
##	TAG	<num>
1686	TOK	2		2\X
##	TAG	</num>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1687	TOK	During	BOS	during\P
1688	TOK	period		period\N5S
##	TAG	<num>
1689	TOK	3		3\X
##	TAG	</num>
---	DLE	,		=\DELIM
1690	TOK	patients		patient\N5P
1691	TOK	were		be\V6F-A66
1692	TOK	offered		offer\VMC----
1693	TOK	open		open\DGA7
---	DLI	-		=\DELIM
1694	TOK	label		label\N5S
1695	TOK	ritonavir		ritonavir\N5S
1696	TOK	and		and\CC
1697	TOK	followed		follow\VMC----
1698	TOK	up		up\P
1699	TOK	for		for\P
1700	TOK	a		a\AI---S
1701	TOK	median		median\N5S
1702	TOK	total		total\JA
1703	TOK	of		of\P
1704	TOK	xxx		noanat\W
1705	TOK	weeks		week\N5P
---	DLE	(		=\DELIM
1706	TOK	xxx		noanat\W
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
##	TAG	<num>
1708	TOK	76	BOS	76\X
##	TAG	</num>
---	DLE	(		=\DELIM
1709	TOK	xxx		noanat\W
---	DLE	)		=\DELIM
1710	TOK	patients		patient\N5P
1711	TOK	had		have\V6F6A66
1712	TOK	been		be\VMC----
1713	TOK	lost		lose\VMC----
1714	TOK	to		to\P
1715	TOK	follow		follow\VMI----
---	DLI	-		=\DELIM
1716	TOK	up		up\N5S
1717	TOK	by		by\P
1718	TOK	the		the\AT---6
1719	TOK	end		end\N5S
1720	TOK	of		of\P
1721	TOK	period		period\N5S
##	TAG	<num>
1722	TOK	3		3\X
##	TAG	</num>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
##	TAG	<num>
1723	TOK	119	BOS	119\X
##	TAG	</num>
---	DLE	(		=\DELIM
1724	TOK	xxx		noanat\W
---	DLE	)		=\DELIM
1725	TOK	ritonavir		ritonavir\N5S
---	DLI	-		=\DELIM
1726	TOK	group		group\N5S
1727	TOK	patients		patient\N5P
1728	TOK	and		and\CC
##	TAG	<num>
1729	TOK	205		205\X
##	TAG	</num>
---	DLE	(		=\DELIM
1730	TOK	xxx		noanat\W
---	DLE	)		=\DELIM
1731	TOK	placebo		placebo\N5S
---	DLI	-		=\DELIM
1732	TOK	group		group\N5S
1733	TOK	patients		patient\N5P
1734	TOK	experienced		experience\VMF6A66
1735	TOK	an		an\AI---S
##	TAG	<name>
1736	TOK	AIDS		AIDS\N46
##	TAG	</name>
1737	TOK	defining		define\VMG----
1738	TOK	event		event\N5S
1739	TOK	or		or\CC
1740	TOK	death		death\N5S
1741	TOK	during		during\P
1742	TOK	periods		period\N5P
##	TAG	<num>
1743	TOK	1		1\X
##	TAG	</num>
1744	TOK	and		and\CC
##	TAG	<num>
1745	TOK	2		2\X
##	TAG	</num>
1746	TOK	of		of\P
1747	TOK	this		this\AD---S
1748	TOK	study		study\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1749	TOK	The	BOS	the\AT---6
1750	TOK	hazard		hazard\N5S
1751	TOK	ratio		ratio\N5S
1752	TOK	was		be\V6F-A66
1753	TOK	xxx		noanat\W
---	DLE	(		=\DELIM
##	TAG	<na type="function">
1754	TOK	95% CI		noanat\W
##	TAG	</na>
1755	TOK	xxx		noanat\W
##	TAG	<na type="function">
1756	TOK	42-66		noanat\W
##	TAG	</na>
---	DLD	;		=\DELIM
1757	TOK	log		log\VMF6R66
---	DLI	-		=\DELIM
1758	TOK	rank		rank\N5S
1759	TOK	xxx		noanat\W
1760	TOK	figure		figure\N5S
##	TAG	<num>
1761	TOK	2		2\X
##	TAG	</num>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1763	TOK	The	BOS	the\AT---6
1764	TOK	most		most\DDS7
1765	TOK	common		common\JA
1766	TOK	primary		primary\JA
1767	TOK	outcome		outcome\N5S
1768	TOK	event		event\N5S
1769	TOK	was		be\V6F-A66
1770	TOK	death		death\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1771	TOK	The	BOS	the\AT---6
1772	TOK	most		most\DDS7
1773	TOK	common		common\JA
1774	TOK	first		first\MOS
1775	TOK	disease		disease\N5S
1776	TOK	event		event\N5S
1777	TOK	was		be\V6F-A66
1778	TOK	new		new\JA
1779	TOK	or		or\CC
1780	TOK	recurrent		recurrent\JA
1781	TOK	oesophageal		oesophageal\JA
1782	TOK	candidosis		candidosis\N5P
---	DLE	(		=\DELIM
1783	TOK	table		table\VMF6R66
##	TAG	<num>
1784	TOK	2		2\X
##	TAG	</num>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1786	TOK	The	BOS	the\AT---6
1787	TOK	rates		rate\N5P
1788	TOK	of		of\P
1789	TOK	first		first\MOS
1790	TOK	events		event\N5P
1791	TOK	were		be\V6F-A66
1792	TOK	generally		generally\DGA7
1793	TOK	lower		low\JC
1794	TOK	in		in\P
1795	TOK	the		the\AT---6
1796	TOK	ritonavir		ritonavir\N5S
1797	TOK	group		group\N5S
1798	TOK	than		than\CS
1799	TOK	in		in\P
1800	TOK	the		the\AT---6
##	TAG	<foreign lang="LA" pos="N5S">
1801	TOK	placebo		placebo\N5S
##	TAG	</foreign>
1802	TOK	group		group\VMF6R66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1803	TOK	A	BOS	a\AI---S
1804	TOK	secondary		secondary\JA
1805	TOK	analysis		analysis\N5S
1806	TOK	of		of\P
1807	TOK	deaths		death\N5P
1808	TOK	during		during\P
1809	TOK	periods		period\N5P
##	TAG	<num>
1810	TOK	1		1\X
##	TAG	</num>
1811	TOK	and		and\CC
##	TAG	<num>
1812	TOK	2		2\X
##	TAG	</num>
1813	TOK	gave		give\VMF6A66
1814	TOK	an		an\AI---S
1815	TOK	estimated		estimate\VMC----
1816	TOK	hazard		hazard\N5S
1817	TOK	ratio		ratio\N5S
1818	TOK	of		of\P
1819	TOK	xxx		noanat\W
---	DLE	(		=\DELIM
##	TAG	<na type="function">
1820	TOK	95% CI		noanat\W
##	TAG	</na>
1821	TOK	xxx		noanat\W
1822	TOK	log		log\VMF6R66
---	DLI	-		=\DELIM
1823	TOK	rank		rank\N5S
1824	TOK	xxx		noanat\W
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
1826	TOK	Disease	BOS	disease\N5S
1827	TOK	progression		progression\N5S
1828	TOK	or		or\CC
1829	TOK	death		death\N5S
1830	TOK	was		be\V6F-A66
1831	TOK	also		also\DGA7
1832	TOK	analysed		analyse\VMC----
1833	TOK	with		with\P
1834	TOK	either		either\AG---6
1835	TOK	baseline		baseline\N5S
##	TAG	<name>
1836	TOK	CD4		CD4\N46
##	TAG	</name>
---	DLE	-		=\DELIM
1837	TOK	lymphocyte		lymphocyte\N5S
1838	TOK	count		count\N5S
1839	TOK	or		or\CC
1840	TOK	the		the\AT---6
1841	TOK	number		number\N5S
1842	TOK	of		of\P
1843	TOK	baseline		baseline\N5S
1844	TOK	nucleoside		nucleoside\N5S
1845	TOK	analogues		analogue\N5P
1846	TOK	used		use\VMC----
1847	TOK	as		as\P
1848	TOK	stratification		stratification\N5S
1849	TOK	factors		factor\N5P
---	DLE	(		=\DELIM
1850	TOK	table		table\VMF6R66
##	TAG	<num>
1851	TOK	3		3\X
##	TAG	</num>
---	DLE	)		=\DELIM
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
1853	TOK	No	BOS	no\AI---6
