##	TAG	<div1>
##	TAG	<head>
1	TOK	CITES	BOS	cite\VMFDRS3
3046	TOK	to		to\P
3047	TOK	enforce		enforce\VMI----
3048	TOK	the		the\AT---6
3049	TOK	provisions		provision\N5P
3050	TOK	of		of\P
3051	TOK	the		the\AT---6
3052	TOK	present		present\JA
##	TAG	<name>
3053	TOK	Convention		Convention\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3054	TOK	The	BOS	the\AT---6
3055	TOK	information		information\N5S
3056	TOK	referred		refer\VMC----
3057	TOK	to		to\P
3058	TOK	in		in\P
3059	TOK	paragraph		paragraph\N5S
##	TAG	<num>
3060	TOK	7		7\X
##	TAG	</num>
3061	TOK	of		of\P
3062	TOK	this		this\AD---S
##	TAG	<name>
3063	TOK	Article		Article\N46
##	TAG	</name>
3064	TOK	shall		shall\VOFDR66
3065	TOK	be		be\VMI----
3066	TOK	available		available\JA
3067	TOK	to		to\P
3068	TOK	the		the\AT---6
3069	TOK	public		public\N56
3070	TOK	where		where\CS
3071	TOK	this		this\RDS3N-
3072	TOK	is		be\V6FDRS3
3073	TOK	not		not\DGA7
3074	TOK	inconsistent		inconsistent\JA
3075	TOK	with		with\P
3076	TOK	the		the\AT---6
3077	TOK	law		law\N5S
3078	TOK	of		of\P
3079	TOK	the		the\AT---6
##	TAG	<name>
3080	TOK	Party		Party\N46
##	TAG	</name>
3081	TOK	concerned		concern\VMF6A66
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
3082	TOK	Article	BOS	article\N5S
##	TAG	<num>
3083	TOK	IX	EOS	IX\X
##	TAG	</num>
##	TAG	</head>
##	TAG	<head>
3085	TOK	Management	BOS	management\N5S
3086	TOK	and		and\CC
##	TAG	<name>
3087	TOK	Scientific Authorities	EOS	Scientific_Authorities\N46
##	TAG	</name>
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
3089	TOK	a	BOS	a\AI---S
##	TAG	<loc pos="DGA7">
3090	TOK	one or more		one_or_more\DGA7
##	TAG	</loc>
##	TAG	<name>
3091	TOK	Management Authorities		Management_Authorities\N46
##	TAG	</name>
3092	TOK	competent		competent\JA
3093	TOK	to		to\P
3094	TOK	grant		grant\VMI----
3095	TOK	permits		permit\N5P
3096	TOK	or		or\CC
3097	TOK	certificates		certificate\N5P
3098	TOK	on		on\P
3099	TOK	behalf		behalf\N5S
3100	TOK	of		of\P
3101	TOK	that		that\AD---S
##	TAG	<name>
3102	TOK	Party		Party\N46
##	TAG	</name>
---	DLD	;		=\DELIM
3103	TOK	and		and\CC
3104	TOK	b		b\N5S
##	TAG	<loc pos="DGA7">
3105	TOK	one or more		one_or_more\DGA7
##	TAG	</loc>
##	TAG	<name>
3106	TOK	Scientific Authorities		Scientific_Authorities\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3107	TOK	A	BOS	a\AI---S
##	TAG	<name>
3108	TOK	State		State\N46
##	TAG	</name>
3109	TOK	depositing		deposit\VMG----
3110	TOK	an		an\AI---S
3111	TOK	instrument		instrument\N5S
3112	TOK	of		of\P
3113	TOK	ratification		ratification\N5S
---	DLD	,		=\DELIM
3114	TOK	acceptance		acceptance\N5S
---	DLD	,		=\DELIM
3115	TOK	approval		approval\N5S
3116	TOK	or		or\CC
3117	TOK	accession		accession\N5S
3118	TOK	shall		shall\VOFDR66
3119	TOK	at		at\P
3120	TOK	that		that\AD---S
3121	TOK	time		time\N5S
3122	TOK	inform		inform\VMI----
3123	TOK	the		the\AT---6
##	TAG	<name>
3124	TOK	Depositary Government		Depositary_Government\N46
##	TAG	</name>
3125	TOK	of		of\P
3126	TOK	the		the\AT---6
3127	TOK	name		name\N5S
3128	TOK	and		and\CC
3129	TOK	address		address\N5S
3130	TOK	of		of\P
3131	TOK	the		the\AT---6
##	TAG	<name>
3132	TOK	Management Authority		Management_Authority\N46
##	TAG	</name>
3133	TOK	authorized		authorize\VMC----
3134	TOK	to		to\P
3135	TOK	communicate		communicate\VMI----
3136	TOK	with		with\P
3137	TOK	other		other\JA
##	TAG	<name>
3138	TOK	Parties		Parties\N46
##	TAG	</name>
3139	TOK	and		and\CC
3140	TOK	with		with\P
3141	TOK	the		the\AT---6
##	TAG	<name>
3142	TOK	Secretariat		Secretariat\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3143	TOK	Any	BOS	any\AG---6
3144	TOK	changes		change\N5P
3145	TOK	in		in\P
3146	TOK	the		the\AT---6
3147	TOK	designations		designation\N5P
3148	TOK	or		or\CC
3149	TOK	authorizations		authorization\N5P
3150	TOK	under		under\P
3151	TOK	the		the\AT---6
3152	TOK	provisions		provision\N5P
3153	TOK	of		of\P
3154	TOK	this		this\AD---S
##	TAG	<name>
3155	TOK	Article		Article\N46
##	TAG	</name>
3156	TOK	shall		shall\VOFDR66
3157	TOK	be		be\VMI----
3158	TOK	communicated		communicate\VMC----
3159	TOK	by		by\P
3160	TOK	the		the\AT---6
##	TAG	<name>
3161	TOK	Party		Party\N46
##	TAG	</name>
3162	TOK	concerned		concern\VMC----
3163	TOK	to		to\P
3164	TOK	the		the\AT---6
##	TAG	<name>
3165	TOK	Secretariat		Secretariat\N46
##	TAG	</name>
3166	TOK	for		for\P
3167	TOK	transmission		transmission\N5S
3168	TOK	to		to\P
3169	TOK	all		all\AG---6
3170	TOK	other		other\JA
##	TAG	<name>
3171	TOK	Parties		Parties\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3172	TOK	Any	BOS	any\AG---6
##	TAG	<name>
3173	TOK	Management Authority		Management_Authority\N46
##	TAG	</name>
3174	TOK	referred		refer\VMC----
3175	TOK	to		to\P
3176	TOK	in		in\P
3177	TOK	paragraph		paragraph\N5S
##	TAG	<num>
3178	TOK	2		2\X
##	TAG	</num>
3179	TOK	of		of\P
3180	TOK	this		this\AD---S
##	TAG	<name>
3181	TOK	Article		Article\N46
##	TAG	</name>
3182	TOK	shall		shall\VOFDR66
---	DLD	,		=\DELIM
3183	TOK	if		if\CS
3184	TOK	so		so\DGA7
3185	TOK	requested		request\VMC----
3186	TOK	by		by\P
3187	TOK	the		the\AT---6
##	TAG	<name>
3188	TOK	Secretariat		Secretariat\N46
##	TAG	</name>
3189	TOK	or		or\CC
3190	TOK	the		the\AT---6
##	TAG	<name>
3191	TOK	Management Authority		Management_Authority\N46
##	TAG	</name>
3192	TOK	of		of\P
3193	TOK	another		another\JA
##	TAG	<name>
3194	TOK	Party		Party\N46
##	TAG	</name>
---	DLE	,		=\DELIM
3195	TOK	communicate		communicate\VMF6R66
3196	TOK	to		to\P
3197	TOK	it		it\RPS3N6
3198	TOK	impression		impression\N5S
3199	TOK	of		of\P
3200	TOK	stamps		stamp\N5P
---	DLD	,		=\DELIM
3201	TOK	seals		seal\N5P
3202	TOK	or		or\CC
3203	TOK	other		other\JA
3204	TOK	devices		device\N5P
3205	TOK	used		use\VMC----
3206	TOK	to		to\P
3207	TOK	authenticate		authenticate\VMI----
3208	TOK	permits		permit\N5P
3209	TOK	or		or\CC
3210	TOK	certificates		certificate\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
3211	TOK	Article	BOS	article\N5S
3212	TOK	X	EOS	X\N5P
##	TAG	</head>
##	TAG	<head>
3214	TOK	Trade	BOS	trade\N5S
3215	TOK	with		with\P
##	TAG	<name>
3216	TOK	States		States\N46
##	TAG	</name>
3217	TOK	not		not\DGA7
##	TAG	<name>
3218	TOK	Party		Party\N46
##	TAG	</name>
3219	TOK	to		to\P
3220	TOK	the		the\AT---6
##	TAG	<name>
3221	TOK	Convention	EOS	Convention\N46
##	TAG	</name>
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
3223	TOK	Where	BOS	where\CS
3224	TOK	export		export\N5S
3225	TOK	or		or\CC
3226	TOK	re		re\P
---	DLI	-		=\DELIM
3227	TOK	export		export\N5S
3228	TOK	is		be\V6FDRS3
3229	TOK	to		to\P
---	DLD	,		=\DELIM
3230	TOK	or		or\CC
3231	TOK	import		import\N5S
3232	TOK	is		be\V6FDRS3
3233	TOK	from		from\P
---	DLD	,		=\DELIM
3234	TOK	a		a\AI---S
##	TAG	<name>
3235	TOK	State		State\N46
##	TAG	</name>
3236	TOK	not		not\DGA7
3237	TOK	a		a\AI---S
##	TAG	<name>
3238	TOK	Party		Party\N46
##	TAG	</name>
3239	TOK	to		to\P
3240	TOK	the		the\AT---6
3241	TOK	present		present\JA
##	TAG	<name>
3242	TOK	Convention		Convention\N46
##	TAG	</name>
---	DLE	,		=\DELIM
3243	TOK	comparable		comparable\JA
3244	TOK	documentation		documentation\N5S
3245	TOK	issued		issue\VMC----
3246	TOK	by		by\P
3247	TOK	the		the\AT---6
3248	TOK	competent		competent\JA
3249	TOK	authorities		authority\N5P
3250	TOK	in		in\P
3251	TOK	that		that\AD---S
##	TAG	<name>
3252	TOK	State		State\N46
##	TAG	</name>
3253	TOK	which		which\RW63N-
3254	TOK	substantially		substantially\DGA7
3255	TOK	conforms		conform\VMFDRS3
3256	TOK	with		with\P
3257	TOK	the		the\AT---6
3258	TOK	requirements		requirement\N5P
3259	TOK	of		of\P
3260	TOK	the		the\AT---6
3261	TOK	present		present\JA
##	TAG	<name>
3262	TOK	Convention		Convention\N46
##	TAG	</name>
3263	TOK	for		for\P
3264	TOK	permits		permit\N5P
3265	TOK	and		and\CC
3266	TOK	certificates		certificate\N5P
3267	TOK	may		may\VOFDR66
3268	TOK	be		be\VMI----
3269	TOK	accepted		accept\VMC----
3270	TOK	in		in\P
3271	TOK	lieu		lieu\N5S
3272	TOK	thereof		thereof\DGA7
3273	TOK	by		by\P
3274	TOK	any		any\AG---6
##	TAG	<name>
3275	TOK	Party		Party\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
3276	TOK	Article	BOS	article\N5S
##	TAG	<num>
3277	TOK	XI	EOS	XI\X
##	TAG	</num>
##	TAG	</head>
##	TAG	<head>
3279	TOK	Conference	BOS	conference\N5S
3280	TOK	of		of\P
3281	TOK	the		the\AT---6
##	TAG	<name>
3282	TOK	Parties	EOS	Parties\N46
##	TAG	</name>
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
3284	TOK	The	BOS	the\AT---6
##	TAG	<name>
3285	TOK	Secretariat		Secretariat\N46
##	TAG	</name>
3286	TOK	shall		shall\VOFDR66
3287	TOK	call		call\VMI----
3288	TOK	a		a\AI---S
3289	TOK	meeting		meeting\N5S
3290	TOK	of		of\P
3291	TOK	the		the\AT---6
##	TAG	<name>
3292	TOK	Conference		Conference\N46
##	TAG	</name>
3293	TOK	of		of\P
3294	TOK	the		the\AT---6
##	TAG	<name>
3295	TOK	Parties		Parties\N46
##	TAG	</name>
3296	TOK	not		not\DGA7
3297	TOK	later		later\DGC7
3298	TOK	than		than\CS
##	TAG	<num>
3299	TOK	two		two\X
##	TAG	</num>
3300	TOK	years		year\N5P
3301	TOK	after		after\P
3302	TOK	the		the\AT---6
3303	TOK	entry		entry\N5S
3304	TOK	into		into\P
3305	TOK	force		force\N5S
3306	TOK	of		of\P
3307	TOK	the		the\AT---6
3308	TOK	present		present\JA
##	TAG	<name>
3309	TOK	Convention		Convention\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3310	TOK	Thereafter	BOS	thereafter\DGA7
3311	TOK	the		the\AT---6
##	TAG	<name>
3312	TOK	Secretariat		Secretariat\N46
##	TAG	</name>
3313	TOK	shall		shall\VOFDR66
3314	TOK	convene		convene\VMI----
3315	TOK	regular		regular\JA
3316	TOK	meetings		meeting\N5P
##	TAG	<loc pos="DGA7">
3317	TOK	at least		at_least\DGA7
##	TAG	</loc>
3318	TOK	once		once\CS
3319	TOK	every		every\AG---S
##	TAG	<num>
3320	TOK	two		two\X
##	TAG	</num>
3321	TOK	years		year\N5P
---	DLD	,		=\DELIM
3322	TOK	unless		unless\CS
3323	TOK	the		the\AT---6
##	TAG	<name>
3324	TOK	Conference		Conference\N46
##	TAG	</name>
3325	TOK	decides		decide\VMFDRS3
3326	TOK	otherwise		otherwise\DGA7
---	DLD	,		=\DELIM
3327	TOK	and		and\CC
3328	TOK	extraordinary		extraordinary\JA
3329	TOK	meetings		meeting\N5P
3330	TOK	at		at\P
3331	TOK	any		any\AG---6
3332	TOK	time		time\N5S
3333	TOK	on		on\P
3334	TOK	the		the\AT---6
3335	TOK	written		write\VMC----
3336	TOK	request		request\N5S
3337	TOK	of		of\P
##	TAG	<loc pos="DGA7">
3338	TOK	at least		at_least\DGA7
##	TAG	</loc>
3339	TOK	one		one\MCS
---	DLI	-		=\DELIM
3340	TOK	third		third\MOS
3341	TOK	of		of\P
3342	TOK	the		the\AT---6
##	TAG	<name>
3343	TOK	Parties		Parties\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3344	TOK	a	BOS	a\AI---S
3345	TOK	make		make\VMF6R66
3346	TOK	such		such\JA
3347	TOK	provision		provision\N5S
3348	TOK	as		as\CS
3349	TOK	may		may\VOFDR66
3350	TOK	be		be\VMI----
3351	TOK	necessary		necessary\JA
3352	TOK	to		to\P
3353	TOK	enable		enable\VMI----
3354	TOK	the		the\AT---6
##	TAG	<name>
3355	TOK	Secretariat		Secretariat\N46
##	TAG	</name>
3356	TOK	to		to\P
3357	TOK	carry		carry\VMI----
3358	TOK	out		out\DGA7
3359	TOK	its		its\APS3N6
3360	TOK	duties		duty\N5P
---	DLD	,		=\DELIM
3361	TOK	and		and\CC
3362	TOK	adopt		adopt\VMI----
3363	TOK	financial		financial\JA
3364	TOK	provisions		provision\N5P
---	DLD	;		=\DELIM
3365	TOK	b		b\N5S
3366	TOK	consider		consider\VMI----
3367	TOK	and		and\CC
3368	TOK	adopt		adopt\VMI----
3369	TOK	amendments		amendment\N5P
3370	TOK	to		to\P
##	TAG	<name>
3371	TOK	Appendices I		Appendices_I\N46
##	TAG	</name>
3372	TOK	and		and\CC
##	TAG	<num>
3373	TOK	II		II\X
##	TAG	</num>
3374	TOK	in		in\P
3375	TOK	accordance		accordance\N5S
3376	TOK	with		with\P
##	TAG	<name>
3377	TOK	Article		Article\N46
##	TAG	</name>
##	TAG	<num>
3378	TOK	XV		XV\X
##	TAG	</num>
---	DLD	;		=\DELIM
3379	TOK	c		c\N5S
3380	TOK	review		review\N5S
3381	TOK	the		the\AT---6
3382	TOK	progress		progress\N5S
3383	TOK	made		make\VMC----
3384	TOK	towards		towards\P
3385	TOK	the		the\AT---6
3386	TOK	restoration		restoration\N5S
3387	TOK	and		and\CC
3388	TOK	conservation		conservation\N5S
3389	TOK	of		of\P
3390	TOK	the		the\AT---6
3391	TOK	species		species\N56
3392	TOK	included		include\VMC----
3393	TOK	in		in\P
##	TAG	<name>
3394	TOK	Appendices		Appendices\N46
##	TAG	</name>
##	TAG	<date pos="T" ISO8601="-02-01">
3395	TOK	I, II		I,_II\T
##	TAG	</date>
3396	TOK	and		and\CC
##	TAG	<num>
3397	TOK	III		III\X
##	TAG	</num>
---	DLD	;		=\DELIM
3398	TOK	d		d\N5S
3399	TOK	receive		receive\VMI----
3400	TOK	and		and\CC
3401	TOK	consider		consider\VMI----
3402	TOK	any		any\AG---6
3403	TOK	reports		report\N5P
3404	TOK	presented		present\VMC----
3405	TOK	by		by\P
3406	TOK	the		the\AT---6
##	TAG	<name>
3407	TOK	Secretariat		Secretariat\N46
##	TAG	</name>
3408	TOK	or		or\CC
3409	TOK	by		by\P
3410	TOK	any		any\AG---6
##	TAG	<name>
3411	TOK	Party		Party\N46
##	TAG	</name>
---	DLD	;		=\DELIM
3412	TOK	and		and\CC
3413	TOK	e		e\N5S
3414	TOK	where		where\CS
3415	TOK	appropriate		appropriate\JA
---	DLD	,		=\DELIM
3416	TOK	make		make\VMF6R66
3417	TOK	recommendations		recommendation\N5P
3418	TOK	for		for\P
3419	TOK	improving		improve\VMG----
3420	TOK	the		the\AT---6
3421	TOK	effectiveness		effectiveness\N5S
3422	TOK	of		of\P
3423	TOK	the		the\AT---6
3424	TOK	present		present\JA
##	TAG	<name>
3425	TOK	Convention		Convention\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3426	TOK	At	BOS	at\P
3427	TOK	each		each\AG---S
3428	TOK	regular		regular\JA
3429	TOK	meeting		meet\VMG----
---	DLD	,		=\DELIM
3430	TOK	the		the\AT---6
##	TAG	<name>
3431	TOK	Parties		Parties\N46
##	TAG	</name>
3432	TOK	may		may\VOFDR66
3433	TOK	determine		determine\VMI----
3434	TOK	the		the\AT---6
3435	TOK	time		time\N5S
3436	TOK	and		and\CC
3437	TOK	venue		venue\N5S
3438	TOK	of		of\P
3439	TOK	the		the\AT---6
3440	TOK	next		next\JA
3441	TOK	regular		regular\JA
3442	TOK	meeting		meeting\N5S
3443	TOK	to		to\P
3444	TOK	be		be\VMI----
3445	TOK	held		hold\VMC----
3446	TOK	in		in\P
3447	TOK	accordance		accordance\N5S
3448	TOK	with		with\P
3449	TOK	the		the\AT---6
3450	TOK	provisions		provision\N5P
3451	TOK	of		of\P
3452	TOK	paragraph		paragraph\N5S
##	TAG	<num>
3453	TOK	2		2\X
##	TAG	</num>
3454	TOK	of		of\P
3455	TOK	this		this\AD---S
##	TAG	<name>
3456	TOK	Article		Article\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3457	TOK	At	BOS	at\P
3458	TOK	any		any\AG---6
3459	TOK	meeting		meet\VMG----
---	DLD	,		=\DELIM
3460	TOK	the		the\AT---6
##	TAG	<name>
3461	TOK	Parties		Parties\N46
##	TAG	</name>
3462	TOK	may		may\VOFDR66
3463	TOK	determine		determine\VMI----
3464	TOK	and		and\CC
3465	TOK	adopt		adopt\VMI----
3466	TOK	rules		rule\N5P
3467	TOK	of		of\P
3468	TOK	procedure		procedure\N5S
3469	TOK	for		for\P
3470	TOK	the		the\AT---6
3471	TOK	meeting		meet\VMG----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3472	TOK	The	BOS	the\AT---6
##	TAG	<name>
3473	TOK	United Nations		United_Nations\N46
##	TAG	</name>
---	DLE	,		=\DELIM
3474	TOK	its		its\APS3N6
##	TAG	<name>
3475	TOK	Specialized Agencies		Specialized_Agencies\N46
##	TAG	</name>
3476	TOK	and		and\CC
3477	TOK	the		the\AT---6
##	TAG	<name pos="N46" type="organization">
3478	TOK	International Atomic Energy Agency		International_Atomic_Energy_Agency\N46
##	TAG	</name>
---	DLE	,		=\DELIM
##	TAG	<loc pos="DGA7">
3479	TOK	as well as		as_well_as\DGA7
##	TAG	</loc>
3480	TOK	any		any\AG---6
##	TAG	<name>
3481	TOK	State		State\N46
##	TAG	</name>
3482	TOK	not		not\DGA7
3483	TOK	a		a\AI---S
##	TAG	<name>
3484	TOK	Party		Party\N46
##	TAG	</name>
3485	TOK	to		to\P
3486	TOK	the		the\AT---6
3487	TOK	present		present\JA
##	TAG	<name>
3488	TOK	Convention		Convention\N46
##	TAG	</name>
---	DLE	,		=\DELIM
3489	TOK	may		may\VOFDR66
3490	TOK	be		be\VMI----
3491	TOK	represented		represent\VMC----
3492	TOK	at		at\P
3493	TOK	meetings		meeting\N5P
3494	TOK	of		of\P
3495	TOK	the		the\AT---6
##	TAG	<name>
3496	TOK	Conference		Conference\N46
##	TAG	</name>
3497	TOK	by		by\P
3498	TOK	observers		observer\N5P
---	DLD	,		=\DELIM
3499	TOK	who		who\RW63N-
3500	TOK	shall		shall\VOFDR66
3501	TOK	have		have\VMI----
3502	TOK	the		the\AT---6
3503	TOK	right		right\N5S
3504	TOK	to		to\P
3505	TOK	participate		participate\VMI----
3506	TOK	but		but\CC
3507	TOK	not		not\DGA7
3508	TOK	to		to\P
3509	TOK	vote		vote\VMI----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3510	TOK	a	BOS	a\AI---S
3511	TOK	international		international\JA
3512	TOK	agencies		agency\N5P
3513	TOK	or		or\CC
3514	TOK	bodies		body\N5P
---	DLD	,		=\DELIM
3515	TOK	either		either\CC
3516	TOK	governmental		governmental\JA
3517	TOK	or		or\CC
3518	TOK	non		non\N5P
---	DLI	-		=\DELIM
3519	TOK	governmental		governmental\JA
---	DLD	,		=\DELIM
3520	TOK	and		and\CC
3521	TOK	national		national\JA
3522	TOK	governmental		governmental\JA
3523	TOK	agencies		agency\N5P
3524	TOK	and		and\CC
3525	TOK	bodies		body\N5P
---	DLD	;		=\DELIM
3526	TOK	and		and\CC
3527	TOK	b		b\N5S
3528	TOK	national		national\JA
3529	TOK	non		non\N5P
---	DLI	-		=\DELIM
3530	TOK	governmental		governmental\JA
3531	TOK	agencies		agency\N5P
3532	TOK	or		or\CC
3533	TOK	bodies		body\N5P
3534	TOK	which		which\RW63N-
3535	TOK	have		have\V6F6R66
3536	TOK	been		be\VMC----
3537	TOK	approved		approve\VMC----
3538	TOK	for		for\P
3539	TOK	this		this\AD---S
3540	TOK	purpose		purpose\N5S
3541	TOK	by		by\P
3542	TOK	the		the\AT---6
##	TAG	<name>
3543	TOK	State		State\N46
##	TAG	</name>
3544	TOK	in		in\P
3545	TOK	which		which\RW63N-
3546	TOK	they		they\RPP3NN
3547	TOK	are		be\V6FDR66
3548	TOK	located		locate\VMC----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3549	TOK	Once	BOS	once\DGA7
3550	TOK	admitted		admit\VMF6A66
---	DLD	,		=\DELIM
3551	TOK	these		this\AD---P
3552	TOK	observers		observer\N5P
3553	TOK	shall		shall\VOFDR66
3554	TOK	have		have\VMI----
3555	TOK	the		the\AT---6
3556	TOK	right		right\N5S
3557	TOK	to		to\P
3558	TOK	participate		participate\VMI----
3559	TOK	but		but\CC
3560	TOK	not		not\DGA7
3561	TOK	to		to\P
3562	TOK	vote		vote\VMI----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
3563	TOK	Article	BOS	article\N5S
##	TAG	<num>
3564	TOK	XII	EOS	XII\X
##	TAG	</num>
##	TAG	</head>
##	TAG	<head>
3566	TOK	The	BOS	the\AT---6
##	TAG	<name>
3567	TOK	Secretariat	EOS	Secretariat\N46
##	TAG	</name>
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
3569	TOK	Upon	BOS	upon\P
3570	TOK	entry		entry\N5S
3571	TOK	into		into\P
3572	TOK	force		force\N5S
3573	TOK	of		of\P
3574	TOK	the		the\AT---6
3575	TOK	present		present\JA
##	TAG	<name>
3576	TOK	Convention		Convention\N46
##	TAG	</name>
---	DLE	,		=\DELIM
3577	TOK	a		a\AI---S
##	TAG	<name>
3578	TOK	Secretariat		Secretariat\N46
##	TAG	</name>
3579	TOK	shall		shall\VOFDR66
3580	TOK	be		be\VMI----
3581	TOK	provided		provide\VMC----
3582	TOK	by		by\P
3583	TOK	the		the\AT---6
##	TAG	<name>
3584	TOK	Executive Director		Executive_Director\N46
##	TAG	</name>
3585	TOK	of		of\P
3586	TOK	the		the\AT---6
##	TAG	<name pos="N46" type="other">
3587	TOK	United Nations Environment Programme		United_Nations_Environment_Programme\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	<s>
3588	TOK	To	BOS	to\P
3589	TOK	the		the\AT---6
3590	TOK	extent		extent\N5S
3591	TOK	and		and\CC
3592	TOK	in		in\P
3593	TOK	the		the\AT---6
3594	TOK	manner		manner\N5S
3595	TOK	he		he\RPS3MN
3596	TOK	considers		consider\VMFDRS3
3597	TOK	appropriate		appropriate\JA
---	DLD	,		=\DELIM
3598	TOK	he		he\RPS3MN
3599	TOK	may		may\VOFDR66
3600	TOK	be		be\VMI----
3601	TOK	assisted		assist\VMC----
3602	TOK	by		by\P
3603	TOK	suitable		suitable\JA
3604	TOK	inter		inter\VMF6R66
---	DLI	-		=\DELIM
3605	TOK	governmental		governmental\JA
3606	TOK	or		or\CC
3607	TOK	non		non\N5P
---	DLI	-		=\DELIM
3608	TOK	governmental		governmental\JA
3609	TOK	international		international\JA
3610	TOK	or		or\CC
3611	TOK	national		national\JA
3612	TOK	agencies		agency\N5P
3613	TOK	and		and\CC
3614	TOK	bodies		body\N5P
3615	TOK	technically		technically\DGA7
3616	TOK	qualified		qualify\VMC----
3617	TOK	in		in\P
3618	TOK	protection		protection\N5S
---	DLD	,		=\DELIM
3619	TOK	conservation		conservation\N5S
3620	TOK	and		and\CC
3621	TOK	management		management\N5S
3622	TOK	of		of\P
3623	TOK	wild		wild\JA
3624	TOK	fauna		fauna\N5S
3625	TOK	and		and\CC
##	TAG	<name>
3626	TOK	flora		flora\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
3627	TOK	a	BOS	a\N5S
3628	TOK	to		to\P
3629	TOK	arrange		arrange\VMI----
3630	TOK	for		for\P
3631	TOK	and		and\CC
3632	TOK	service		service\N5S
3633	TOK	meetings		meeting\N5P
3634	TOK	of		of\P
3635	TOK	the		the\AT---6
##	TAG	<name>
3636	TOK	Parties		Parties\N46
##	TAG	</name>
---	DLD	;		=\DELIM
3637	TOK	b		b\N5S
3638	TOK	to		to\P
3639	TOK	perform		perform\VMI----
3640	TOK	the		the\AT---6
3641	TOK	functions		function\N5P
3642	TOK	entrusted		entrust\VMC----
3643	TOK	to		to\P
3644	TOK	it		it\RPS3N6
3645	TOK	under		under\P
3646	TOK	the		the\AT---6
3647	TOK	provisions		provision\N5P
3648	TOK	of		of\P
##	TAG	<name>
3649	TOK	Articles		Articles\N46
##	TAG	</name>
##	TAG	<num>
3650	TOK	XV		XV\X
##	TAG	</num>
3651	TOK	and		and\CC
##	TAG	<num>
3652	TOK	XVI		XVI\X
##	TAG	</num>
3653	TOK	of		of\P
3654	TOK	the		the\AT---6
3655	TOK	present		present\JA
##	TAG	<name>
3656	TOK	Convention		Convention\N46
##	TAG	</name>
---	DLD	;		=\DELIM
3657	TOK	c		c\N5S
3658	TOK	to		to\P
3659	TOK	undertake		undertake\VMI----
3660	TOK	scientific		scientific\JA
3661	TOK	and		and\CC
3662	TOK	technical		technical\JA
3663	TOK	studies		study\N5P
3664	TOK	in		in\P
3665	TOK	accordance		accordance\N5S
3666	TOK	with		with\P
3667	TOK	programmes		programme\N5P
3668	TOK	authorized		authorize\VMC----
3669	TOK	by		by\P
3670	TOK	the		the\AT---6
##	TAG	<name>
3671	TOK	Conference		Conference\N46
##	TAG	</name>
3672	TOK	of		of\P
3673	TOK	the		the\AT---6
##	TAG	<name>
3674	TOK	Parties		Parties\N46
##	TAG	</name>
3675	TOK	as		as\CS
3676	TOK	will		will\VOFDR66
3677	TOK	contribute		contribute\VMI----
3678	TOK	to		to\P
3679	TOK	the		the\AT---6
3680	TOK	implementation		implementation\N5S
3681	TOK	of		of\P
3682	TOK	the		the\AT---6
3683	TOK	present		present\JA
##	TAG	<name>
3684	TOK	Convention		Convention\N46
